Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,22,17,22,0,77.27,0.00,10,58.82,2026-04-16
1002 AP PUERTO VALLARTA LOCAL,2,2,2,0,100.00,0.00,1,50.00,2026-04-16
1003 AP PUERTO VALLARTA ESCALA,5,1,3,2,33.33,66.67,1,100.00,2026-04-16
1004 AP MERIDA,6,3,5,1,60.00,25.00,1,33.33,2026-04-16
1010 AP CDMX BJ T2,11,4,10,1,40.00,20.00,3,75.00,2026-04-16
1015 CC GUADALAJARA PLAZA ANDARES,2,2,2,0,100.00,0.00,2,100.00,2026-04-16
1017 CC MORELIA AMERICAS,11,7,8,3,87.50,30.00,6,85.71,2026-04-16
1018 CC MERIDA ALTABRISA,7,3,3,4,100.00,57.14,3,100.00,2026-04-16
1020 AP GUADALAJARA ISLA,15,6,14,1,42.86,14.29,5,83.33,2026-04-16
1021 CC PUEBLA ANGELOPOLIS,8,1,2,6,50.00,85.71,1,100.00,2026-04-16
1023 CC SAN LUIS POTOSÍ,2,0,0,2,0.00,100.00,0,0.00,2026-04-16
1024 CC VILLAHERMOSA ALTABRISA,4,2,2,2,100.00,50.00,2,100.00,2026-04-16
1025 CC MERIDA GALERIAS,4,4,4,0,100.00,0.00,4,100.00,2026-04-16
1026 AP VILLAHERMOSA,11,5,7,4,71.43,44.44,5,100.00,2026-04-16
1030 AP CULIACÁN,8,7,7,1,100.00,12.50,3,42.86,2026-04-16
1031 CC CDMX FORUM BUENAVISTA,6,1,2,4,50.00,80.00,1,100.00,2026-04-16
1032 CC CAMPECHE GALERIAS,2,1,1,1,100.00,50.00,1,100.00,2026-04-16
1034 CC QUERETARO PLAZA ANTEA,1,1,1,0,100.00,0.00,1,100.00,2026-04-16
1036 CC CULIACÁN PLAZA FORUM,2,0,1,1,0.00,100.00,0,0.00,2026-04-16
1037 AP CANCÚN SALA AIRE,12,2,11,1,18.18,33.33,2,100.00,2026-04-16
1038 AP LOS CABOS,11,1,9,2,11.11,66.67,1,100.00,2026-04-16
1042 CC GUADALAJARA GALERIAS,3,2,2,1,100.00,33.33,1,50.00,2026-04-16
1045 CC TUXTLA FASHION MALL,7,2,2,5,100.00,71.43,2,100.00,2026-04-16
1046 CC CABOS PUERTO PARAISO,13,3,3,10,100.00,76.92,3,100.00,2026-04-16
1047 CC GUADALAJARA PLAZA PATRIA,3,2,2,1,100.00,33.33,2,100.00,2026-04-16
1048 AP DEL BAJIO,2,0,1,1,0.00,100.00,0,0.00,2026-04-16
1049 CC GUADALAJARA LA PERLA,4,1,2,2,50.00,66.67,1,100.00,2026-04-16
1052 CC CDMX LAS ANTENAS,5,4,4,1,100.00,20.00,4,100.00,2026-04-16
1054 CC CDMX PARQUE LINDAVISTA,7,2,3,4,66.67,66.67,2,100.00,2026-04-16
1055 CC CDMX PARQUE VIA VALLEJO,5,3,4,1,75.00,25.00,3,100.00,2026-04-16
1058 AP TIJUANA AMBULATORIO,1,1,1,0,100.00,0.00,1,100.00,2026-04-16
1064 CC CDMX SATÉLITE,2,2,2,0,100.00,0.00,2,100.00,2026-04-16
1065 CC CDMX PARQUE TEPEYAC,4,2,3,1,66.67,33.33,2,100.00,2026-04-16
1066 CC CANCUN AMERICAS,10,5,8,2,62.50,28.57,5,100.00,2026-04-16
1067 AP AERO DF AMBULATORIO T1,7,2,6,1,33.33,33.33,2,100.00,2026-04-16
1068 AP AERO MERIDA AMBULATORIO,5,2,3,2,66.67,50.00,2,100.00,2026-04-16
1069 AP TIJUANA ISLA,6,4,5,1,80.00,20.00,4,100.00,2026-04-16
2001 TC GUADALAJARA CAÑADAS,13,3,6,7,50.00,70.00,3,100.00,2026-04-16
2004 CC LEON MULZA,5,3,5,0,60.00,0.00,3,100.00,2026-04-16
2008 CC CDMX PUNTA NORTE,6,1,5,1,20.00,50.00,1,100.00,2026-04-16
2009 CC CANCÚN PASEOS,23,10,15,8,66.67,44.44,10,100.00,2026-04-16
2011 TC GUADALAJARA TESISTÁN,4,2,2,2,100.00,50.00,2,100.00,2026-04-16
2012 CC LERMA PLAZAS OUTLET,11,1,10,1,10.00,50.00,1,100.00,2026-04-16
2014 CC CUERNAVACA FORUM,8,4,4,4,100.00,50.00,3,75.00,2026-04-16
2015 EXPLANADA PACHUCA,13,5,11,2,45.45,28.57,5,100.00,2026-04-16
2016 CC QUERETARO PREMIUM OUTLETS,7,0,6,1,0.00,100.00,0,0.00,2026-04-16
2018 CC EXPLANADA CULIACAN,8,1,4,4,25.00,80.00,1,100.00,2026-04-16
2021 CC CDMX PORTAL CENTRO,8,4,4,4,100.00,50.00,4,100.00,2026-04-16
2022 CC LEON NUEVO MULZA,5,1,2,3,50.00,75.00,1,100.00,2026-04-16
2023 CC OUTLET RIVIERA MAYA,4,1,3,1,33.33,50.00,1,100.00,2026-04-16
2024 CC OUTLET LEON,8,4,5,3,80.00,42.86,4,100.00,2026-04-16
2050 TC GUADALAJARA MFS VALLARTA,8,2,5,3,40.00,60.00,2,100.00,2026-04-16
