Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,10,5,8,2,62.50,28.57,4,80.00,2026-04-19
1002 AP PUERTO VALLARTA LOCAL,5,4,4,1,100.00,20.00,2,50.00,2026-04-19
1003 AP PUERTO VALLARTA ESCALA,4,4,4,0,100.00,0.00,4,100.00,2026-04-19
1004 AP MERIDA,8,4,7,1,57.14,20.00,4,100.00,2026-04-19
1010 AP CDMX BJ T2,19,8,17,2,47.06,20.00,8,100.00,2026-04-19
1015 CC GUADALAJARA PLAZA ANDARES,8,3,6,2,50.00,40.00,2,66.67,2026-04-19
1017 CC MORELIA AMERICAS,18,11,12,6,91.67,35.29,9,81.82,2026-04-19
1018 CC MERIDA ALTABRISA,6,4,4,2,100.00,33.33,4,100.00,2026-04-19
1020 AP GUADALAJARA ISLA,14,3,12,2,25.00,40.00,3,100.00,2026-04-19
1021 CC PUEBLA ANGELOPOLIS,8,6,6,2,100.00,25.00,5,83.33,2026-04-19
1023 CC SAN LUIS POTOSÍ,4,3,3,1,100.00,25.00,1,33.33,2026-04-19
1024 CC VILLAHERMOSA ALTABRISA,10,6,7,3,85.71,33.33,6,100.00,2026-04-19
1025 CC MERIDA GALERIAS,22,12,13,9,92.31,42.86,12,100.00,2026-04-19
1026 AP VILLAHERMOSA,6,1,1,5,100.00,83.33,1,100.00,2026-04-19
1030 AP CULIACÁN,7,5,6,1,83.33,16.67,3,60.00,2026-04-19
1031 CC CDMX FORUM BUENAVISTA,11,6,6,5,100.00,45.45,6,100.00,2026-04-19
1032 CC CAMPECHE GALERIAS,4,1,1,3,100.00,75.00,1,100.00,2026-04-19
1034 CC QUERETARO PLAZA ANTEA,11,4,6,5,66.67,55.56,4,100.00,2026-04-19
1036 CC CULIACÁN PLAZA FORUM,6,2,2,4,100.00,66.67,2,100.00,2026-04-19
1037 AP CANCÚN SALA AIRE,17,4,16,1,25.00,20.00,3,75.00,2026-04-19
1038 AP LOS CABOS,8,1,7,1,14.29,50.00,1,100.00,2026-04-19
1042 CC GUADALAJARA GALERIAS,6,4,5,1,80.00,20.00,0,0.00,2026-04-19
1044 CC MERIDA LA ISLA,3,1,2,1,50.00,50.00,1,100.00,2026-04-19
1045 CC TUXTLA FASHION MALL,8,3,3,5,100.00,62.50,3,100.00,2026-04-19
1046 CC CABOS PUERTO PARAISO,29,14,17,12,82.35,46.15,14,100.00,2026-04-19
1047 CC GUADALAJARA PLAZA PATRIA,3,2,2,1,100.00,33.33,2,100.00,2026-04-19
1048 AP DEL BAJIO,3,2,3,0,66.67,0.00,2,100.00,2026-04-19
1049 CC GUADALAJARA LA PERLA,6,2,3,3,66.67,60.00,1,50.00,2026-04-19
1052 CC CDMX LAS ANTENAS,7,2,6,1,33.33,33.33,2,100.00,2026-04-19
1053 CC VERACRUZ ANDAMAR,9,7,7,2,100.00,22.22,6,85.71,2026-04-19
1054 CC CDMX PARQUE LINDAVISTA,13,4,5,8,80.00,66.67,4,100.00,2026-04-19
1055 CC CDMX PARQUE VIA VALLEJO,9,4,4,5,100.00,55.56,4,100.00,2026-04-19
1058 AP TIJUANA AMBULATORIO,9,4,7,2,57.14,33.33,3,75.00,2026-04-19
1064 CC CDMX SATÉLITE,5,2,3,2,66.67,50.00,2,100.00,2026-04-19
1065 CC CDMX PARQUE TEPEYAC,12,3,5,7,60.00,70.00,3,100.00,2026-04-19
1066 CC CANCUN AMERICAS,11,4,5,6,80.00,60.00,4,100.00,2026-04-19
1067 AP AERO DF AMBULATORIO T1,3,0,3,0,0.00,0.00,0,0.00,2026-04-19
1068 AP AERO MERIDA AMBULATORIO,12,7,8,4,87.50,36.36,7,100.00,2026-04-19
1069 AP TIJUANA ISLA,5,2,5,0,40.00,0.00,2,100.00,2026-04-19
2001 TC GUADALAJARA CAÑADAS,11,6,7,4,85.71,40.00,6,100.00,2026-04-19
2004 CC LEON MULZA,23,12,22,1,54.55,7.69,11,91.67,2026-04-19
2008 CC CDMX PUNTA NORTE,31,1,30,1,3.33,50.00,1,100.00,2026-04-19
2009 CC CANCÚN PASEOS,26,8,13,13,61.54,61.90,8,100.00,2026-04-19
2012 CC LERMA PLAZAS OUTLET,45,6,37,8,16.22,57.14,6,100.00,2026-04-19
2014 CC CUERNAVACA FORUM,17,9,11,6,81.82,40.00,8,88.89,2026-04-19
2015 EXPLANADA PACHUCA,40,13,29,11,44.83,45.83,13,100.00,2026-04-19
2016 CC QUERETARO PREMIUM OUTLETS,27,7,21,6,33.33,46.15,7,100.00,2026-04-19
2018 CC EXPLANADA CULIACAN,18,8,9,9,88.89,52.94,8,100.00,2026-04-19
2021 CC CDMX PORTAL CENTRO,17,5,10,7,50.00,58.33,5,100.00,2026-04-19
2022 CC LEON NUEVO MULZA,17,10,15,2,66.67,16.67,10,100.00,2026-04-19
2023 CC OUTLET RIVIERA MAYA,21,8,15,6,53.33,42.86,8,100.00,2026-04-19
2024 CC OUTLET LEON,15,7,9,6,77.78,46.15,7,100.00,2026-04-19
2050 TC GUADALAJARA MFS VALLARTA,8,3,6,2,50.00,40.00,3,100.00,2026-04-19
