Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,21,18,18,3,100.00,14.29,13,72.22,2026-04-12
1002 AP PUERTO VALLARTA LOCAL,7,4,5,2,80.00,33.33,3,75.00,2026-04-12
1003 AP PUERTO VALLARTA ESCALA,7,3,6,1,50.00,25.00,2,66.67,2026-04-12
1004 AP MERIDA,2,1,1,1,100.00,50.00,1,100.00,2026-04-12
1010 AP CDMX BJ T2,12,0,11,1,0.00,100.00,0,0.00,2026-04-12
1015 CC GUADALAJARA PLAZA ANDARES,5,4,5,0,80.00,0.00,4,100.00,2026-04-12
1017 CC MORELIA AMERICAS,10,7,7,3,100.00,30.00,7,100.00,2026-04-12
1018 CC MERIDA ALTABRISA,6,2,2,4,100.00,66.67,2,100.00,2026-04-12
1020 AP GUADALAJARA ISLA,7,2,5,2,40.00,50.00,2,100.00,2026-04-12
1021 CC PUEBLA ANGELOPOLIS,17,8,11,6,72.73,42.86,7,87.50,2026-04-12
1023 CC SAN LUIS POTOSÍ,9,7,7,2,100.00,22.22,4,57.14,2026-04-12
1024 CC VILLAHERMOSA ALTABRISA,7,3,3,4,100.00,57.14,3,100.00,2026-04-12
1025 CC MERIDA GALERIAS,9,6,7,2,85.71,25.00,6,100.00,2026-04-12
1026 AP VILLAHERMOSA,6,1,1,5,100.00,83.33,1,100.00,2026-04-12
1030 AP CULIACÁN,2,2,2,0,100.00,0.00,1,50.00,2026-04-12
1031 CC CDMX FORUM BUENAVISTA,9,4,4,5,100.00,55.56,4,100.00,2026-04-12
1032 CC CAMPECHE GALERIAS,5,3,3,2,100.00,40.00,3,100.00,2026-04-12
1034 CC QUERETARO PLAZA ANTEA,7,4,5,2,80.00,33.33,4,100.00,2026-04-12
1036 CC CULIACÁN PLAZA FORUM,4,3,3,1,100.00,25.00,3,100.00,2026-04-12
1037 AP CANCÚN SALA AIRE,12,5,11,1,45.45,16.67,5,100.00,2026-04-12
1038 AP LOS CABOS,8,2,7,1,28.57,33.33,2,100.00,2026-04-12
1042 CC GUADALAJARA GALERIAS,3,2,2,1,100.00,33.33,1,50.00,2026-04-12
1044 CC MERIDA LA ISLA,6,3,3,3,100.00,50.00,3,100.00,2026-04-12
1045 CC TUXTLA FASHION MALL,3,1,1,2,100.00,66.67,1,100.00,2026-04-12
1046 CC CABOS PUERTO PARAISO,15,3,3,12,100.00,80.00,3,100.00,2026-04-12
1047 CC GUADALAJARA PLAZA PATRIA,4,2,2,2,100.00,50.00,2,100.00,2026-04-12
1048 AP DEL BAJIO,2,1,1,1,100.00,50.00,1,100.00,2026-04-12
1049 CC GUADALAJARA LA PERLA,4,2,2,2,100.00,50.00,1,50.00,2026-04-12
1052 CC CDMX LAS ANTENAS,9,3,7,2,42.86,40.00,3,100.00,2026-04-12
1053 CC VERACRUZ ANDAMAR,8,3,5,3,60.00,50.00,3,100.00,2026-04-12
1054 CC CDMX PARQUE LINDAVISTA,6,4,4,2,100.00,33.33,4,100.00,2026-04-12
1055 CC CDMX PARQUE VIA VALLEJO,4,2,2,2,100.00,50.00,2,100.00,2026-04-12
1058 AP TIJUANA AMBULATORIO,7,3,5,2,60.00,40.00,3,100.00,2026-04-12
1064 CC CDMX SATÉLITE,3,2,2,1,100.00,33.33,2,100.00,2026-04-12
1065 CC CDMX PARQUE TEPEYAC,8,5,6,2,83.33,28.57,5,100.00,2026-04-12
1066 CC CANCUN AMERICAS,8,5,5,3,100.00,37.50,5,100.00,2026-04-12
1067 AP AERO DF AMBULATORIO T1,7,3,6,1,50.00,25.00,3,100.00,2026-04-12
1068 AP AERO MERIDA AMBULATORIO,3,1,1,2,100.00,66.67,1,100.00,2026-04-12
1069 AP TIJUANA ISLA,6,2,5,1,40.00,33.33,2,100.00,2026-04-12
2001 TC GUADALAJARA CAÑADAS,7,4,4,3,100.00,42.86,4,100.00,2026-04-12
2004 CC LEON MULZA,20,12,17,3,70.59,20.00,12,100.00,2026-04-12
2008 CC CDMX PUNTA NORTE,47,6,38,9,15.79,60.00,6,100.00,2026-04-12
2009 CC CANCÚN PASEOS,19,9,11,8,81.82,47.06,9,100.00,2026-04-12
2012 CC LERMA PLAZAS OUTLET,40,17,31,9,54.84,34.62,17,100.00,2026-04-12
2014 CC CUERNAVACA FORUM,28,17,21,7,80.95,29.17,14,82.35,2026-04-12
2015 EXPLANADA PACHUCA,27,7,20,7,35.00,50.00,7,100.00,2026-04-12
2016 CC QUERETARO PREMIUM OUTLETS,27,7,24,3,29.17,30.00,6,85.71,2026-04-12
2018 CC EXPLANADA CULIACAN,14,7,8,6,87.50,46.15,7,100.00,2026-04-12
2021 CC CDMX PORTAL CENTRO,4,2,3,1,66.67,33.33,2,100.00,2026-04-12
2022 CC LEON NUEVO MULZA,16,7,13,3,53.85,30.00,7,100.00,2026-04-12
2023 CC OUTLET RIVIERA MAYA,39,8,31,8,25.81,50.00,8,100.00,2026-04-12
2024 CC OUTLET LEON,16,6,12,4,50.00,40.00,6,100.00,2026-04-12
2050 TC GUADALAJARA MFS VALLARTA,8,3,7,1,42.86,25.00,3,100.00,2026-04-12
