Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,18,10,13,5,76.92,33.33,6,60.00,2026-05-06
1002 AP PUERTO VALLARTA LOCAL,5,2,3,2,66.67,50.00,0,0.00,2026-05-06
1003 AP PUERTO VALLARTA ESCALA,1,1,1,0,100.00,0.00,1,100.00,2026-05-06
1004 AP MERIDA,8,2,8,0,25.00,0.00,2,100.00,2026-05-06
1010 AP CDMX BJ T2,11,4,8,3,50.00,42.86,4,100.00,2026-05-06
1015 CC GUADALAJARA PLAZA ANDARES,8,6,7,1,85.71,14.29,5,83.33,2026-05-06
1017 CC MORELIA AMERICAS,17,11,13,4,84.62,26.67,11,100.00,2026-05-06
1018 CC MERIDA ALTABRISA,8,3,4,4,75.00,57.14,3,100.00,2026-05-06
1020 AP GUADALAJARA ISLA,19,5,16,3,31.25,37.50,3,60.00,2026-05-06
1021 CC PUEBLA ANGELOPOLIS,10,5,6,4,83.33,44.44,3,60.00,2026-05-06
1023 CC SAN LUIS POTOSÍ,9,7,7,2,100.00,22.22,3,42.86,2026-05-06
1024 CC VILLAHERMOSA ALTABRISA,4,3,3,1,100.00,25.00,3,100.00,2026-05-06
1025 CC MERIDA GALERIAS,10,5,8,2,62.50,28.57,5,100.00,2026-05-06
1026 AP VILLAHERMOSA,3,2,2,1,100.00,33.33,1,50.00,2026-05-06
1030 AP CULIACÁN,6,0,1,5,0.00,100.00,0,0.00,2026-05-06
1031 CC CDMX FORUM BUENAVISTA,10,5,5,5,100.00,50.00,5,100.00,2026-05-06
1032 CC CAMPECHE GALERIAS,11,4,5,6,80.00,60.00,4,100.00,2026-05-06
1034 CC QUERETARO PLAZA ANTEA,4,1,2,2,50.00,66.67,1,100.00,2026-05-06
1036 CC CULIACÁN PLAZA FORUM,20,15,16,4,93.75,21.05,15,100.00,2026-05-06
1037 AP CANCÚN SALA AIRE,20,5,17,3,29.41,37.50,5,100.00,2026-05-06
1038 AP LOS CABOS,11,3,9,2,33.33,40.00,3,100.00,2026-05-06
1042 CC GUADALAJARA GALERIAS,2,2,2,0,100.00,0.00,1,50.00,2026-05-06
1044 CC MERIDA LA ISLA,9,4,5,4,80.00,50.00,4,100.00,2026-05-06
1045 CC TUXTLA FASHION MALL,5,2,2,3,100.00,60.00,2,100.00,2026-05-06
1046 CC CABOS PUERTO PARAISO,32,18,20,12,90.00,40.00,18,100.00,2026-05-06
1047 CC GUADALAJARA PLAZA PATRIA,6,3,4,2,75.00,40.00,3,100.00,2026-05-06
1048 AP DEL BAJIO,4,2,3,1,66.67,33.33,2,100.00,2026-05-06
1049 CC GUADALAJARA LA PERLA,5,5,5,0,100.00,0.00,5,100.00,2026-05-06
1052 CC CDMX LAS ANTENAS,6,3,5,1,60.00,25.00,3,100.00,2026-05-06
1053 CC VERACRUZ ANDAMAR,2,1,1,1,100.00,50.00,1,100.00,2026-05-06
1054 CC CDMX PARQUE LINDAVISTA,4,3,3,1,100.00,25.00,3,100.00,2026-05-06
1055 CC CDMX PARQUE VIA VALLEJO,5,3,4,1,75.00,25.00,2,66.67,2026-05-06
1058 AP TIJUANA AMBULATORIO,10,4,5,5,80.00,55.56,3,75.00,2026-05-06
1064 CC CDMX SATÉLITE,1,0,0,1,0.00,100.00,0,0.00,2026-05-06
1065 CC CDMX PARQUE TEPEYAC,17,8,8,9,100.00,52.94,7,87.50,2026-05-06
1066 CC CANCUN AMERICAS,13,5,6,7,83.33,58.33,5,100.00,2026-05-06
1067 AP AERO DF AMBULATORIO T1,10,1,9,1,11.11,50.00,1,100.00,2026-05-06
1068 AP AERO MERIDA AMBULATORIO,5,4,4,1,100.00,20.00,3,75.00,2026-05-06
1069 AP TIJUANA ISLA,4,1,4,0,25.00,0.00,1,100.00,2026-05-06
2001 TC GUADALAJARA CAÑADAS,8,3,7,1,42.86,25.00,3,100.00,2026-05-06
2008 CC CDMX PUNTA NORTE,7,2,4,3,50.00,60.00,2,100.00,2026-05-06
2009 CC CANCÚN PASEOS,32,10,20,12,50.00,54.55,9,90.00,2026-05-06
2011 TC GUADALAJARA TESISTÁN,19,8,9,10,88.89,55.56,8,100.00,2026-05-06
2012 CC LERMA PLAZAS OUTLET,14,4,12,2,33.33,33.33,4,100.00,2026-05-06
2014 CC CUERNAVACA FORUM,16,5,12,4,41.67,44.44,5,100.00,2026-05-06
2015 EXPLANADA PACHUCA,19,10,12,7,83.33,41.18,10,100.00,2026-05-06
2016 CC QUERETARO PREMIUM OUTLETS,10,5,8,2,62.50,28.57,5,100.00,2026-05-06
2018 CC EXPLANADA CULIACAN,20,7,9,11,77.78,61.11,6,85.71,2026-05-06
2021 CC CDMX PORTAL CENTRO,19,3,7,12,42.86,80.00,3,100.00,2026-05-06
2022 CC LEON NUEVO MULZA,15,6,11,4,54.55,40.00,6,100.00,2026-05-06
2023 CC OUTLET RIVIERA MAYA,14,0,11,3,0.00,100.00,0,0.00,2026-05-06
2024 CC OUTLET LEON,9,1,7,2,14.29,66.67,1,100.00,2026-05-06
2050 TC GUADALAJARA MFS VALLARTA,10,8,9,1,88.89,11.11,8,100.00,2026-05-06
