Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,12,6,8,4,75.00,40.00,4,66.67,2026-03-27
1002 AP PUERTO VALLARTA LOCAL,1,1,1,0,100.00,0.00,1,100.00,2026-03-27
1003 AP PUERTO VALLARTA ESCALA,3,2,3,0,66.67,0.00,1,50.00,2026-03-27
1004 AP MERIDA,11,5,11,0,45.45,0.00,5,100.00,2026-03-27
1010 AP CDMX BJ T2,14,7,14,0,50.00,0.00,7,100.00,2026-03-27
1015 CC GUADALAJARA PLAZA ANDARES,4,3,3,1,100.00,25.00,2,66.67,2026-03-27
1017 CC MORELIA AMERICAS,13,6,7,6,85.71,50.00,5,83.33,2026-03-27
1018 CC MERIDA ALTABRISA,9,3,3,6,100.00,66.67,3,100.00,2026-03-27
1020 AP GUADALAJARA ISLA,12,5,11,1,45.45,16.67,1,20.00,2026-03-27
1021 CC PUEBLA ANGELOPOLIS,11,4,4,7,100.00,63.64,4,100.00,2026-03-27
1023 CC SAN LUIS POTOSÍ,3,3,3,0,100.00,0.00,1,33.33,2026-03-27
1024 CC VILLAHERMOSA ALTABRISA,3,3,3,0,100.00,0.00,3,100.00,2026-03-27
1025 CC MERIDA GALERIAS,7,2,3,4,66.67,66.67,2,100.00,2026-03-27
1026 AP VILLAHERMOSA,9,8,8,1,100.00,11.11,8,100.00,2026-03-27
1030 AP CULIACÁN,6,4,5,1,80.00,20.00,1,25.00,2026-03-27
1031 CC CDMX FORUM BUENAVISTA,4,3,3,1,100.00,25.00,3,100.00,2026-03-27
1032 CC CAMPECHE GALERIAS,3,3,3,0,100.00,0.00,3,100.00,2026-03-27
1034 CC QUERETARO PLAZA ANTEA,3,2,2,1,100.00,33.33,2,100.00,2026-03-27
1036 CC CULIACÁN PLAZA FORUM,6,4,4,2,100.00,33.33,4,100.00,2026-03-27
1037 AP CANCÚN SALA AIRE,15,2,15,0,13.33,0.00,2,100.00,2026-03-27
1038 AP LOS CABOS,7,2,6,1,33.33,33.33,2,100.00,2026-03-27
1042 CC GUADALAJARA GALERIAS,3,1,1,2,100.00,66.67,1,100.00,2026-03-27
1044 CC MERIDA LA ISLA,3,1,2,1,50.00,50.00,1,100.00,2026-03-27
1045 CC TUXTLA FASHION MALL,6,0,0,6,0.00,100.00,0,0.00,2026-03-27
1046 CC CABOS PUERTO PARAISO,10,5,6,4,83.33,44.44,5,100.00,2026-03-27
1047 CC GUADALAJARA PLAZA PATRIA,6,2,2,4,100.00,66.67,2,100.00,2026-03-27
1048 AP DEL BAJIO,7,2,6,1,33.33,33.33,2,100.00,2026-03-27
1049 CC GUADALAJARA LA PERLA,3,1,2,1,50.00,50.00,1,100.00,2026-03-27
1052 CC CDMX LAS ANTENAS,4,1,4,0,25.00,0.00,1,100.00,2026-03-27
1053 CC VERACRUZ ANDAMAR,3,2,2,1,100.00,33.33,2,100.00,2026-03-27
1054 CC CDMX PARQUE LINDAVISTA,10,5,6,4,83.33,44.44,5,100.00,2026-03-27
1055 CC CDMX PARQUE VIA VALLEJO,1,1,1,0,100.00,0.00,1,100.00,2026-03-27
1058 AP TIJUANA AMBULATORIO,6,3,3,3,100.00,50.00,1,33.33,2026-03-27
1064 CC CDMX SATÉLITE,4,3,3,1,100.00,25.00,3,100.00,2026-03-27
1065 CC CDMX PARQUE TEPEYAC,6,2,3,3,66.67,60.00,2,100.00,2026-03-27
1066 CC CANCUN AMERICAS,4,1,1,3,100.00,75.00,1,100.00,2026-03-27
1067 AP AERO DF AMBULATORIO T1,6,0,6,0,0.00,0.00,0,0.00,2026-03-27
1068 AP AERO MERIDA AMBULATORIO,5,1,5,0,20.00,0.00,1,100.00,2026-03-27
1069 AP TIJUANA ISLA,6,4,4,2,100.00,33.33,1,25.00,2026-03-27
2001 TC GUADALAJARA CAÑADAS,10,4,8,2,50.00,33.33,4,100.00,2026-03-27
2004 CC LEON MULZA,8,3,5,3,60.00,50.00,3,100.00,2026-03-27
2008 CC CDMX PUNTA NORTE,9,1,6,3,16.67,75.00,0,0.00,2026-03-27
2009 CC CANCÚN PASEOS,15,7,10,5,70.00,41.67,7,100.00,2026-03-27
2011 TC GUADALAJARA TESISTÁN,6,1,3,3,33.33,75.00,1,100.00,2026-03-27
2012 CC LERMA PLAZAS OUTLET,16,7,13,3,53.85,30.00,7,100.00,2026-03-27
2014 CC CUERNAVACA FORUM,12,6,9,3,66.67,33.33,6,100.00,2026-03-27
2015 EXPLANADA PACHUCA,23,6,9,14,66.67,70.00,6,100.00,2026-03-27
2016 CC QUERETARO PREMIUM OUTLETS,15,2,14,1,14.29,33.33,2,100.00,2026-03-27
2018 CC EXPLANADA CULIACAN,8,3,4,4,75.00,57.14,3,100.00,2026-03-27
2021 CC CDMX PORTAL CENTRO,6,5,5,1,100.00,16.67,5,100.00,2026-03-27
2022 CC LEON NUEVO MULZA,4,0,4,0,0.00,0.00,0,0.00,2026-03-27
2023 CC OUTLET RIVIERA MAYA,9,1,8,1,12.50,50.00,1,100.00,2026-03-27
2024 CC OUTLET LEON,6,1,2,4,50.00,80.00,1,100.00,2026-03-27
2050 TC GUADALAJARA MFS VALLARTA,9,1,6,3,16.67,75.00,1,100.00,2026-03-27
