Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,15,9,13,2,69.23,18.18,3,33.33,2026-02-18
1002 AP PUERTO VALLARTA LOCAL,3,3,3,0,100.00,0.00,3,100.00,2026-02-18
1003 AP PUERTO VALLARTA ESCALA,2,2,2,0,100.00,0.00,1,50.00,2026-02-18
1004 AP MERIDA,10,2,6,4,33.33,66.67,1,50.00,2026-02-18
1010 AP CDMX BJ T2,4,1,4,0,25.00,0.00,1,100.00,2026-02-18
1017 CC MORELIA AMERICAS,9,1,2,7,50.00,87.50,1,100.00,2026-02-18
1018 CC MERIDA ALTABRISA,4,0,0,4,0.00,100.00,0,0.00,2026-02-18
1020 AP GUADALAJARA ISLA,9,2,9,0,22.22,0.00,2,100.00,2026-02-18
1021 CC PUEBLA ANGELOPOLIS,4,2,2,2,100.00,50.00,1,50.00,2026-02-18
1023 CC SAN LUIS POTOSÍ,1,0,0,1,0.00,100.00,0,0.00,2026-02-18
1024 CC VILLAHERMOSA ALTABRISA,4,3,3,1,100.00,25.00,3,100.00,2026-02-18
1025 CC MERIDA GALERIAS,5,3,3,2,100.00,40.00,2,66.67,2026-02-18
1026 AP VILLAHERMOSA,4,3,3,1,100.00,25.00,3,100.00,2026-02-18
1030 AP CULIACÁN,5,2,3,2,66.67,50.00,2,100.00,2026-02-18
1031 CC CDMX FORUM BUENAVISTA,7,6,6,1,100.00,14.29,6,100.00,2026-02-18
1032 CC CAMPECHE GALERIAS,2,1,1,1,100.00,50.00,1,100.00,2026-02-18
1036 CC CULIACÁN PLAZA FORUM,9,6,6,3,100.00,33.33,6,100.00,2026-02-18
1037 AP CANCÚN SALA AIRE,8,0,8,0,0.00,0.00,0,0.00,2026-02-18
1038 AP LOS CABOS,5,0,4,1,0.00,100.00,0,0.00,2026-02-18
1042 CC GUADALAJARA GALERIAS,1,0,0,1,0.00,100.00,0,0.00,2026-02-18
1044 CC MERIDA LA ISLA,4,0,4,0,0.00,0.00,0,0.00,2026-02-18
1045 CC TUXTLA FASHION MALL,4,3,3,1,100.00,25.00,3,100.00,2026-02-18
1046 CC CABOS PUERTO PARAISO,11,4,7,4,57.14,50.00,4,100.00,2026-02-18
1047 CC GUADALAJARA PLAZA PATRIA,6,1,4,2,25.00,66.67,1,100.00,2026-02-18
1048 AP DEL BAJIO,3,1,3,0,33.33,0.00,1,100.00,2026-02-18
1049 CC GUADALAJARA LA PERLA,4,1,1,3,100.00,75.00,1,100.00,2026-02-18
1052 CC CDMX LAS ANTENAS,2,0,2,0,0.00,0.00,0,0.00,2026-02-18
1054 CC CDMX PARQUE LINDAVISTA,3,1,1,2,100.00,66.67,1,100.00,2026-02-18
1055 CC CDMX PARQUE VIA VALLEJO,1,1,1,0,100.00,0.00,1,100.00,2026-02-18
1058 AP TIJUANA AMBULATORIO,6,2,4,2,50.00,50.00,1,50.00,2026-02-18
1064 CC CDMX SATÉLITE,4,4,4,0,100.00,0.00,4,100.00,2026-02-18
1065 CC CDMX PARQUE TEPEYAC,8,5,5,3,100.00,37.50,5,100.00,2026-02-18
1066 CC CANCUN AMERICAS,1,1,1,0,100.00,0.00,1,100.00,2026-02-18
1068 AP AERO MERIDA AMBULATORIO,7,3,4,3,75.00,50.00,3,100.00,2026-02-18
1069 AP TIJUANA ISLA,1,0,1,0,0.00,0.00,0,0.00,2026-02-18
2001 TC GUADALAJARA CAÑADAS,13,5,7,6,71.43,54.55,5,100.00,2026-02-18
2004 CC LEON MULZA,4,3,4,0,75.00,0.00,3,100.00,2026-02-18
2008 CC CDMX PUNTA NORTE,3,1,1,2,100.00,66.67,1,100.00,2026-02-18
2009 CC CANCÚN PASEOS,12,4,6,6,66.67,60.00,4,100.00,2026-02-18
2011 TC GUADALAJARA TESISTÁN,7,4,5,2,80.00,33.33,4,100.00,2026-02-18
2012 CC LERMA PLAZAS OUTLET,11,4,6,5,66.67,55.56,4,100.00,2026-02-18
2014 CC CUERNAVACA FORUM,12,5,6,6,83.33,54.55,5,100.00,2026-02-18
2015 EXPLANADA PACHUCA,8,3,5,3,60.00,50.00,3,100.00,2026-02-18
2016 CC QUERETARO PREMIUM OUTLETS,9,4,6,3,66.67,42.86,4,100.00,2026-02-18
2018 CC EXPLANADA CULIACAN,4,2,2,2,100.00,50.00,2,100.00,2026-02-18
2021 CC CDMX PORTAL CENTRO,5,2,2,3,100.00,60.00,2,100.00,2026-02-18
2022 CC LEON NUEVO MULZA,10,5,9,1,55.56,16.67,4,80.00,2026-02-18
2023 CC OUTLET RIVIERA MAYA,10,0,8,2,0.00,100.00,0,0.00,2026-02-18
2024 CC OUTLET LEON,8,4,6,2,66.67,33.33,4,100.00,2026-02-18
2050 TC GUADALAJARA MFS VALLARTA,5,4,4,1,100.00,20.00,4,100.00,2026-02-18
