Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,14,8,10,4,80.00,33.33,7,87.50,2026-02-09
1002 AP PUERTO VALLARTA LOCAL,6,6,6,0,100.00,0.00,6,100.00,2026-02-09
1003 AP PUERTO VALLARTA ESCALA,4,2,4,0,50.00,0.00,1,50.00,2026-02-09
1004 AP MERIDA,6,3,5,1,60.00,25.00,2,66.67,2026-02-09
1010 AP CDMX BJ T2,3,1,3,0,33.33,0.00,1,100.00,2026-02-09
1017 CC MORELIA AMERICAS,9,7,8,1,87.50,12.50,7,100.00,2026-02-09
1018 CC MERIDA ALTABRISA,6,3,3,3,100.00,50.00,2,66.67,2026-02-09
1020 AP GUADALAJARA ISLA,5,2,5,0,40.00,0.00,1,50.00,2026-02-09
1021 CC PUEBLA ANGELOPOLIS,5,4,5,0,80.00,0.00,3,75.00,2026-02-09
1023 CC SAN LUIS POTOSÍ,1,1,1,0,100.00,0.00,1,100.00,2026-02-09
1024 CC VILLAHERMOSA ALTABRISA,7,5,5,2,100.00,28.57,5,100.00,2026-02-09
1025 CC MERIDA GALERIAS,5,2,4,1,50.00,33.33,2,100.00,2026-02-09
1026 AP VILLAHERMOSA,2,1,1,1,100.00,50.00,1,100.00,2026-02-09
1030 AP CULIACÁN,6,3,4,2,75.00,40.00,3,100.00,2026-02-09
1031 CC CDMX FORUM BUENAVISTA,9,6,8,1,75.00,14.29,6,100.00,2026-02-09
1032 CC CAMPECHE GALERIAS,2,0,0,2,0.00,100.00,0,0.00,2026-02-09
1034 CC QUERETARO PLAZA ANTEA,3,1,2,1,50.00,50.00,1,100.00,2026-02-09
1036 CC CULIACÁN PLAZA FORUM,6,1,2,4,50.00,80.00,1,100.00,2026-02-09
1037 AP CANCÚN SALA AIRE,8,0,8,0,0.00,0.00,0,0.00,2026-02-09
1038 AP LOS CABOS,5,2,5,0,40.00,0.00,2,100.00,2026-02-09
1042 CC GUADALAJARA GALERIAS,1,1,1,0,100.00,0.00,1,100.00,2026-02-09
1045 CC TUXTLA FASHION MALL,3,0,0,3,0.00,100.00,0,0.00,2026-02-09
1046 CC CABOS PUERTO PARAISO,11,6,8,3,75.00,33.33,6,100.00,2026-02-09
1048 AP DEL BAJIO,2,0,1,1,0.00,100.00,0,0.00,2026-02-09
1049 CC GUADALAJARA LA PERLA,4,2,4,0,50.00,0.00,2,100.00,2026-02-09
1052 CC CDMX LAS ANTENAS,1,0,1,0,0.00,0.00,0,0.00,2026-02-09
1053 CC VERACRUZ ANDAMAR,2,1,1,1,100.00,50.00,1,100.00,2026-02-09
1054 CC CDMX PARQUE LINDAVISTA,3,1,2,1,50.00,50.00,1,100.00,2026-02-09
1055 CC CDMX PARQUE VIA VALLEJO,1,0,1,0,0.00,0.00,0,0.00,2026-02-09
1058 AP TIJUANA AMBULATORIO,1,1,1,0,100.00,0.00,1,100.00,2026-02-09
1064 CC CDMX SATÉLITE,1,1,1,0,100.00,0.00,1,100.00,2026-02-09
1065 CC CDMX PARQUE TEPEYAC,4,1,1,3,100.00,75.00,1,100.00,2026-02-09
1066 CC CANCUN AMERICAS,3,2,3,0,66.67,0.00,2,100.00,2026-02-09
1068 AP AERO MERIDA AMBULATORIO,5,3,4,1,75.00,25.00,3,100.00,2026-02-09
1069 AP TIJUANA ISLA,9,1,9,0,11.11,0.00,1,100.00,2026-02-09
2001 TC GUADALAJARA CAÑADAS,8,6,7,1,85.71,14.29,5,83.33,2026-02-09
2004 CC LEON MULZA,6,3,4,2,75.00,40.00,3,100.00,2026-02-09
2008 CC CDMX PUNTA NORTE,6,4,4,2,100.00,33.33,4,100.00,2026-02-09
2009 CC CANCÚN PASEOS,12,4,5,7,80.00,63.64,4,100.00,2026-02-09
2011 TC GUADALAJARA TESISTÁN,4,1,1,3,100.00,75.00,1,100.00,2026-02-09
2012 CC LERMA PLAZAS OUTLET,4,3,4,0,75.00,0.00,3,100.00,2026-02-09
2014 CC CUERNAVACA FORUM,8,3,3,5,100.00,62.50,3,100.00,2026-02-09
2015 EXPLANADA PACHUCA,8,4,5,3,80.00,42.86,4,100.00,2026-02-09
2016 CC QUERETARO PREMIUM OUTLETS,5,5,5,0,100.00,0.00,5,100.00,2026-02-09
2018 CC EXPLANADA CULIACAN,7,2,2,5,100.00,71.43,2,100.00,2026-02-09
2021 CC CDMX PORTAL CENTRO,5,3,3,2,100.00,40.00,2,66.67,2026-02-09
2022 CC LEON NUEVO MULZA,7,3,5,2,60.00,40.00,3,100.00,2026-02-09
2023 CC OUTLET RIVIERA MAYA,2,0,2,0,0.00,0.00,0,0.00,2026-02-09
2024 CC OUTLET LEON,3,3,3,0,100.00,0.00,3,100.00,2026-02-09
2050 TC GUADALAJARA MFS VALLARTA,5,2,2,3,100.00,60.00,2,100.00,2026-02-09
