Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,18,11,16,2,68.75,15.38,3,27.27,2026-02-08
1002 AP PUERTO VALLARTA LOCAL,4,3,4,0,75.00,0.00,2,66.67,2026-02-08
1003 AP PUERTO VALLARTA ESCALA,2,0,1,1,0.00,100.00,0,0.00,2026-02-08
1004 AP MERIDA,3,1,3,0,33.33,0.00,0,0.00,2026-02-08
1010 AP CDMX BJ T2,8,3,6,2,50.00,40.00,3,100.00,2026-02-08
1015 CC GUADALAJARA PLAZA ANDARES,6,2,6,0,33.33,0.00,2,100.00,2026-02-08
1017 CC MORELIA AMERICAS,12,2,4,8,50.00,80.00,2,100.00,2026-02-08
1018 CC MERIDA ALTABRISA,14,6,6,8,100.00,57.14,5,83.33,2026-02-08
1020 AP GUADALAJARA ISLA,12,5,11,1,45.45,16.67,4,80.00,2026-02-08
1021 CC PUEBLA ANGELOPOLIS,6,4,4,2,100.00,33.33,4,100.00,2026-02-08
1023 CC SAN LUIS POTOSÍ,8,5,7,1,71.43,16.67,3,60.00,2026-02-08
1024 CC VILLAHERMOSA ALTABRISA,7,4,4,3,100.00,42.86,4,100.00,2026-02-08
1025 CC MERIDA GALERIAS,10,1,4,6,25.00,85.71,1,100.00,2026-02-08
1026 AP VILLAHERMOSA,4,2,2,2,100.00,50.00,2,100.00,2026-02-08
1030 AP CULIACÁN,8,5,6,2,83.33,28.57,4,80.00,2026-02-08
1031 CC CDMX FORUM BUENAVISTA,8,5,5,3,100.00,37.50,5,100.00,2026-02-08
1032 CC CAMPECHE GALERIAS,1,1,1,0,100.00,0.00,1,100.00,2026-02-08
1034 CC QUERETARO PLAZA ANTEA,5,3,3,2,100.00,40.00,3,100.00,2026-02-08
1036 CC CULIACÁN PLAZA FORUM,8,3,3,5,100.00,62.50,3,100.00,2026-02-08
1037 AP CANCÚN SALA AIRE,10,0,10,0,0.00,0.00,0,0.00,2026-02-08
1038 AP LOS CABOS,7,3,7,0,42.86,0.00,3,100.00,2026-02-08
1042 CC GUADALAJARA GALERIAS,2,2,2,0,100.00,0.00,2,100.00,2026-02-08
1045 CC TUXTLA FASHION MALL,3,1,1,2,100.00,66.67,1,100.00,2026-02-08
1046 CC CABOS PUERTO PARAISO,16,5,7,9,71.43,64.29,5,100.00,2026-02-08
1047 CC GUADALAJARA PLAZA PATRIA,6,6,6,0,100.00,0.00,6,100.00,2026-02-08
1048 AP DEL BAJIO,3,1,2,1,50.00,50.00,1,100.00,2026-02-08
1049 CC GUADALAJARA LA PERLA,8,5,5,3,100.00,37.50,5,100.00,2026-02-08
1052 CC CDMX LAS ANTENAS,10,2,7,3,28.57,60.00,2,100.00,2026-02-08
1053 CC VERACRUZ ANDAMAR,7,5,5,2,100.00,28.57,5,100.00,2026-02-08
1054 CC CDMX PARQUE LINDAVISTA,3,3,3,0,100.00,0.00,3,100.00,2026-02-08
1055 CC CDMX PARQUE VIA VALLEJO,6,1,1,5,100.00,83.33,1,100.00,2026-02-08
1058 AP TIJUANA AMBULATORIO,7,4,7,0,57.14,0.00,3,75.00,2026-02-08
1064 CC CDMX SATÉLITE,8,5,6,2,83.33,28.57,5,100.00,2026-02-08
1065 CC CDMX PARQUE TEPEYAC,8,5,6,2,83.33,28.57,5,100.00,2026-02-08
1066 CC CANCUN AMERICAS,2,1,2,0,50.00,0.00,1,100.00,2026-02-08
1068 AP AERO MERIDA AMBULATORIO,3,1,2,1,50.00,50.00,1,100.00,2026-02-08
1069 AP TIJUANA ISLA,6,5,6,0,83.33,0.00,3,60.00,2026-02-08
2001 TC GUADALAJARA CAÑADAS,7,4,4,3,100.00,42.86,4,100.00,2026-02-08
2004 CC LEON MULZA,37,14,25,12,56.00,46.15,13,92.86,2026-02-08
2008 CC CDMX PUNTA NORTE,26,17,20,6,85.00,26.09,16,94.12,2026-02-08
2009 CC CANCÚN PASEOS,21,9,13,8,69.23,47.06,9,100.00,2026-02-08
2012 CC LERMA PLAZAS OUTLET,35,7,32,3,21.88,30.00,7,100.00,2026-02-08
2014 CC CUERNAVACA FORUM,20,9,12,8,75.00,47.06,8,88.89,2026-02-08
2015 EXPLANADA PACHUCA,18,8,12,6,66.67,42.86,7,87.50,2026-02-08
2016 CC QUERETARO PREMIUM OUTLETS,23,7,12,11,58.33,61.11,7,100.00,2026-02-08
2018 CC EXPLANADA CULIACAN,23,10,14,9,71.43,47.37,9,90.00,2026-02-08
2021 CC CDMX PORTAL CENTRO,17,7,10,7,70.00,50.00,5,71.43,2026-02-08
2022 CC LEON NUEVO MULZA,18,6,16,2,37.50,25.00,6,100.00,2026-02-08
2023 CC OUTLET RIVIERA MAYA,23,7,20,3,35.00,30.00,7,100.00,2026-02-08
2024 CC OUTLET LEON,18,6,12,6,50.00,50.00,6,100.00,2026-02-08
2050 TC GUADALAJARA MFS VALLARTA,10,7,7,3,100.00,30.00,7,100.00,2026-02-08
