Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,10,4,7,3,57.14,42.86,0,0.00,2026-03-18
1002 AP PUERTO VALLARTA LOCAL,3,1,2,1,50.00,50.00,1,100.00,2026-03-18
1003 AP PUERTO VALLARTA ESCALA,4,4,4,0,100.00,0.00,4,100.00,2026-03-18
1004 AP MERIDA,6,3,3,3,100.00,50.00,2,66.67,2026-03-18
1010 AP CDMX BJ T2,7,1,6,1,16.67,50.00,1,100.00,2026-03-18
1015 CC GUADALAJARA PLAZA ANDARES,4,1,2,2,50.00,66.67,0,0.00,2026-03-18
1017 CC MORELIA AMERICAS,12,8,9,3,88.89,27.27,8,100.00,2026-03-18
1018 CC MERIDA ALTABRISA,4,2,2,2,100.00,50.00,2,100.00,2026-03-18
1020 AP GUADALAJARA ISLA,8,1,5,3,20.00,75.00,1,100.00,2026-03-18
1021 CC PUEBLA ANGELOPOLIS,3,3,3,0,100.00,0.00,3,100.00,2026-03-18
1023 CC SAN LUIS POTOSÍ,3,2,2,1,100.00,33.33,1,50.00,2026-03-18
1024 CC VILLAHERMOSA ALTABRISA,2,1,2,0,50.00,0.00,1,100.00,2026-03-18
1025 CC MERIDA GALERIAS,7,5,6,1,83.33,16.67,5,100.00,2026-03-18
1026 AP VILLAHERMOSA,6,6,6,0,100.00,0.00,5,83.33,2026-03-18
1030 AP CULIACÁN,4,0,1,3,0.00,100.00,0,0.00,2026-03-18
1031 CC CDMX FORUM BUENAVISTA,9,6,7,2,85.71,25.00,6,100.00,2026-03-18
1032 CC CAMPECHE GALERIAS,2,1,2,0,50.00,0.00,1,100.00,2026-03-18
1034 CC QUERETARO PLAZA ANTEA,2,1,2,0,50.00,0.00,1,100.00,2026-03-18
1036 CC CULIACÁN PLAZA FORUM,1,0,1,0,0.00,0.00,0,0.00,2026-03-18
1037 AP CANCÚN SALA AIRE,14,0,13,1,0.00,100.00,0,0.00,2026-03-18
1038 AP LOS CABOS,8,4,8,0,50.00,0.00,3,75.00,2026-03-18
1042 CC GUADALAJARA GALERIAS,1,0,0,1,0.00,100.00,0,0.00,2026-03-18
1044 CC MERIDA LA ISLA,2,1,1,1,100.00,50.00,1,100.00,2026-03-18
1045 CC TUXTLA FASHION MALL,7,5,5,2,100.00,28.57,5,100.00,2026-03-18
1046 CC CABOS PUERTO PARAISO,9,6,6,3,100.00,33.33,6,100.00,2026-03-18
1047 CC GUADALAJARA PLAZA PATRIA,5,3,3,2,100.00,40.00,3,100.00,2026-03-18
1048 AP DEL BAJIO,4,2,3,1,66.67,33.33,2,100.00,2026-03-18
1049 CC GUADALAJARA LA PERLA,4,3,4,0,75.00,0.00,3,100.00,2026-03-18
1052 CC CDMX LAS ANTENAS,6,2,6,0,33.33,0.00,1,50.00,2026-03-18
1053 CC VERACRUZ ANDAMAR,3,2,2,1,100.00,33.33,2,100.00,2026-03-18
1054 CC CDMX PARQUE LINDAVISTA,6,5,5,1,100.00,16.67,3,60.00,2026-03-18
1055 CC CDMX PARQUE VIA VALLEJO,2,1,2,0,50.00,0.00,1,100.00,2026-03-18
1058 AP TIJUANA AMBULATORIO,5,1,4,1,25.00,50.00,1,100.00,2026-03-18
1064 CC CDMX SATÉLITE,4,0,2,2,0.00,100.00,0,0.00,2026-03-18
1065 CC CDMX PARQUE TEPEYAC,4,1,1,3,100.00,75.00,1,100.00,2026-03-18
1066 CC CANCUN AMERICAS,5,4,5,0,80.00,0.00,4,100.00,2026-03-18
1067 AP AERO DF AMBULATORIO T1,4,0,4,0,0.00,0.00,0,0.00,2026-03-18
1068 AP AERO MERIDA AMBULATORIO,6,2,4,2,50.00,50.00,2,100.00,2026-03-18
1069 AP TIJUANA ISLA,3,2,3,0,66.67,0.00,2,100.00,2026-03-18
2001 TC GUADALAJARA CAÑADAS,13,6,9,4,66.67,40.00,6,100.00,2026-03-18
2004 CC LEON MULZA,8,2,7,1,28.57,33.33,2,100.00,2026-03-18
2008 CC CDMX PUNTA NORTE,3,2,3,0,66.67,0.00,2,100.00,2026-03-18
2009 CC CANCÚN PASEOS,12,5,7,5,71.43,50.00,5,100.00,2026-03-18
2011 TC GUADALAJARA TESISTÁN,6,2,3,3,66.67,60.00,2,100.00,2026-03-18
2012 CC LERMA PLAZAS OUTLET,11,4,10,1,40.00,20.00,4,100.00,2026-03-18
2014 CC CUERNAVACA FORUM,8,3,6,2,50.00,40.00,3,100.00,2026-03-18
2015 EXPLANADA PACHUCA,18,6,8,10,75.00,62.50,6,100.00,2026-03-18
2016 CC QUERETARO PREMIUM OUTLETS,6,2,4,2,50.00,50.00,2,100.00,2026-03-18
2018 CC EXPLANADA CULIACAN,11,6,7,4,85.71,40.00,5,83.33,2026-03-18
2021 CC CDMX PORTAL CENTRO,4,1,1,3,100.00,75.00,1,100.00,2026-03-18
2022 CC LEON NUEVO MULZA,7,3,5,2,60.00,40.00,3,100.00,2026-03-18
2023 CC OUTLET RIVIERA MAYA,6,0,3,3,0.00,100.00,0,0.00,2026-03-18
2024 CC OUTLET LEON,4,1,2,2,50.00,66.67,1,100.00,2026-03-18
2050 TC GUADALAJARA MFS VALLARTA,6,3,5,1,60.00,25.00,3,100.00,2026-03-18
