Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,20,12,20,0,60.00,0.00,6,50.00,2026-05-25
1002 AP PUERTO VALLARTA LOCAL,5,3,4,1,75.00,25.00,2,66.67,2026-05-25
1003 AP PUERTO VALLARTA ESCALA,3,1,3,0,33.33,0.00,1,100.00,2026-05-25
1004 AP MERIDA,13,4,12,1,33.33,20.00,2,50.00,2026-05-25
1010 AP CDMX BJ T2,12,3,8,4,37.50,57.14,2,66.67,2026-05-25
1015 CC GUADALAJARA PLAZA ANDARES,3,2,2,1,100.00,33.33,2,100.00,2026-05-25
1017 CC MORELIA AMERICAS,4,2,2,2,100.00,50.00,2,100.00,2026-05-25
1018 CC MERIDA ALTABRISA,5,3,3,2,100.00,40.00,3,100.00,2026-05-25
1020 AP GUADALAJARA ISLA,12,5,10,2,50.00,28.57,4,80.00,2026-05-25
1021 CC PUEBLA ANGELOPOLIS,4,2,2,2,100.00,50.00,1,50.00,2026-05-25
1023 CC SAN LUIS POTOSÍ,7,5,6,1,83.33,16.67,2,40.00,2026-05-25
1024 CC VILLAHERMOSA ALTABRISA,8,6,7,1,85.71,14.29,6,100.00,2026-05-25
1025 CC MERIDA GALERIAS,9,3,4,5,75.00,62.50,3,100.00,2026-05-25
1026 AP VILLAHERMOSA,7,3,3,4,100.00,57.14,3,100.00,2026-05-25
1030 AP CULIACÁN,8,1,7,1,14.29,50.00,1,100.00,2026-05-25
1031 CC CDMX FORUM BUENAVISTA,13,6,6,7,100.00,53.85,5,83.33,2026-05-25
1032 CC CAMPECHE GALERIAS,6,3,3,3,100.00,50.00,3,100.00,2026-05-25
1034 CC QUERETARO PLAZA ANTEA,3,1,1,2,100.00,66.67,1,100.00,2026-05-25
1036 CC CULIACÁN PLAZA FORUM,2,2,2,0,100.00,0.00,2,100.00,2026-05-25
1037 AP CANCÚN SALA AIRE,21,0,20,1,0.00,100.00,0,0.00,2026-05-25
1038 AP LOS CABOS,8,2,6,2,33.33,50.00,2,100.00,2026-05-25
1042 CC GUADALAJARA GALERIAS,2,0,0,2,0.00,100.00,0,0.00,2026-05-25
1044 CC MERIDA LA ISLA,4,3,4,0,75.00,0.00,3,100.00,2026-05-25
1045 CC TUXTLA FASHION MALL,7,0,0,7,0.00,100.00,0,0.00,2026-05-25
1046 CC CABOS PUERTO PARAISO,15,9,11,4,81.82,30.77,9,100.00,2026-05-25
1047 CC GUADALAJARA PLAZA PATRIA,6,6,6,0,100.00,0.00,6,100.00,2026-05-25
1048 AP DEL BAJIO,11,3,10,1,30.00,25.00,3,100.00,2026-05-25
1049 CC GUADALAJARA LA PERLA,4,3,3,1,100.00,25.00,2,66.67,2026-05-25
1052 CC CDMX LAS ANTENAS,2,0,2,0,0.00,0.00,0,0.00,2026-05-25
1053 CC VERACRUZ ANDAMAR,8,4,7,1,57.14,20.00,2,50.00,2026-05-25
1054 CC CDMX PARQUE LINDAVISTA,3,2,2,1,100.00,33.33,2,100.00,2026-05-25
1055 CC CDMX PARQUE VIA VALLEJO,8,3,6,2,50.00,40.00,3,100.00,2026-05-25
1058 AP TIJUANA AMBULATORIO,7,5,7,0,71.43,0.00,5,100.00,2026-05-25
1064 CC CDMX SATÉLITE,6,3,3,3,100.00,50.00,3,100.00,2026-05-25
1065 CC CDMX PARQUE TEPEYAC,4,1,1,3,100.00,75.00,1,100.00,2026-05-25
1066 CC CANCUN AMERICAS,9,7,7,2,100.00,22.22,7,100.00,2026-05-25
1067 AP AERO DF AMBULATORIO T1,9,2,8,1,25.00,33.33,2,100.00,2026-05-25
1068 AP AERO MERIDA AMBULATORIO,6,3,4,2,75.00,40.00,3,100.00,2026-05-25
1069 AP TIJUANA ISLA,3,0,3,0,0.00,0.00,0,0.00,2026-05-25
2001 TC GUADALAJARA CAÑADAS,8,3,3,5,100.00,62.50,3,100.00,2026-05-25
2008 CC CDMX PUNTA NORTE,7,0,5,2,0.00,100.00,0,0.00,2026-05-25
2009 CC CANCÚN PASEOS,13,3,6,7,50.00,70.00,2,66.67,2026-05-25
2011 TC GUADALAJARA TESISTÁN,7,3,4,3,75.00,50.00,2,66.67,2026-05-25
2012 CC LERMA PLAZAS OUTLET,10,2,8,2,25.00,50.00,2,100.00,2026-05-25
2014 CC CUERNAVACA FORUM,6,2,4,2,50.00,50.00,2,100.00,2026-05-25
2015 EXPLANADA PACHUCA,11,4,7,4,57.14,50.00,4,100.00,2026-05-25
2016 CC QUERETARO PREMIUM OUTLETS,5,1,4,1,25.00,50.00,1,100.00,2026-05-25
2018 CC EXPLANADA CULIACAN,5,3,3,2,100.00,40.00,2,66.67,2026-05-25
2021 CC CDMX PORTAL CENTRO,9,2,5,4,40.00,66.67,2,100.00,2026-05-25
2022 CC LEON NUEVO MULZA,7,2,5,2,40.00,50.00,2,100.00,2026-05-25
2023 CC OUTLET RIVIERA MAYA,8,2,5,3,40.00,60.00,2,100.00,2026-05-25
2024 CC OUTLET LEON,5,0,5,0,0.00,0.00,0,0.00,2026-05-25
2050 TC GUADALAJARA MFS VALLARTA,8,1,8,0,12.50,0.00,1,100.00,2026-05-25
