Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,12,9,11,1,81.82,10.00,5,55.56,2026-02-07
1002 AP PUERTO VALLARTA LOCAL,5,4,5,0,80.00,0.00,2,50.00,2026-02-07
1003 AP PUERTO VALLARTA ESCALA,2,0,2,0,0.00,0.00,0,0.00,2026-02-07
1004 AP MERIDA,2,0,2,0,0.00,0.00,0,0.00,2026-02-07
1010 AP CDMX BJ T2,9,0,9,0,0.00,0.00,0,0.00,2026-02-07
1015 CC GUADALAJARA PLAZA ANDARES,2,2,2,0,100.00,0.00,2,100.00,2026-02-07
1017 CC MORELIA AMERICAS,12,7,8,4,87.50,36.36,7,100.00,2026-02-07
1018 CC MERIDA ALTABRISA,6,5,6,0,83.33,0.00,5,100.00,2026-02-07
1020 AP GUADALAJARA ISLA,15,6,15,0,40.00,0.00,1,16.67,2026-02-07
1021 CC PUEBLA ANGELOPOLIS,12,8,8,4,100.00,33.33,5,62.50,2026-02-07
1023 CC SAN LUIS POTOSÍ,14,7,10,4,70.00,36.36,4,57.14,2026-02-07
1024 CC VILLAHERMOSA ALTABRISA,7,4,4,3,100.00,42.86,4,100.00,2026-02-07
1025 CC MERIDA GALERIAS,8,4,4,4,100.00,50.00,4,100.00,2026-02-07
1026 AP VILLAHERMOSA,5,2,2,3,100.00,60.00,1,50.00,2026-02-07
1030 AP CULIACÁN,3,2,2,1,100.00,33.33,1,50.00,2026-02-07
1031 CC CDMX FORUM BUENAVISTA,15,9,10,5,90.00,35.71,8,88.89,2026-02-07
1032 CC CAMPECHE GALERIAS,9,3,6,3,50.00,50.00,3,100.00,2026-02-07
1034 CC QUERETARO PLAZA ANTEA,6,5,6,0,83.33,0.00,5,100.00,2026-02-07
1036 CC CULIACÁN PLAZA FORUM,12,4,7,5,57.14,55.56,4,100.00,2026-02-07
1037 AP CANCÚN SALA AIRE,6,0,6,0,0.00,0.00,0,0.00,2026-02-07
1038 AP LOS CABOS,8,4,7,1,57.14,20.00,4,100.00,2026-02-07
1042 CC GUADALAJARA GALERIAS,1,1,1,0,100.00,0.00,1,100.00,2026-02-07
1045 CC TUXTLA FASHION MALL,4,1,1,3,100.00,75.00,1,100.00,2026-02-07
1046 CC CABOS PUERTO PARAISO,21,9,11,10,81.82,52.63,9,100.00,2026-02-07
1047 CC GUADALAJARA PLAZA PATRIA,5,3,3,2,100.00,40.00,3,100.00,2026-02-07
1048 AP DEL BAJIO,1,0,1,0,0.00,0.00,0,0.00,2026-02-07
1049 CC GUADALAJARA LA PERLA,12,4,7,5,57.14,55.56,4,100.00,2026-02-07
1052 CC CDMX LAS ANTENAS,10,2,6,4,33.33,66.67,1,50.00,2026-02-07
1053 CC VERACRUZ ANDAMAR,7,3,6,1,50.00,25.00,3,100.00,2026-02-07
1054 CC CDMX PARQUE LINDAVISTA,3,1,1,2,100.00,66.67,1,100.00,2026-02-07
1055 CC CDMX PARQUE VIA VALLEJO,3,2,2,1,100.00,33.33,2,100.00,2026-02-07
1058 AP TIJUANA AMBULATORIO,6,4,5,1,80.00,20.00,3,75.00,2026-02-07
1064 CC CDMX SATÉLITE,5,4,4,1,100.00,20.00,4,100.00,2026-02-07
1065 CC CDMX PARQUE TEPEYAC,13,8,9,4,88.89,33.33,7,87.50,2026-02-07
1066 CC CANCUN AMERICAS,8,4,4,4,100.00,50.00,4,100.00,2026-02-07
1068 AP AERO MERIDA AMBULATORIO,6,2,3,3,66.67,60.00,2,100.00,2026-02-07
1069 AP TIJUANA ISLA,4,2,3,1,66.67,33.33,1,50.00,2026-02-07
2001 TC GUADALAJARA CAÑADAS,12,4,6,6,66.67,60.00,4,100.00,2026-02-07
2004 CC LEON MULZA,30,11,25,5,44.00,31.25,11,100.00,2026-02-07
2008 CC CDMX PUNTA NORTE,25,17,19,6,89.47,26.09,15,88.24,2026-02-07
2009 CC CANCÚN PASEOS,34,14,20,14,70.00,50.00,14,100.00,2026-02-07
2011 TC GUADALAJARA TESISTÁN,11,5,5,6,100.00,54.55,4,80.00,2026-02-07
2012 CC LERMA PLAZAS OUTLET,33,8,28,5,28.57,38.46,8,100.00,2026-02-07
2014 CC CUERNAVACA FORUM,33,26,28,5,92.86,16.13,26,100.00,2026-02-07
2015 EXPLANADA PACHUCA,30,14,18,12,77.78,46.15,13,92.86,2026-02-07
2016 CC QUERETARO PREMIUM OUTLETS,25,16,19,6,84.21,27.27,15,93.75,2026-02-07
2018 CC EXPLANADA CULIACAN,9,3,5,4,60.00,57.14,3,100.00,2026-02-07
2021 CC CDMX PORTAL CENTRO,15,6,9,6,66.67,50.00,6,100.00,2026-02-07
2022 CC LEON NUEVO MULZA,19,7,15,4,46.67,36.36,7,100.00,2026-02-07
2023 CC OUTLET RIVIERA MAYA,12,4,7,5,57.14,55.56,4,100.00,2026-02-07
2024 CC OUTLET LEON,21,8,15,6,53.33,42.86,8,100.00,2026-02-07
2050 TC GUADALAJARA MFS VALLARTA,11,4,9,2,44.44,33.33,4,100.00,2026-02-07
