Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,13,6,6,7,100.00,53.85,3,50.00,2026-04-13
1002 AP PUERTO VALLARTA LOCAL,1,0,0,1,0.00,100.00,0,0.00,2026-04-13
1003 AP PUERTO VALLARTA ESCALA,7,4,5,2,80.00,33.33,0,0.00,2026-04-13
1004 AP MERIDA,8,3,5,3,60.00,50.00,3,100.00,2026-04-13
1010 AP CDMX BJ T2,11,2,10,1,20.00,33.33,1,50.00,2026-04-13
1017 CC MORELIA AMERICAS,15,9,9,6,100.00,40.00,9,100.00,2026-04-13
1018 CC MERIDA ALTABRISA,5,1,1,4,100.00,80.00,1,100.00,2026-04-13
1020 AP GUADALAJARA ISLA,16,4,16,0,25.00,0.00,1,25.00,2026-04-13
1021 CC PUEBLA ANGELOPOLIS,5,1,1,4,100.00,80.00,1,100.00,2026-04-13
1023 CC SAN LUIS POTOSÍ,4,1,2,2,50.00,66.67,1,100.00,2026-04-13
1024 CC VILLAHERMOSA ALTABRISA,1,0,0,1,0.00,100.00,0,0.00,2026-04-13
1025 CC MERIDA GALERIAS,8,3,6,2,50.00,40.00,3,100.00,2026-04-13
1026 AP VILLAHERMOSA,8,4,4,4,100.00,50.00,4,100.00,2026-04-13
1030 AP CULIACÁN,9,6,6,3,100.00,33.33,5,83.33,2026-04-13
1031 CC CDMX FORUM BUENAVISTA,5,2,2,3,100.00,60.00,2,100.00,2026-04-13
1032 CC CAMPECHE GALERIAS,1,1,1,0,100.00,0.00,1,100.00,2026-04-13
1034 CC QUERETARO PLAZA ANTEA,1,0,1,0,0.00,0.00,0,0.00,2026-04-13
1036 CC CULIACÁN PLAZA FORUM,6,6,6,0,100.00,0.00,6,100.00,2026-04-13
1037 AP CANCÚN SALA AIRE,12,2,11,1,18.18,33.33,2,100.00,2026-04-13
1038 AP LOS CABOS,4,0,4,0,0.00,0.00,0,0.00,2026-04-13
1042 CC GUADALAJARA GALERIAS,1,0,0,1,0.00,100.00,0,0.00,2026-04-13
1044 CC MERIDA LA ISLA,2,1,1,1,100.00,50.00,1,100.00,2026-04-13
1045 CC TUXTLA FASHION MALL,4,1,2,2,50.00,66.67,1,100.00,2026-04-13
1046 CC CABOS PUERTO PARAISO,6,2,3,3,66.67,60.00,2,100.00,2026-04-13
1047 CC GUADALAJARA PLAZA PATRIA,1,0,0,1,0.00,100.00,0,0.00,2026-04-13
1048 AP DEL BAJIO,5,0,2,3,0.00,100.00,0,0.00,2026-04-13
1049 CC GUADALAJARA LA PERLA,2,2,2,0,100.00,0.00,1,50.00,2026-04-13
1052 CC CDMX LAS ANTENAS,2,1,1,1,100.00,50.00,1,100.00,2026-04-13
1053 CC VERACRUZ ANDAMAR,1,1,1,0,100.00,0.00,1,100.00,2026-04-13
1054 CC CDMX PARQUE LINDAVISTA,2,1,1,1,100.00,50.00,1,100.00,2026-04-13
1055 CC CDMX PARQUE VIA VALLEJO,2,0,1,1,0.00,100.00,0,0.00,2026-04-13
1058 AP TIJUANA AMBULATORIO,5,2,5,0,40.00,0.00,0,0.00,2026-04-13
1064 CC CDMX SATÉLITE,3,1,1,2,100.00,66.67,1,100.00,2026-04-13
1065 CC CDMX PARQUE TEPEYAC,3,2,2,1,100.00,33.33,2,100.00,2026-04-13
1066 CC CANCUN AMERICAS,5,1,1,4,100.00,80.00,1,100.00,2026-04-13
1067 AP AERO DF AMBULATORIO T1,9,1,9,0,11.11,0.00,1,100.00,2026-04-13
1068 AP AERO MERIDA AMBULATORIO,7,3,5,2,60.00,40.00,2,66.67,2026-04-13
1069 AP TIJUANA ISLA,3,2,3,0,66.67,0.00,2,100.00,2026-04-13
2001 TC GUADALAJARA CAÑADAS,9,3,3,6,100.00,66.67,3,100.00,2026-04-13
2004 CC LEON MULZA,8,4,4,4,100.00,50.00,4,100.00,2026-04-13
2008 CC CDMX PUNTA NORTE,3,1,2,1,50.00,50.00,1,100.00,2026-04-13
2009 CC CANCÚN PASEOS,16,6,8,8,75.00,57.14,6,100.00,2026-04-13
2011 TC GUADALAJARA TESISTÁN,3,0,1,2,0.00,100.00,0,0.00,2026-04-13
2012 CC LERMA PLAZAS OUTLET,5,1,3,2,33.33,66.67,1,100.00,2026-04-13
2014 CC CUERNAVACA FORUM,7,5,6,1,83.33,16.67,5,100.00,2026-04-13
2015 EXPLANADA PACHUCA,7,5,5,2,100.00,28.57,5,100.00,2026-04-13
2016 CC QUERETARO PREMIUM OUTLETS,10,5,8,2,62.50,28.57,5,100.00,2026-04-13
2018 CC EXPLANADA CULIACAN,7,1,2,5,50.00,83.33,1,100.00,2026-04-13
2021 CC CDMX PORTAL CENTRO,6,2,4,2,50.00,50.00,2,100.00,2026-04-13
2022 CC LEON NUEVO MULZA,4,1,3,1,33.33,50.00,1,100.00,2026-04-13
2023 CC OUTLET RIVIERA MAYA,11,6,10,1,60.00,14.29,5,83.33,2026-04-13
2024 CC OUTLET LEON,5,3,5,0,60.00,0.00,3,100.00,2026-04-13
2050 TC GUADALAJARA MFS VALLARTA,10,4,7,3,57.14,42.86,4,100.00,2026-04-13
