Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,26,13,19,7,68.42,35.00,8,61.54,2026-05-23
1002 AP PUERTO VALLARTA LOCAL,10,6,8,2,75.00,25.00,6,100.00,2026-05-23
1003 AP PUERTO VALLARTA ESCALA,5,2,3,2,66.67,50.00,2,100.00,2026-05-23
1004 AP MERIDA,9,3,8,1,37.50,25.00,2,66.67,2026-05-23
1010 AP CDMX BJ T2,13,3,10,3,30.00,50.00,3,100.00,2026-05-23
1015 CC GUADALAJARA PLAZA ANDARES,9,6,7,2,85.71,25.00,5,83.33,2026-05-23
1017 CC MORELIA AMERICAS,23,13,16,7,81.25,35.00,13,100.00,2026-05-23
1018 CC MERIDA ALTABRISA,10,5,5,5,100.00,50.00,5,100.00,2026-05-23
1020 AP GUADALAJARA ISLA,20,8,18,2,44.44,20.00,7,87.50,2026-05-23
1021 CC PUEBLA ANGELOPOLIS,24,18,23,1,78.26,5.26,17,94.44,2026-05-23
1023 CC SAN LUIS POTOSÍ,9,4,4,5,100.00,55.56,1,25.00,2026-05-23
1024 CC VILLAHERMOSA ALTABRISA,20,10,13,7,76.92,41.18,10,100.00,2026-05-23
1025 CC MERIDA GALERIAS,12,5,6,6,83.33,54.55,5,100.00,2026-05-23
1026 AP VILLAHERMOSA,5,3,3,2,100.00,40.00,3,100.00,2026-05-23
1030 AP CULIACÁN,12,6,10,2,60.00,25.00,3,50.00,2026-05-23
1031 CC CDMX FORUM BUENAVISTA,18,7,9,9,77.78,56.25,6,85.71,2026-05-23
1032 CC CAMPECHE GALERIAS,5,0,0,5,0.00,100.00,0,0.00,2026-05-23
1034 CC QUERETARO PLAZA ANTEA,7,3,7,0,42.86,0.00,3,100.00,2026-05-23
1036 CC CULIACÁN PLAZA FORUM,6,2,2,4,100.00,66.67,2,100.00,2026-05-23
1037 AP CANCÚN SALA AIRE,29,3,27,2,11.11,40.00,3,100.00,2026-05-23
1038 AP LOS CABOS,7,2,5,2,40.00,50.00,2,100.00,2026-05-23
1042 CC GUADALAJARA GALERIAS,9,5,5,4,100.00,44.44,0,0.00,2026-05-23
1044 CC MERIDA LA ISLA,2,0,0,2,0.00,100.00,0,0.00,2026-05-23
1045 CC TUXTLA FASHION MALL,8,1,1,7,100.00,87.50,1,100.00,2026-05-23
1046 CC CABOS PUERTO PARAISO,25,10,10,15,100.00,60.00,10,100.00,2026-05-23
1047 CC GUADALAJARA PLAZA PATRIA,6,4,6,0,66.67,0.00,4,100.00,2026-05-23
1048 AP DEL BAJIO,1,1,1,0,100.00,0.00,1,100.00,2026-05-23
1049 CC GUADALAJARA LA PERLA,12,6,8,4,75.00,40.00,5,83.33,2026-05-23
1052 CC CDMX LAS ANTENAS,14,2,12,2,16.67,50.00,1,50.00,2026-05-23
1053 CC VERACRUZ ANDAMAR,10,4,6,4,66.67,50.00,3,75.00,2026-05-23
1054 CC CDMX PARQUE LINDAVISTA,15,8,9,6,88.89,42.86,7,87.50,2026-05-23
1055 CC CDMX PARQUE VIA VALLEJO,10,5,6,4,83.33,44.44,5,100.00,2026-05-23
1058 AP TIJUANA AMBULATORIO,9,5,8,1,62.50,16.67,3,60.00,2026-05-23
1064 CC CDMX SATÉLITE,15,9,12,3,75.00,25.00,9,100.00,2026-05-23
1065 CC CDMX PARQUE TEPEYAC,13,6,6,7,100.00,53.85,6,100.00,2026-05-23
1066 CC CANCUN AMERICAS,21,10,14,7,71.43,41.18,10,100.00,2026-05-23
1067 AP AERO DF AMBULATORIO T1,11,5,10,1,50.00,16.67,5,100.00,2026-05-23
1068 AP AERO MERIDA AMBULATORIO,13,9,11,2,81.82,18.18,9,100.00,2026-05-23
1069 AP TIJUANA ISLA,8,3,5,3,60.00,50.00,1,33.33,2026-05-23
2001 TC GUADALAJARA CAÑADAS,16,4,6,10,66.67,71.43,4,100.00,2026-05-23
2008 CC CDMX PUNTA NORTE,27,0,27,0,0.00,0.00,0,0.00,2026-05-23
2009 CC CANCÚN PASEOS,17,7,8,9,87.50,56.25,7,100.00,2026-05-23
2011 TC GUADALAJARA TESISTÁN,10,4,5,5,80.00,55.56,4,100.00,2026-05-23
2012 CC LERMA PLAZAS OUTLET,42,13,38,4,34.21,23.53,12,92.31,2026-05-23
2014 CC CUERNAVACA FORUM,23,11,17,6,64.71,35.29,9,81.82,2026-05-23
2015 EXPLANADA PACHUCA,30,9,14,16,64.29,64.00,9,100.00,2026-05-23
2016 CC QUERETARO PREMIUM OUTLETS,17,7,13,4,53.85,36.36,7,100.00,2026-05-23
2018 CC EXPLANADA CULIACAN,16,5,6,10,83.33,66.67,5,100.00,2026-05-23
2021 CC CDMX PORTAL CENTRO,21,7,10,11,70.00,61.11,7,100.00,2026-05-23
2022 CC LEON NUEVO MULZA,26,12,19,7,63.16,36.84,12,100.00,2026-05-23
2023 CC OUTLET RIVIERA MAYA,16,4,15,1,26.67,20.00,3,75.00,2026-05-23
2024 CC OUTLET LEON,10,4,8,2,50.00,33.33,4,100.00,2026-05-23
2050 TC GUADALAJARA MFS VALLARTA,16,2,14,2,14.29,50.00,2,100.00,2026-05-23
