Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,11,7,8,3,87.50,30.00,4,57.14,2026-02-04
1002 AP PUERTO VALLARTA LOCAL,7,4,6,1,66.67,20.00,0,0.00,2026-02-04
1003 AP PUERTO VALLARTA ESCALA,3,1,3,0,33.33,0.00,1,100.00,2026-02-04
1004 AP MERIDA,3,0,1,2,0.00,100.00,0,0.00,2026-02-04
1010 AP CDMX BJ T2,5,1,4,1,25.00,50.00,0,0.00,2026-02-04
1015 CC GUADALAJARA PLAZA ANDARES,1,1,1,0,100.00,0.00,1,100.00,2026-02-04
1017 CC MORELIA AMERICAS,10,7,7,3,100.00,30.00,6,85.71,2026-02-04
1018 CC MERIDA ALTABRISA,6,3,3,3,100.00,50.00,3,100.00,2026-02-04
1020 AP GUADALAJARA ISLA,10,3,9,1,33.33,25.00,1,33.33,2026-02-04
1021 CC PUEBLA ANGELOPOLIS,4,3,3,1,100.00,25.00,3,100.00,2026-02-04
1023 CC SAN LUIS POTOSÍ,4,2,2,2,100.00,50.00,1,50.00,2026-02-04
1024 CC VILLAHERMOSA ALTABRISA,2,1,1,1,100.00,50.00,1,100.00,2026-02-04
1025 CC MERIDA GALERIAS,6,2,4,2,50.00,50.00,2,100.00,2026-02-04
1026 AP VILLAHERMOSA,2,0,0,2,0.00,100.00,0,0.00,2026-02-04
1030 AP CULIACÁN,6,3,4,2,75.00,40.00,0,0.00,2026-02-04
1031 CC CDMX FORUM BUENAVISTA,8,1,2,6,50.00,85.71,1,100.00,2026-02-04
1032 CC CAMPECHE GALERIAS,2,1,2,0,50.00,0.00,1,100.00,2026-02-04
1034 CC QUERETARO PLAZA ANTEA,3,2,2,1,100.00,33.33,2,100.00,2026-02-04
1036 CC CULIACÁN PLAZA FORUM,7,3,4,3,75.00,50.00,3,100.00,2026-02-04
1037 AP CANCÚN SALA AIRE,13,1,12,1,8.33,50.00,1,100.00,2026-02-04
1038 AP LOS CABOS,2,1,1,1,100.00,50.00,1,100.00,2026-02-04
1042 CC GUADALAJARA GALERIAS,3,3,3,0,100.00,0.00,3,100.00,2026-02-04
1044 CC MERIDA LA ISLA,2,0,1,1,0.00,100.00,0,0.00,2026-02-04
1045 CC TUXTLA FASHION MALL,2,2,2,0,100.00,0.00,2,100.00,2026-02-04
1046 CC CABOS PUERTO PARAISO,11,5,5,6,100.00,54.55,5,100.00,2026-02-04
1047 CC GUADALAJARA PLAZA PATRIA,3,1,2,1,50.00,50.00,1,100.00,2026-02-04
1049 CC GUADALAJARA LA PERLA,2,1,1,1,100.00,50.00,1,100.00,2026-02-04
1052 CC CDMX LAS ANTENAS,2,0,1,1,0.00,100.00,0,0.00,2026-02-04
1053 CC VERACRUZ ANDAMAR,3,3,3,0,100.00,0.00,3,100.00,2026-02-04
1054 CC CDMX PARQUE LINDAVISTA,2,0,1,1,0.00,100.00,0,0.00,2026-02-04
1058 AP TIJUANA AMBULATORIO,5,3,4,1,75.00,25.00,3,100.00,2026-02-04
1065 CC CDMX PARQUE TEPEYAC,4,1,2,2,50.00,66.67,1,100.00,2026-02-04
1066 CC CANCUN AMERICAS,3,0,2,1,0.00,100.00,0,0.00,2026-02-04
1068 AP AERO MERIDA AMBULATORIO,6,4,6,0,66.67,0.00,3,75.00,2026-02-04
1069 AP TIJUANA ISLA,3,0,3,0,0.00,0.00,0,0.00,2026-02-04
2001 TC GUADALAJARA CAÑADAS,13,4,6,7,66.67,63.64,4,100.00,2026-02-04
2004 CC LEON MULZA,8,4,5,3,80.00,42.86,4,100.00,2026-02-04
2008 CC CDMX PUNTA NORTE,12,2,6,6,33.33,75.00,2,100.00,2026-02-04
2009 CC CANCÚN PASEOS,22,4,12,10,33.33,71.43,4,100.00,2026-02-04
2011 TC GUADALAJARA TESISTÁN,7,3,5,2,60.00,40.00,3,100.00,2026-02-04
2012 CC LERMA PLAZAS OUTLET,10,6,7,3,85.71,33.33,5,83.33,2026-02-04
2014 CC CUERNAVACA FORUM,13,7,11,2,63.64,22.22,7,100.00,2026-02-04
2015 EXPLANADA PACHUCA,11,3,6,5,50.00,62.50,3,100.00,2026-02-04
2016 CC QUERETARO PREMIUM OUTLETS,9,5,8,1,62.50,16.67,5,100.00,2026-02-04
2018 CC EXPLANADA CULIACAN,9,3,7,2,42.86,40.00,2,66.67,2026-02-04
2021 CC CDMX PORTAL CENTRO,10,4,6,4,66.67,50.00,4,100.00,2026-02-04
2022 CC LEON NUEVO MULZA,1,0,1,0,0.00,0.00,0,0.00,2026-02-04
2023 CC OUTLET RIVIERA MAYA,3,1,2,1,50.00,50.00,1,100.00,2026-02-04
2024 CC OUTLET LEON,6,4,6,0,66.67,0.00,4,100.00,2026-02-04
2050 TC GUADALAJARA MFS VALLARTA,9,5,6,3,83.33,37.50,5,100.00,2026-02-04
