Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,21,11,18,3,61.11,21.43,6,54.55,2026-05-31
1002 AP PUERTO VALLARTA LOCAL,8,5,8,0,62.50,0.00,4,80.00,2026-05-31
1003 AP PUERTO VALLARTA ESCALA,4,3,4,0,75.00,0.00,2,66.67,2026-05-31
1004 AP MERIDA,9,3,9,0,33.33,0.00,3,100.00,2026-05-31
1010 AP CDMX BJ T2,19,6,16,3,37.50,33.33,6,100.00,2026-05-31
1015 CC GUADALAJARA PLAZA ANDARES,9,5,7,2,71.43,28.57,0,0.00,2026-05-31
1017 CC MORELIA AMERICAS,26,17,18,8,94.44,32.00,17,100.00,2026-05-31
1018 CC MERIDA ALTABRISA,10,2,2,8,100.00,80.00,2,100.00,2026-05-31
1020 AP GUADALAJARA ISLA,19,8,18,1,44.44,11.11,1,12.50,2026-05-31
1021 CC PUEBLA ANGELOPOLIS,25,16,18,7,88.89,30.43,14,87.50,2026-05-31
1023 CC SAN LUIS POTOSÍ,10,5,6,4,83.33,44.44,2,40.00,2026-05-31
1024 CC VILLAHERMOSA ALTABRISA,15,10,11,4,90.91,28.57,10,100.00,2026-05-31
1025 CC MERIDA GALERIAS,11,6,8,3,75.00,33.33,6,100.00,2026-05-31
1026 AP VILLAHERMOSA,8,4,4,4,100.00,50.00,4,100.00,2026-05-31
1030 AP CULIACÁN,11,3,5,6,60.00,66.67,1,33.33,2026-05-31
1031 CC CDMX FORUM BUENAVISTA,18,12,12,6,100.00,33.33,12,100.00,2026-05-31
1032 CC CAMPECHE GALERIAS,20,11,12,8,91.67,42.11,8,72.73,2026-05-31
1034 CC QUERETARO PLAZA ANTEA,11,2,8,3,25.00,60.00,2,100.00,2026-05-31
1036 CC CULIACÁN PLAZA FORUM,11,7,9,2,77.78,22.22,7,100.00,2026-05-31
1037 AP CANCÚN SALA AIRE,26,0,25,1,0.00,100.00,0,0.00,2026-05-31
1038 AP LOS CABOS,13,3,12,1,25.00,25.00,3,100.00,2026-05-31
1042 CC GUADALAJARA GALERIAS,7,5,5,2,100.00,28.57,2,40.00,2026-05-31
1044 CC MERIDA LA ISLA,19,5,6,13,83.33,72.22,5,100.00,2026-05-31
1045 CC TUXTLA FASHION MALL,15,6,6,9,100.00,60.00,6,100.00,2026-05-31
1046 CC CABOS PUERTO PARAISO,35,12,18,17,66.67,58.62,12,100.00,2026-05-31
1047 CC GUADALAJARA PLAZA PATRIA,10,3,4,6,75.00,66.67,2,66.67,2026-05-31
1048 AP DEL BAJIO,3,2,2,1,100.00,33.33,2,100.00,2026-05-31
1049 CC GUADALAJARA LA PERLA,9,6,7,2,85.71,25.00,6,100.00,2026-05-31
1052 CC CDMX LAS ANTENAS,14,4,7,7,57.14,63.64,4,100.00,2026-05-31
1053 CC VERACRUZ ANDAMAR,9,7,7,2,100.00,22.22,7,100.00,2026-05-31
1054 CC CDMX PARQUE LINDAVISTA,7,3,3,4,100.00,57.14,3,100.00,2026-05-31
1055 CC CDMX PARQUE VIA VALLEJO,10,5,8,2,62.50,28.57,5,100.00,2026-05-31
1058 AP TIJUANA AMBULATORIO,9,3,6,3,50.00,50.00,0,0.00,2026-05-31
1064 CC CDMX SATÉLITE,15,6,7,8,85.71,57.14,6,100.00,2026-05-31
1065 CC CDMX PARQUE TEPEYAC,28,16,17,11,94.12,40.74,15,93.75,2026-05-31
1066 CC CANCUN AMERICAS,22,10,12,10,83.33,50.00,10,100.00,2026-05-31
1067 AP AERO DF AMBULATORIO T1,9,2,9,0,22.22,0.00,2,100.00,2026-05-31
1068 AP AERO MERIDA AMBULATORIO,17,10,13,4,76.92,28.57,9,90.00,2026-05-31
1069 AP TIJUANA ISLA,5,0,3,2,0.00,100.00,0,0.00,2026-05-31
2001 TC GUADALAJARA CAÑADAS,11,5,5,6,100.00,54.55,4,80.00,2026-05-31
2008 CC CDMX PUNTA NORTE,35,2,25,10,8.00,83.33,2,100.00,2026-05-31
2009 CC CANCÚN PASEOS,34,15,17,17,88.24,53.13,15,100.00,2026-05-31
2012 CC LERMA PLAZAS OUTLET,51,11,33,18,33.33,62.07,11,100.00,2026-05-31
2014 CC CUERNAVACA FORUM,24,9,14,10,64.29,52.63,8,88.89,2026-05-31
2015 EXPLANADA PACHUCA,41,13,29,12,44.83,48.00,13,100.00,2026-05-31
2016 CC QUERETARO PREMIUM OUTLETS,61,6,59,2,10.17,25.00,5,83.33,2026-05-31
2018 CC EXPLANADA CULIACAN,14,6,8,6,75.00,50.00,5,83.33,2026-05-31
2021 CC CDMX PORTAL CENTRO,24,8,12,12,66.67,60.00,8,100.00,2026-05-31
2022 CC LEON NUEVO MULZA,19,14,18,1,77.78,6.67,13,92.86,2026-05-31
2023 CC OUTLET RIVIERA MAYA,33,12,26,7,46.15,36.84,12,100.00,2026-05-31
2024 CC OUTLET LEON,22,2,15,7,13.33,77.78,2,100.00,2026-05-31
2050 TC GUADALAJARA MFS VALLARTA,10,0,8,2,0.00,100.00,0,0.00,2026-05-31
