Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,11,7,7,4,100.00,36.36,4,57.14,2026-03-03
1002 AP PUERTO VALLARTA LOCAL,3,3,3,0,100.00,0.00,1,33.33,2026-03-03
1003 AP PUERTO VALLARTA ESCALA,6,4,5,1,80.00,20.00,2,50.00,2026-03-03
1004 AP MERIDA,7,2,5,2,40.00,50.00,0,0.00,2026-03-03
1010 AP CDMX BJ T2,6,1,4,2,25.00,66.67,1,100.00,2026-03-03
1015 CC GUADALAJARA PLAZA ANDARES,3,3,3,0,100.00,0.00,0,0.00,2026-03-03
1017 CC MORELIA AMERICAS,11,7,8,3,87.50,30.00,7,100.00,2026-03-03
1018 CC MERIDA ALTABRISA,1,0,0,1,0.00,100.00,0,0.00,2026-03-03
1020 AP GUADALAJARA ISLA,7,2,5,2,40.00,50.00,2,100.00,2026-03-03
1021 CC PUEBLA ANGELOPOLIS,4,2,3,1,66.67,33.33,2,100.00,2026-03-03
1023 CC SAN LUIS POTOSÍ,4,1,2,2,50.00,66.67,0,0.00,2026-03-03
1024 CC VILLAHERMOSA ALTABRISA,1,0,0,1,0.00,100.00,0,0.00,2026-03-03
1025 CC MERIDA GALERIAS,8,3,3,5,100.00,62.50,3,100.00,2026-03-03
1030 AP CULIACÁN,5,3,4,1,75.00,25.00,1,33.33,2026-03-03
1031 CC CDMX FORUM BUENAVISTA,12,6,9,3,66.67,33.33,6,100.00,2026-03-03
1032 CC CAMPECHE GALERIAS,3,2,2,1,100.00,33.33,2,100.00,2026-03-03
1036 CC CULIACÁN PLAZA FORUM,3,3,3,0,100.00,0.00,3,100.00,2026-03-03
1037 AP CANCÚN SALA AIRE,7,0,7,0,0.00,0.00,0,0.00,2026-03-03
1038 AP LOS CABOS,3,1,2,1,50.00,50.00,1,100.00,2026-03-03
1042 CC GUADALAJARA GALERIAS,3,0,1,2,0.00,100.00,0,0.00,2026-03-03
1044 CC MERIDA LA ISLA,3,1,1,2,100.00,66.67,1,100.00,2026-03-03
1045 CC TUXTLA FASHION MALL,4,2,3,1,66.67,33.33,2,100.00,2026-03-03
1046 CC CABOS PUERTO PARAISO,7,2,3,4,66.67,66.67,1,50.00,2026-03-03
1047 CC GUADALAJARA PLAZA PATRIA,1,0,0,1,0.00,100.00,0,0.00,2026-03-03
1048 AP DEL BAJIO,2,0,0,2,0.00,100.00,0,0.00,2026-03-03
1049 CC GUADALAJARA LA PERLA,2,1,1,1,100.00,50.00,1,100.00,2026-03-03
1052 CC CDMX LAS ANTENAS,2,2,2,0,100.00,0.00,2,100.00,2026-03-03
1053 CC VERACRUZ ANDAMAR,1,1,1,0,100.00,0.00,1,100.00,2026-03-03
1058 AP TIJUANA AMBULATORIO,8,5,7,1,71.43,16.67,5,100.00,2026-03-03
1064 CC CDMX SATÉLITE,2,2,2,0,100.00,0.00,2,100.00,2026-03-03
1065 CC CDMX PARQUE TEPEYAC,5,3,3,2,100.00,40.00,3,100.00,2026-03-03
1066 CC CANCUN AMERICAS,4,4,4,0,100.00,0.00,4,100.00,2026-03-03
1067 AP AERO DF AMBULATORIO T1,2,0,2,0,0.00,0.00,0,0.00,2026-03-03
1068 AP AERO MERIDA AMBULATORIO,3,1,3,0,33.33,0.00,1,100.00,2026-03-03
1069 AP TIJUANA ISLA,3,2,3,0,66.67,0.00,2,100.00,2026-03-03
2001 TC GUADALAJARA CAÑADAS,8,2,3,5,66.67,71.43,2,100.00,2026-03-03
2004 CC LEON MULZA,5,4,4,1,100.00,20.00,4,100.00,2026-03-03
2008 CC CDMX PUNTA NORTE,1,1,1,0,100.00,0.00,1,100.00,2026-03-03
2009 CC CANCÚN PASEOS,11,5,8,3,62.50,37.50,5,100.00,2026-03-03
2011 TC GUADALAJARA TESISTÁN,5,1,2,3,50.00,75.00,1,100.00,2026-03-03
2012 CC LERMA PLAZAS OUTLET,10,5,6,4,83.33,44.44,5,100.00,2026-03-03
2014 CC CUERNAVACA FORUM,7,4,4,3,100.00,42.86,4,100.00,2026-03-03
2015 EXPLANADA PACHUCA,9,2,2,7,100.00,77.78,2,100.00,2026-03-03
2016 CC QUERETARO PREMIUM OUTLETS,5,3,4,1,75.00,25.00,3,100.00,2026-03-03
2018 CC EXPLANADA CULIACAN,10,2,5,5,40.00,71.43,2,100.00,2026-03-03
2021 CC CDMX PORTAL CENTRO,5,2,3,2,66.67,50.00,2,100.00,2026-03-03
2022 CC LEON NUEVO MULZA,9,3,6,3,50.00,50.00,3,100.00,2026-03-03
2023 CC OUTLET RIVIERA MAYA,6,2,4,2,50.00,50.00,2,100.00,2026-03-03
2024 CC OUTLET LEON,1,0,0,1,0.00,100.00,0,0.00,2026-03-03
2050 TC GUADALAJARA MFS VALLARTA,11,2,7,4,28.57,66.67,2,100.00,2026-03-03
