Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,48,29,36,12,80.56,29.27,11,37.93,2026-02-02
1002 AP PUERTO VALLARTA LOCAL,11,7,10,1,70.00,12.50,5,71.43,2026-02-02
1003 AP PUERTO VALLARTA ESCALA,10,6,9,1,66.67,14.29,5,83.33,2026-02-02
1004 AP MERIDA,11,6,8,3,75.00,33.33,6,100.00,2026-02-02
1010 AP CDMX BJ T2,27,8,25,2,32.00,20.00,8,100.00,2026-02-02
1015 CC GUADALAJARA PLAZA ANDARES,13,3,9,4,33.33,57.14,0,0.00,2026-02-02
1017 CC MORELIA AMERICAS,32,21,22,10,95.45,32.26,21,100.00,2026-02-02
1018 CC MERIDA ALTABRISA,23,13,13,10,100.00,43.48,10,76.92,2026-02-02
1020 AP GUADALAJARA ISLA,15,6,12,3,50.00,33.33,4,66.67,2026-02-02
1021 CC PUEBLA ANGELOPOLIS,17,11,13,4,84.62,26.67,9,81.82,2026-02-02
1023 CC SAN LUIS POTOSÍ,18,8,9,9,88.89,52.94,5,62.50,2026-02-02
1024 CC VILLAHERMOSA ALTABRISA,12,8,9,3,88.89,27.27,7,87.50,2026-02-02
1025 CC MERIDA GALERIAS,29,16,17,12,94.12,42.86,15,93.75,2026-02-02
1026 AP VILLAHERMOSA,14,11,12,2,91.67,15.38,11,100.00,2026-02-02
1030 AP CULIACÁN,13,9,10,3,90.00,25.00,5,55.56,2026-02-02
1031 CC CDMX FORUM BUENAVISTA,18,8,9,9,88.89,52.94,8,100.00,2026-02-02
1032 CC CAMPECHE GALERIAS,20,9,12,8,75.00,47.06,7,77.78,2026-02-02
1034 CC QUERETARO PLAZA ANTEA,18,13,14,4,92.86,23.53,12,92.31,2026-02-02
1036 CC CULIACÁN PLAZA FORUM,15,7,7,8,100.00,53.33,7,100.00,2026-02-02
1037 AP CANCÚN SALA AIRE,29,1,29,0,3.45,0.00,1,100.00,2026-02-02
1038 AP LOS CABOS,12,6,9,3,66.67,33.33,5,83.33,2026-02-02
1042 CC GUADALAJARA GALERIAS,15,8,13,2,61.54,20.00,7,87.50,2026-02-02
1044 CC MERIDA LA ISLA,15,10,11,4,90.91,28.57,9,90.00,2026-02-02
1045 CC TUXTLA FASHION MALL,12,5,5,7,100.00,58.33,5,100.00,2026-02-02
1046 CC CABOS PUERTO PARAISO,24,13,15,9,86.67,40.91,10,76.92,2026-02-02
1047 CC GUADALAJARA PLAZA PATRIA,10,8,9,1,88.89,11.11,8,100.00,2026-02-02
1048 AP DEL BAJIO,10,4,6,4,66.67,50.00,3,75.00,2026-02-02
1049 CC GUADALAJARA LA PERLA,12,7,7,5,100.00,41.67,7,100.00,2026-02-02
1052 CC CDMX LAS ANTENAS,25,14,20,5,70.00,26.32,12,85.71,2026-02-02
1053 CC VERACRUZ ANDAMAR,11,7,11,0,63.64,0.00,7,100.00,2026-02-02
1054 CC CDMX PARQUE LINDAVISTA,6,5,5,1,100.00,16.67,5,100.00,2026-02-02
1055 CC CDMX PARQUE VIA VALLEJO,15,9,11,4,81.82,30.77,8,88.89,2026-02-02
1058 AP TIJUANA AMBULATORIO,6,4,5,1,80.00,20.00,4,100.00,2026-02-02
1064 CC CDMX SATÉLITE,17,12,13,4,92.31,25.00,12,100.00,2026-02-02
1065 CC CDMX PARQUE TEPEYAC,16,10,11,5,90.91,33.33,10,100.00,2026-02-02
1066 CC CANCUN AMERICAS,29,12,22,7,54.55,36.84,12,100.00,2026-02-02
1068 AP AERO MERIDA AMBULATORIO,16,4,10,6,40.00,60.00,3,75.00,2026-02-02
1069 AP TIJUANA ISLA,6,3,4,2,75.00,40.00,2,66.67,2026-02-02
2001 TC GUADALAJARA CAÑADAS,16,8,9,7,88.89,46.67,8,100.00,2026-02-02
2004 CC LEON MULZA,55,26,44,11,59.09,29.73,25,96.15,2026-02-02
2008 CC CDMX PUNTA NORTE,36,15,27,9,55.56,37.50,15,100.00,2026-02-02
2009 CC CANCÚN PASEOS,33,14,19,14,73.68,50.00,14,100.00,2026-02-02
2012 CC LERMA PLAZAS OUTLET,35,19,28,7,67.86,26.92,18,94.74,2026-02-02
2014 CC CUERNAVACA FORUM,30,15,16,14,93.75,48.28,13,86.67,2026-02-02
2015 EXPLANADA PACHUCA,45,11,31,14,35.48,56.00,9,81.82,2026-02-02
2016 CC QUERETARO PREMIUM OUTLETS,34,26,29,5,89.66,16.13,24,92.31,2026-02-02
2018 CC EXPLANADA CULIACAN,21,9,14,7,64.29,43.75,8,88.89,2026-02-02
2021 CC CDMX PORTAL CENTRO,26,11,16,10,68.75,47.62,10,90.91,2026-02-02
2022 CC LEON NUEVO MULZA,33,12,29,4,41.38,25.00,12,100.00,2026-02-02
2023 CC OUTLET RIVIERA MAYA,30,12,24,6,50.00,33.33,11,91.67,2026-02-02
2024 CC OUTLET LEON,26,17,20,6,85.00,26.09,17,100.00,2026-02-02
2050 TC GUADALAJARA MFS VALLARTA,7,4,5,2,80.00,33.33,4,100.00,2026-02-02
