Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,16,7,12,4,58.33,36.36,4,57.14,2026-05-01
1002 AP PUERTO VALLARTA LOCAL,4,4,4,0,100.00,0.00,2,50.00,2026-05-01
1003 AP PUERTO VALLARTA ESCALA,5,1,3,2,33.33,66.67,1,100.00,2026-05-01
1004 AP MERIDA,5,3,5,0,60.00,0.00,3,100.00,2026-05-01
1010 AP CDMX BJ T2,10,6,8,2,75.00,25.00,6,100.00,2026-05-01
1015 CC GUADALAJARA PLAZA ANDARES,7,4,4,3,100.00,42.86,3,75.00,2026-05-01
1017 CC MORELIA AMERICAS,23,14,17,6,82.35,30.00,14,100.00,2026-05-01
1018 CC MERIDA ALTABRISA,6,1,1,5,100.00,83.33,1,100.00,2026-05-01
1020 AP GUADALAJARA ISLA,14,4,12,2,33.33,33.33,3,75.00,2026-05-01
1021 CC PUEBLA ANGELOPOLIS,15,9,10,5,90.00,35.71,7,77.78,2026-05-01
1023 CC SAN LUIS POTOSÍ,11,8,8,3,100.00,27.27,3,37.50,2026-05-01
1024 CC VILLAHERMOSA ALTABRISA,4,3,3,1,100.00,25.00,3,100.00,2026-05-01
1025 CC MERIDA GALERIAS,15,6,7,8,85.71,57.14,6,100.00,2026-05-01
1026 AP VILLAHERMOSA,4,2,2,2,100.00,50.00,2,100.00,2026-05-01
1030 AP CULIACÁN,4,3,3,1,100.00,25.00,2,66.67,2026-05-01
1031 CC CDMX FORUM BUENAVISTA,9,4,6,3,66.67,42.86,4,100.00,2026-05-01
1032 CC CAMPECHE GALERIAS,8,3,4,4,75.00,57.14,3,100.00,2026-05-01
1034 CC QUERETARO PLAZA ANTEA,7,4,5,2,80.00,33.33,4,100.00,2026-05-01
1036 CC CULIACÁN PLAZA FORUM,9,6,6,3,100.00,33.33,6,100.00,2026-05-01
1037 AP CANCÚN SALA AIRE,10,3,10,0,30.00,0.00,3,100.00,2026-05-01
1038 AP LOS CABOS,9,5,8,1,62.50,16.67,5,100.00,2026-05-01
1042 CC GUADALAJARA GALERIAS,3,2,2,1,100.00,33.33,0,0.00,2026-05-01
1044 CC MERIDA LA ISLA,3,1,1,2,100.00,66.67,1,100.00,2026-05-01
1045 CC TUXTLA FASHION MALL,6,5,5,1,100.00,16.67,5,100.00,2026-05-01
1046 CC CABOS PUERTO PARAISO,23,11,14,9,78.57,45.00,11,100.00,2026-05-01
1047 CC GUADALAJARA PLAZA PATRIA,8,8,8,0,100.00,0.00,8,100.00,2026-05-01
1049 CC GUADALAJARA LA PERLA,4,3,3,1,100.00,25.00,2,66.67,2026-05-01
1052 CC CDMX LAS ANTENAS,9,3,4,5,75.00,62.50,3,100.00,2026-05-01
1053 CC VERACRUZ ANDAMAR,5,5,5,0,100.00,0.00,5,100.00,2026-05-01
1054 CC CDMX PARQUE LINDAVISTA,10,5,6,4,83.33,44.44,5,100.00,2026-05-01
1055 CC CDMX PARQUE VIA VALLEJO,4,2,3,1,66.67,33.33,2,100.00,2026-05-01
1058 AP TIJUANA AMBULATORIO,4,3,4,0,75.00,0.00,1,33.33,2026-05-01
1064 CC CDMX SATÉLITE,7,4,4,3,100.00,42.86,4,100.00,2026-05-01
1065 CC CDMX PARQUE TEPEYAC,14,12,13,1,92.31,7.69,12,100.00,2026-05-01
1066 CC CANCUN AMERICAS,10,3,6,4,50.00,57.14,3,100.00,2026-05-01
1067 AP AERO DF AMBULATORIO T1,6,3,5,1,60.00,25.00,2,66.67,2026-05-01
1068 AP AERO MERIDA AMBULATORIO,4,2,3,1,66.67,33.33,2,100.00,2026-05-01
1069 AP TIJUANA ISLA,7,3,6,1,50.00,25.00,0,0.00,2026-05-01
2001 TC GUADALAJARA CAÑADAS,8,3,4,4,75.00,57.14,3,100.00,2026-05-01
2008 CC CDMX PUNTA NORTE,46,1,40,6,2.50,85.71,1,100.00,2026-05-01
2009 CC CANCÚN PASEOS,29,12,14,15,85.71,55.56,12,100.00,2026-05-01
2011 TC GUADALAJARA TESISTÁN,3,1,3,0,33.33,0.00,1,100.00,2026-05-01
2012 CC LERMA PLAZAS OUTLET,48,9,38,10,23.68,52.63,8,88.89,2026-05-01
2014 CC CUERNAVACA FORUM,24,5,12,12,41.67,70.59,5,100.00,2026-05-01
2015 EXPLANADA PACHUCA,42,12,27,15,44.44,55.56,12,100.00,2026-05-01
2016 CC QUERETARO PREMIUM OUTLETS,26,7,24,2,29.17,22.22,7,100.00,2026-05-01
2018 CC EXPLANADA CULIACAN,39,21,30,9,70.00,30.00,20,95.24,2026-05-01
2021 CC CDMX PORTAL CENTRO,23,14,18,5,77.78,26.32,14,100.00,2026-05-01
2022 CC LEON NUEVO MULZA,44,10,33,11,30.30,52.38,10,100.00,2026-05-01
2023 CC OUTLET RIVIERA MAYA,21,8,16,5,50.00,38.46,8,100.00,2026-05-01
2024 CC OUTLET LEON,20,10,17,3,58.82,23.08,10,100.00,2026-05-01
2050 TC GUADALAJARA MFS VALLARTA,8,3,7,1,42.86,25.00,3,100.00,2026-05-01
