Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,17,12,15,2,80.00,14.29,7,58.33,2026-03-01
1002 AP PUERTO VALLARTA LOCAL,4,4,4,0,100.00,0.00,3,75.00,2026-03-01
1003 AP PUERTO VALLARTA ESCALA,2,2,2,0,100.00,0.00,1,50.00,2026-03-01
1004 AP MERIDA,6,3,5,1,60.00,25.00,2,66.67,2026-03-01
1010 AP CDMX BJ T2,9,5,9,0,55.56,0.00,5,100.00,2026-03-01
1015 CC GUADALAJARA PLAZA ANDARES,4,1,2,2,50.00,66.67,0,0.00,2026-03-01
1017 CC MORELIA AMERICAS,8,3,3,5,100.00,62.50,3,100.00,2026-03-01
1018 CC MERIDA ALTABRISA,15,9,9,6,100.00,40.00,7,77.78,2026-03-01
1020 AP GUADALAJARA ISLA,9,2,9,0,22.22,0.00,1,50.00,2026-03-01
1021 CC PUEBLA ANGELOPOLIS,13,11,11,2,100.00,15.38,8,72.73,2026-03-01
1023 CC SAN LUIS POTOSÍ,4,2,2,2,100.00,50.00,2,100.00,2026-03-01
1024 CC VILLAHERMOSA ALTABRISA,6,3,3,3,100.00,50.00,3,100.00,2026-03-01
1025 CC MERIDA GALERIAS,12,7,8,4,87.50,36.36,7,100.00,2026-03-01
1026 AP VILLAHERMOSA,6,4,5,1,80.00,20.00,3,75.00,2026-03-01
1030 AP CULIACÁN,1,1,1,0,100.00,0.00,1,100.00,2026-03-01
1031 CC CDMX FORUM BUENAVISTA,19,14,14,5,100.00,26.32,14,100.00,2026-03-01
1032 CC CAMPECHE GALERIAS,6,3,3,3,100.00,50.00,3,100.00,2026-03-01
1034 CC QUERETARO PLAZA ANTEA,8,5,6,2,83.33,28.57,5,100.00,2026-03-01
1036 CC CULIACÁN PLAZA FORUM,9,7,7,2,100.00,22.22,7,100.00,2026-03-01
1037 AP CANCÚN SALA AIRE,20,4,20,0,20.00,0.00,3,75.00,2026-03-01
1038 AP LOS CABOS,11,3,10,1,30.00,25.00,3,100.00,2026-03-01
1042 CC GUADALAJARA GALERIAS,4,0,1,3,0.00,100.00,0,0.00,2026-03-01
1044 CC MERIDA LA ISLA,2,1,1,1,100.00,50.00,1,100.00,2026-03-01
1045 CC TUXTLA FASHION MALL,8,4,4,4,100.00,50.00,4,100.00,2026-03-01
1046 CC CABOS PUERTO PARAISO,15,3,3,12,100.00,80.00,3,100.00,2026-03-01
1047 CC GUADALAJARA PLAZA PATRIA,6,4,5,1,80.00,20.00,4,100.00,2026-03-01
1048 AP DEL BAJIO,7,2,6,1,33.33,33.33,1,50.00,2026-03-01
1049 CC GUADALAJARA LA PERLA,5,2,3,2,66.67,50.00,2,100.00,2026-03-01
1052 CC CDMX LAS ANTENAS,6,3,4,2,75.00,40.00,3,100.00,2026-03-01
1053 CC VERACRUZ ANDAMAR,12,5,10,2,50.00,28.57,4,80.00,2026-03-01
1054 CC CDMX PARQUE LINDAVISTA,9,6,6,3,100.00,33.33,6,100.00,2026-03-01
1055 CC CDMX PARQUE VIA VALLEJO,9,5,6,3,83.33,37.50,5,100.00,2026-03-01
1058 AP TIJUANA AMBULATORIO,3,3,3,0,100.00,0.00,3,100.00,2026-03-01
1064 CC CDMX SATÉLITE,8,6,6,2,100.00,25.00,6,100.00,2026-03-01
1065 CC CDMX PARQUE TEPEYAC,11,7,8,3,87.50,30.00,7,100.00,2026-03-01
1066 CC CANCUN AMERICAS,5,2,2,3,100.00,60.00,2,100.00,2026-03-01
1067 AP AERO DF AMBULATORIO T1,2,0,2,0,0.00,0.00,0,0.00,2026-03-01
1068 AP AERO MERIDA AMBULATORIO,5,3,5,0,60.00,0.00,3,100.00,2026-03-01
1069 AP TIJUANA ISLA,5,1,3,2,33.33,66.67,0,0.00,2026-03-01
2001 TC GUADALAJARA CAÑADAS,6,4,4,2,100.00,33.33,4,100.00,2026-03-01
2004 CC LEON MULZA,19,5,16,3,31.25,37.50,5,100.00,2026-03-01
2008 CC CDMX PUNTA NORTE,23,13,16,7,81.25,35.00,13,100.00,2026-03-01
2009 CC CANCÚN PASEOS,32,14,18,14,77.78,50.00,13,92.86,2026-03-01
2012 CC LERMA PLAZAS OUTLET,48,28,37,11,75.68,28.21,27,96.43,2026-03-01
2014 CC CUERNAVACA FORUM,26,15,18,8,83.33,34.78,15,100.00,2026-03-01
2015 EXPLANADA PACHUCA,32,12,25,7,48.00,36.84,12,100.00,2026-03-01
2016 CC QUERETARO PREMIUM OUTLETS,34,21,24,10,87.50,32.26,21,100.00,2026-03-01
2018 CC EXPLANADA CULIACAN,13,7,8,5,87.50,41.67,7,100.00,2026-03-01
2021 CC CDMX PORTAL CENTRO,15,8,11,4,72.73,33.33,8,100.00,2026-03-01
2022 CC LEON NUEVO MULZA,11,4,9,2,44.44,33.33,4,100.00,2026-03-01
2023 CC OUTLET RIVIERA MAYA,16,6,10,6,60.00,50.00,6,100.00,2026-03-01
2024 CC OUTLET LEON,15,9,9,6,100.00,40.00,9,100.00,2026-03-01
2050 TC GUADALAJARA MFS VALLARTA,2,1,1,1,100.00,50.00,1,100.00,2026-03-01
