Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,11,7,10,1,70.00,12.50,4,57.14,2026-04-10
1002 AP PUERTO VALLARTA LOCAL,4,4,4,0,100.00,0.00,2,50.00,2026-04-10
1003 AP PUERTO VALLARTA ESCALA,3,3,3,0,100.00,0.00,3,100.00,2026-04-10
1004 AP MERIDA,6,2,5,1,40.00,33.33,0,0.00,2026-04-10
1010 AP CDMX BJ T2,16,4,14,2,28.57,33.33,4,100.00,2026-04-10
1015 CC GUADALAJARA PLAZA ANDARES,6,2,2,4,100.00,66.67,1,50.00,2026-04-10
1017 CC MORELIA AMERICAS,10,6,6,4,100.00,40.00,6,100.00,2026-04-10
1018 CC MERIDA ALTABRISA,9,2,2,7,100.00,77.78,1,50.00,2026-04-10
1020 AP GUADALAJARA ISLA,5,1,4,1,25.00,50.00,0,0.00,2026-04-10
1021 CC PUEBLA ANGELOPOLIS,12,4,6,6,66.67,60.00,3,75.00,2026-04-10
1023 CC SAN LUIS POTOSÍ,7,6,6,1,100.00,14.29,5,83.33,2026-04-10
1024 CC VILLAHERMOSA ALTABRISA,9,3,5,4,60.00,57.14,3,100.00,2026-04-10
1025 CC MERIDA GALERIAS,6,3,3,3,100.00,50.00,3,100.00,2026-04-10
1026 AP VILLAHERMOSA,5,5,5,0,100.00,0.00,5,100.00,2026-04-10
1030 AP CULIACÁN,3,1,1,2,100.00,66.67,0,0.00,2026-04-10
1031 CC CDMX FORUM BUENAVISTA,10,7,8,2,87.50,22.22,6,85.71,2026-04-10
1032 CC CAMPECHE GALERIAS,4,1,1,3,100.00,75.00,0,0.00,2026-04-10
1034 CC QUERETARO PLAZA ANTEA,2,1,2,0,50.00,0.00,1,100.00,2026-04-10
1036 CC CULIACÁN PLAZA FORUM,2,1,1,1,100.00,50.00,1,100.00,2026-04-10
1037 AP CANCÚN SALA AIRE,13,3,13,0,23.08,0.00,3,100.00,2026-04-10
1038 AP LOS CABOS,10,5,9,1,55.56,16.67,5,100.00,2026-04-10
1042 CC GUADALAJARA GALERIAS,2,1,1,1,100.00,50.00,0,0.00,2026-04-10
1044 CC MERIDA LA ISLA,3,2,2,1,100.00,33.33,2,100.00,2026-04-10
1045 CC TUXTLA FASHION MALL,3,1,1,2,100.00,66.67,1,100.00,2026-04-10
1046 CC CABOS PUERTO PARAISO,3,1,2,1,50.00,50.00,1,100.00,2026-04-10
1047 CC GUADALAJARA PLAZA PATRIA,6,5,5,1,100.00,16.67,5,100.00,2026-04-10
1048 AP DEL BAJIO,3,1,2,1,50.00,50.00,1,100.00,2026-04-10
1049 CC GUADALAJARA LA PERLA,4,3,3,1,100.00,25.00,1,33.33,2026-04-10
1052 CC CDMX LAS ANTENAS,3,0,1,2,0.00,100.00,0,0.00,2026-04-10
1053 CC VERACRUZ ANDAMAR,4,3,4,0,75.00,0.00,3,100.00,2026-04-10
1054 CC CDMX PARQUE LINDAVISTA,7,2,4,3,50.00,60.00,2,100.00,2026-04-10
1055 CC CDMX PARQUE VIA VALLEJO,5,2,3,2,66.67,50.00,2,100.00,2026-04-10
1058 AP TIJUANA AMBULATORIO,5,4,5,0,80.00,0.00,3,75.00,2026-04-10
1064 CC CDMX SATÉLITE,3,3,3,0,100.00,0.00,3,100.00,2026-04-10
1065 CC CDMX PARQUE TEPEYAC,6,2,4,2,50.00,50.00,2,100.00,2026-04-10
1066 CC CANCUN AMERICAS,6,4,5,1,80.00,20.00,4,100.00,2026-04-10
1067 AP AERO DF AMBULATORIO T1,5,2,4,1,50.00,33.33,2,100.00,2026-04-10
1068 AP AERO MERIDA AMBULATORIO,7,2,3,4,66.67,66.67,2,100.00,2026-04-10
1069 AP TIJUANA ISLA,12,5,12,0,41.67,0.00,1,20.00,2026-04-10
2001 TC GUADALAJARA CAÑADAS,10,5,7,3,71.43,37.50,4,80.00,2026-04-10
2004 CC LEON MULZA,16,7,11,5,63.64,41.67,7,100.00,2026-04-10
2008 CC CDMX PUNTA NORTE,14,2,12,2,16.67,50.00,2,100.00,2026-04-10
2009 CC CANCÚN PASEOS,21,9,9,12,100.00,57.14,8,88.89,2026-04-10
2011 TC GUADALAJARA TESISTÁN,6,3,4,2,75.00,40.00,3,100.00,2026-04-10
2012 CC LERMA PLAZAS OUTLET,14,5,13,1,38.46,16.67,5,100.00,2026-04-10
2014 CC CUERNAVACA FORUM,18,10,14,4,71.43,28.57,10,100.00,2026-04-10
2015 EXPLANADA PACHUCA,10,2,7,3,28.57,60.00,2,100.00,2026-04-10
2016 CC QUERETARO PREMIUM OUTLETS,8,2,3,5,66.67,71.43,2,100.00,2026-04-10
2018 CC EXPLANADA CULIACAN,4,1,1,3,100.00,75.00,1,100.00,2026-04-10
2021 CC CDMX PORTAL CENTRO,11,6,7,4,85.71,40.00,6,100.00,2026-04-10
2022 CC LEON NUEVO MULZA,16,6,12,4,50.00,40.00,6,100.00,2026-04-10
2023 CC OUTLET RIVIERA MAYA,18,3,16,2,18.75,40.00,3,100.00,2026-04-10
2024 CC OUTLET LEON,8,1,5,3,20.00,75.00,1,100.00,2026-04-10
2050 TC GUADALAJARA MFS VALLARTA,10,2,7,3,28.57,60.00,1,50.00,2026-04-10
