Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,19,8,14,5,57.14,38.46,4,50.00,2026-04-02
1002 AP PUERTO VALLARTA LOCAL,2,2,2,0,100.00,0.00,1,50.00,2026-04-02
1003 AP PUERTO VALLARTA ESCALA,5,3,5,0,60.00,0.00,3,100.00,2026-04-02
1004 AP MERIDA,5,3,3,2,100.00,40.00,3,100.00,2026-04-02
1010 AP CDMX BJ T2,11,5,11,0,45.45,0.00,5,100.00,2026-04-02
1015 CC GUADALAJARA PLAZA ANDARES,5,4,4,1,100.00,20.00,3,75.00,2026-04-02
1017 CC MORELIA AMERICAS,9,4,5,4,80.00,50.00,4,100.00,2026-04-02
1018 CC MERIDA ALTABRISA,8,4,6,2,66.67,33.33,4,100.00,2026-04-02
1020 AP GUADALAJARA ISLA,11,2,11,0,18.18,0.00,2,100.00,2026-04-02
1021 CC PUEBLA ANGELOPOLIS,2,1,1,1,100.00,50.00,1,100.00,2026-04-02
1023 CC SAN LUIS POTOSÍ,5,3,3,2,100.00,40.00,3,100.00,2026-04-02
1024 CC VILLAHERMOSA ALTABRISA,1,1,1,0,100.00,0.00,1,100.00,2026-04-02
1025 CC MERIDA GALERIAS,8,5,6,2,83.33,28.57,4,80.00,2026-04-02
1026 AP VILLAHERMOSA,3,1,1,2,100.00,66.67,1,100.00,2026-04-02
1030 AP CULIACÁN,5,3,3,2,100.00,40.00,3,100.00,2026-04-02
1031 CC CDMX FORUM BUENAVISTA,15,10,12,3,83.33,23.08,10,100.00,2026-04-02
1032 CC CAMPECHE GALERIAS,4,2,2,2,100.00,50.00,2,100.00,2026-04-02
1034 CC QUERETARO PLAZA ANTEA,3,3,3,0,100.00,0.00,3,100.00,2026-04-02
1036 CC CULIACÁN PLAZA FORUM,6,3,4,2,75.00,40.00,3,100.00,2026-04-02
1037 AP CANCÚN SALA AIRE,8,0,8,0,0.00,0.00,0,0.00,2026-04-02
1038 AP LOS CABOS,6,1,3,3,33.33,75.00,1,100.00,2026-04-02
1042 CC GUADALAJARA GALERIAS,2,1,1,1,100.00,50.00,1,100.00,2026-04-02
1044 CC MERIDA LA ISLA,4,2,2,2,100.00,50.00,2,100.00,2026-04-02
1045 CC TUXTLA FASHION MALL,6,5,6,0,83.33,0.00,5,100.00,2026-04-02
1046 CC CABOS PUERTO PARAISO,20,9,12,8,75.00,47.06,9,100.00,2026-04-02
1047 CC GUADALAJARA PLAZA PATRIA,3,3,3,0,100.00,0.00,3,100.00,2026-04-02
1048 AP DEL BAJIO,7,2,2,5,100.00,71.43,2,100.00,2026-04-02
1049 CC GUADALAJARA LA PERLA,6,4,4,2,100.00,33.33,4,100.00,2026-04-02
1052 CC CDMX LAS ANTENAS,11,10,10,1,100.00,9.09,9,90.00,2026-04-02
1053 CC VERACRUZ ANDAMAR,5,4,5,0,80.00,0.00,3,75.00,2026-04-02
1054 CC CDMX PARQUE LINDAVISTA,5,4,4,1,100.00,20.00,4,100.00,2026-04-02
1055 CC CDMX PARQUE VIA VALLEJO,3,1,1,2,100.00,66.67,1,100.00,2026-04-02
1058 AP TIJUANA AMBULATORIO,8,4,6,2,66.67,33.33,3,75.00,2026-04-02
1064 CC CDMX SATÉLITE,5,2,2,3,100.00,60.00,2,100.00,2026-04-02
1065 CC CDMX PARQUE TEPEYAC,4,4,4,0,100.00,0.00,4,100.00,2026-04-02
1066 CC CANCUN AMERICAS,9,5,6,3,83.33,37.50,5,100.00,2026-04-02
1067 AP AERO DF AMBULATORIO T1,2,0,1,1,0.00,100.00,0,0.00,2026-04-02
1068 AP AERO MERIDA AMBULATORIO,5,3,3,2,100.00,40.00,3,100.00,2026-04-02
1069 AP TIJUANA ISLA,5,2,5,0,40.00,0.00,1,50.00,2026-04-02
2001 TC GUADALAJARA CAÑADAS,5,3,4,1,75.00,25.00,3,100.00,2026-04-02
2004 CC LEON MULZA,35,13,26,9,50.00,40.91,13,100.00,2026-04-02
2008 CC CDMX PUNTA NORTE,21,4,16,5,25.00,55.56,4,100.00,2026-04-02
2009 CC CANCÚN PASEOS,19,9,15,4,60.00,30.77,9,100.00,2026-04-02
2011 TC GUADALAJARA TESISTÁN,8,4,5,3,80.00,42.86,4,100.00,2026-04-02
2012 CC LERMA PLAZAS OUTLET,27,7,20,7,35.00,50.00,6,85.71,2026-04-02
2014 CC CUERNAVACA FORUM,18,10,11,7,90.91,41.18,10,100.00,2026-04-02
2015 EXPLANADA PACHUCA,32,12,21,11,57.14,47.83,12,100.00,2026-04-02
2016 CC QUERETARO PREMIUM OUTLETS,13,5,12,1,41.67,16.67,5,100.00,2026-04-02
2018 CC EXPLANADA CULIACAN,8,4,4,4,100.00,50.00,2,50.00,2026-04-02
2021 CC CDMX PORTAL CENTRO,16,6,13,3,46.15,33.33,6,100.00,2026-04-02
2022 CC LEON NUEVO MULZA,14,6,14,0,42.86,0.00,6,100.00,2026-04-02
2023 CC OUTLET RIVIERA MAYA,28,3,25,3,12.00,50.00,3,100.00,2026-04-02
2024 CC OUTLET LEON,12,7,7,5,100.00,41.67,7,100.00,2026-04-02
2050 TC GUADALAJARA MFS VALLARTA,7,1,4,3,25.00,75.00,1,100.00,2026-04-02
