Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,20,12,18,2,66.67,14.29,9,75.00,2026-05-26
1003 AP PUERTO VALLARTA ESCALA,3,3,3,0,100.00,0.00,3,100.00,2026-05-26
1004 AP MERIDA,10,5,7,3,71.43,37.50,4,80.00,2026-05-26
1010 AP CDMX BJ T2,17,9,14,3,64.29,25.00,9,100.00,2026-05-26
1015 CC GUADALAJARA PLAZA ANDARES,2,0,2,0,0.00,0.00,0,0.00,2026-05-26
1017 CC MORELIA AMERICAS,20,12,14,6,85.71,33.33,11,91.67,2026-05-26
1018 CC MERIDA ALTABRISA,6,5,5,1,100.00,16.67,5,100.00,2026-05-26
1020 AP GUADALAJARA ISLA,15,6,15,0,40.00,0.00,3,50.00,2026-05-26
1021 CC PUEBLA ANGELOPOLIS,4,2,2,2,100.00,50.00,1,50.00,2026-05-26
1023 CC SAN LUIS POTOSÍ,5,3,3,2,100.00,40.00,2,66.67,2026-05-26
1024 CC VILLAHERMOSA ALTABRISA,7,2,4,3,50.00,60.00,2,100.00,2026-05-26
1025 CC MERIDA GALERIAS,3,1,1,2,100.00,66.67,1,100.00,2026-05-26
1026 AP VILLAHERMOSA,3,2,2,1,100.00,33.33,2,100.00,2026-05-26
1030 AP CULIACÁN,3,0,1,2,0.00,100.00,0,0.00,2026-05-26
1031 CC CDMX FORUM BUENAVISTA,12,7,7,5,100.00,41.67,7,100.00,2026-05-26
1032 CC CAMPECHE GALERIAS,4,3,3,1,100.00,25.00,3,100.00,2026-05-26
1034 CC QUERETARO PLAZA ANTEA,3,1,3,0,33.33,0.00,1,100.00,2026-05-26
1036 CC CULIACÁN PLAZA FORUM,2,0,0,2,0.00,100.00,0,0.00,2026-05-26
1037 AP CANCÚN SALA AIRE,15,2,13,2,15.38,50.00,2,100.00,2026-05-26
1038 AP LOS CABOS,14,6,14,0,42.86,0.00,6,100.00,2026-05-26
1042 CC GUADALAJARA GALERIAS,2,2,2,0,100.00,0.00,1,50.00,2026-05-26
1044 CC MERIDA LA ISLA,2,0,2,0,0.00,0.00,0,0.00,2026-05-26
1045 CC TUXTLA FASHION MALL,10,2,3,7,66.67,77.78,2,100.00,2026-05-26
1046 CC CABOS PUERTO PARAISO,17,5,8,9,62.50,64.29,5,100.00,2026-05-26
1047 CC GUADALAJARA PLAZA PATRIA,4,3,3,1,100.00,25.00,3,100.00,2026-05-26
1048 AP DEL BAJIO,6,2,3,3,66.67,60.00,0,0.00,2026-05-26
1049 CC GUADALAJARA LA PERLA,5,0,2,3,0.00,100.00,0,0.00,2026-05-26
1052 CC CDMX LAS ANTENAS,6,1,3,3,33.33,75.00,1,100.00,2026-05-26
1053 CC VERACRUZ ANDAMAR,6,3,5,1,60.00,25.00,3,100.00,2026-05-26
1054 CC CDMX PARQUE LINDAVISTA,2,1,1,1,100.00,50.00,1,100.00,2026-05-26
1055 CC CDMX PARQUE VIA VALLEJO,1,0,1,0,0.00,0.00,0,0.00,2026-05-26
1058 AP TIJUANA AMBULATORIO,8,1,7,1,14.29,50.00,0,0.00,2026-05-26
1064 CC CDMX SATÉLITE,4,3,4,0,75.00,0.00,3,100.00,2026-05-26
1065 CC CDMX PARQUE TEPEYAC,6,1,2,4,50.00,80.00,1,100.00,2026-05-26
1066 CC CANCUN AMERICAS,5,0,0,5,0.00,100.00,0,0.00,2026-05-26
1067 AP AERO DF AMBULATORIO T1,9,1,9,0,11.11,0.00,1,100.00,2026-05-26
1068 AP AERO MERIDA AMBULATORIO,10,3,7,3,42.86,50.00,3,100.00,2026-05-26
1069 AP TIJUANA ISLA,7,3,7,0,42.86,0.00,2,66.67,2026-05-26
2001 TC GUADALAJARA CAÑADAS,14,4,7,7,57.14,63.64,3,75.00,2026-05-26
2008 CC CDMX PUNTA NORTE,11,1,5,6,20.00,85.71,1,100.00,2026-05-26
2009 CC CANCÚN PASEOS,8,2,3,5,66.67,71.43,2,100.00,2026-05-26
2011 TC GUADALAJARA TESISTÁN,8,5,6,2,83.33,28.57,5,100.00,2026-05-26
2012 CC LERMA PLAZAS OUTLET,10,5,9,1,55.56,16.67,5,100.00,2026-05-26
2014 CC CUERNAVACA FORUM,13,3,8,5,37.50,62.50,2,66.67,2026-05-26
2015 EXPLANADA PACHUCA,9,3,4,5,75.00,62.50,3,100.00,2026-05-26
2016 CC QUERETARO PREMIUM OUTLETS,9,5,7,2,71.43,28.57,5,100.00,2026-05-26
2018 CC EXPLANADA CULIACAN,12,6,7,5,85.71,45.45,6,100.00,2026-05-26
2021 CC CDMX PORTAL CENTRO,9,5,5,4,100.00,44.44,5,100.00,2026-05-26
2022 CC LEON NUEVO MULZA,8,6,6,2,100.00,25.00,5,83.33,2026-05-26
2023 CC OUTLET RIVIERA MAYA,8,1,6,2,16.67,66.67,1,100.00,2026-05-26
2024 CC OUTLET LEON,1,0,1,0,0.00,0.00,0,0.00,2026-05-26
2050 TC GUADALAJARA MFS VALLARTA,9,1,5,4,20.00,80.00,1,100.00,2026-05-26
