Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,10,5,10,0,50.00,0.00,2,40.00,2026-02-25
1002 AP PUERTO VALLARTA LOCAL,4,3,4,0,75.00,0.00,0,0.00,2026-02-25
1003 AP PUERTO VALLARTA ESCALA,9,6,9,0,66.67,0.00,2,33.33,2026-02-25
1004 AP MERIDA,6,3,6,0,50.00,0.00,1,33.33,2026-02-25
1010 AP CDMX BJ T2,14,2,12,2,16.67,50.00,1,50.00,2026-02-25
1015 CC GUADALAJARA PLAZA ANDARES,2,0,2,0,0.00,0.00,0,0.00,2026-02-25
1017 CC MORELIA AMERICAS,5,4,4,1,100.00,20.00,4,100.00,2026-02-25
1018 CC MERIDA ALTABRISA,4,2,2,2,100.00,50.00,2,100.00,2026-02-25
1020 AP GUADALAJARA ISLA,10,4,9,1,44.44,20.00,2,50.00,2026-02-25
1021 CC PUEBLA ANGELOPOLIS,4,1,1,3,100.00,75.00,1,100.00,2026-02-25
1023 CC SAN LUIS POTOSÍ,2,2,2,0,100.00,0.00,1,50.00,2026-02-25
1024 CC VILLAHERMOSA ALTABRISA,3,2,2,1,100.00,33.33,2,100.00,2026-02-25
1025 CC MERIDA GALERIAS,4,1,2,2,50.00,66.67,1,100.00,2026-02-25
1026 AP VILLAHERMOSA,6,2,3,3,66.67,60.00,2,100.00,2026-02-25
1030 AP CULIACÁN,5,1,4,1,25.00,50.00,0,0.00,2026-02-25
1031 CC CDMX FORUM BUENAVISTA,4,3,3,1,100.00,25.00,3,100.00,2026-02-25
1032 CC CAMPECHE GALERIAS,2,1,1,1,100.00,50.00,1,100.00,2026-02-25
1034 CC QUERETARO PLAZA ANTEA,4,2,2,2,100.00,50.00,2,100.00,2026-02-25
1036 CC CULIACÁN PLAZA FORUM,6,2,3,3,66.67,60.00,2,100.00,2026-02-25
1037 AP CANCÚN SALA AIRE,7,0,7,0,0.00,0.00,0,0.00,2026-02-25
1038 AP LOS CABOS,11,4,11,0,36.36,0.00,4,100.00,2026-02-25
1042 CC GUADALAJARA GALERIAS,3,2,2,1,100.00,33.33,2,100.00,2026-02-25
1044 CC MERIDA LA ISLA,6,4,4,2,100.00,33.33,4,100.00,2026-02-25
1045 CC TUXTLA FASHION MALL,4,3,3,1,100.00,25.00,3,100.00,2026-02-25
1046 CC CABOS PUERTO PARAISO,8,2,3,5,66.67,71.43,1,50.00,2026-02-25
1047 CC GUADALAJARA PLAZA PATRIA,2,0,0,2,0.00,100.00,0,0.00,2026-02-25
1049 CC GUADALAJARA LA PERLA,5,2,3,2,66.67,50.00,2,100.00,2026-02-25
1052 CC CDMX LAS ANTENAS,3,1,1,2,100.00,66.67,1,100.00,2026-02-25
1053 CC VERACRUZ ANDAMAR,2,1,2,0,50.00,0.00,1,100.00,2026-02-25
1054 CC CDMX PARQUE LINDAVISTA,2,1,1,1,100.00,50.00,1,100.00,2026-02-25
1055 CC CDMX PARQUE VIA VALLEJO,3,1,1,2,100.00,66.67,1,100.00,2026-02-25
1058 AP TIJUANA AMBULATORIO,3,2,2,1,100.00,33.33,1,50.00,2026-02-25
1064 CC CDMX SATÉLITE,4,2,2,2,100.00,50.00,2,100.00,2026-02-25
1065 CC CDMX PARQUE TEPEYAC,3,2,2,1,100.00,33.33,2,100.00,2026-02-25
1066 CC CANCUN AMERICAS,8,2,5,3,40.00,60.00,2,100.00,2026-02-25
1067 AP AERO DF AMBULATORIO T1,1,0,0,1,0.00,100.00,0,0.00,2026-02-25
1068 AP AERO MERIDA AMBULATORIO,4,3,3,1,100.00,25.00,3,100.00,2026-02-25
1069 AP TIJUANA ISLA,1,0,1,0,0.00,0.00,0,0.00,2026-02-25
2001 TC GUADALAJARA CAÑADAS,4,1,2,2,50.00,66.67,1,100.00,2026-02-25
2004 CC LEON MULZA,12,4,5,7,80.00,63.64,4,100.00,2026-02-25
2008 CC CDMX PUNTA NORTE,8,4,4,4,100.00,50.00,4,100.00,2026-02-25
2009 CC CANCÚN PASEOS,14,4,7,7,57.14,63.64,4,100.00,2026-02-25
2011 TC GUADALAJARA TESISTÁN,7,3,4,3,75.00,50.00,3,100.00,2026-02-25
2012 CC LERMA PLAZAS OUTLET,13,7,11,2,63.64,22.22,7,100.00,2026-02-25
2014 CC CUERNAVACA FORUM,10,8,8,2,100.00,20.00,7,87.50,2026-02-25
2015 EXPLANADA PACHUCA,9,3,4,5,75.00,62.50,3,100.00,2026-02-25
2016 CC QUERETARO PREMIUM OUTLETS,3,2,2,1,100.00,33.33,2,100.00,2026-02-25
2018 CC EXPLANADA CULIACAN,15,6,7,8,85.71,57.14,6,100.00,2026-02-25
2021 CC CDMX PORTAL CENTRO,5,3,3,2,100.00,40.00,3,100.00,2026-02-25
2022 CC LEON NUEVO MULZA,3,0,2,1,0.00,100.00,0,0.00,2026-02-25
2023 CC OUTLET RIVIERA MAYA,5,2,5,0,40.00,0.00,2,100.00,2026-02-25
2024 CC OUTLET LEON,4,2,4,0,50.00,0.00,2,100.00,2026-02-25
2050 TC GUADALAJARA MFS VALLARTA,7,0,3,4,0.00,100.00,0,0.00,2026-02-25
