Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,21,16,18,3,88.89,15.79,8,50.00,2026-04-05
1002 AP PUERTO VALLARTA LOCAL,6,6,6,0,100.00,0.00,5,83.33,2026-04-05
1003 AP PUERTO VALLARTA ESCALA,3,3,3,0,100.00,0.00,0,0.00,2026-04-05
1004 AP MERIDA,10,8,9,1,88.89,11.11,6,75.00,2026-04-05
1010 AP CDMX BJ T2,13,5,13,0,38.46,0.00,5,100.00,2026-04-05
1015 CC GUADALAJARA PLAZA ANDARES,5,2,5,0,40.00,0.00,2,100.00,2026-04-05
1017 CC MORELIA AMERICAS,8,4,4,4,100.00,50.00,4,100.00,2026-04-05
1018 CC MERIDA ALTABRISA,12,3,4,8,75.00,72.73,2,66.67,2026-04-05
1020 AP GUADALAJARA ISLA,16,7,15,1,46.67,12.50,3,42.86,2026-04-05
1021 CC PUEBLA ANGELOPOLIS,9,6,6,3,100.00,33.33,5,83.33,2026-04-05
1023 CC SAN LUIS POTOSÍ,9,4,5,4,80.00,50.00,2,50.00,2026-04-05
1024 CC VILLAHERMOSA ALTABRISA,3,3,3,0,100.00,0.00,3,100.00,2026-04-05
1025 CC MERIDA GALERIAS,7,4,5,2,80.00,33.33,4,100.00,2026-04-05
1026 AP VILLAHERMOSA,4,1,3,1,33.33,50.00,1,100.00,2026-04-05
1030 AP CULIACÁN,4,3,3,1,100.00,25.00,2,66.67,2026-04-05
1031 CC CDMX FORUM BUENAVISTA,7,3,4,3,75.00,50.00,3,100.00,2026-04-05
1032 CC CAMPECHE GALERIAS,4,3,3,1,100.00,25.00,3,100.00,2026-04-05
1034 CC QUERETARO PLAZA ANTEA,5,3,4,1,75.00,25.00,3,100.00,2026-04-05
1036 CC CULIACÁN PLAZA FORUM,4,2,3,1,66.67,33.33,2,100.00,2026-04-05
1037 AP CANCÚN SALA AIRE,35,0,34,1,0.00,100.00,0,0.00,2026-04-05
1038 AP LOS CABOS,14,3,10,4,30.00,57.14,3,100.00,2026-04-05
1042 CC GUADALAJARA GALERIAS,2,0,0,2,0.00,100.00,0,0.00,2026-04-05
1044 CC MERIDA LA ISLA,10,9,9,1,100.00,10.00,9,100.00,2026-04-05
1045 CC TUXTLA FASHION MALL,7,2,2,5,100.00,71.43,2,100.00,2026-04-05
1046 CC CABOS PUERTO PARAISO,19,12,16,3,75.00,20.00,12,100.00,2026-04-05
1047 CC GUADALAJARA PLAZA PATRIA,6,4,5,1,80.00,20.00,3,75.00,2026-04-05
1048 AP DEL BAJIO,7,4,6,1,66.67,20.00,4,100.00,2026-04-05
1049 CC GUADALAJARA LA PERLA,7,5,5,2,100.00,28.57,4,80.00,2026-04-05
1052 CC CDMX LAS ANTENAS,7,3,6,1,50.00,25.00,3,100.00,2026-04-05
1053 CC VERACRUZ ANDAMAR,7,7,7,0,100.00,0.00,6,85.71,2026-04-05
1054 CC CDMX PARQUE LINDAVISTA,7,4,5,2,80.00,33.33,4,100.00,2026-04-05
1055 CC CDMX PARQUE VIA VALLEJO,9,6,9,0,66.67,0.00,5,83.33,2026-04-05
1058 AP TIJUANA AMBULATORIO,9,5,7,2,71.43,28.57,4,80.00,2026-04-05
1064 CC CDMX SATÉLITE,8,3,4,4,75.00,57.14,3,100.00,2026-04-05
1065 CC CDMX PARQUE TEPEYAC,10,7,7,3,100.00,30.00,6,85.71,2026-04-05
1066 CC CANCUN AMERICAS,9,8,8,1,100.00,11.11,8,100.00,2026-04-05
1067 AP AERO DF AMBULATORIO T1,6,1,5,1,20.00,50.00,1,100.00,2026-04-05
1068 AP AERO MERIDA AMBULATORIO,9,6,7,2,85.71,25.00,1,16.67,2026-04-05
1069 AP TIJUANA ISLA,5,1,4,1,25.00,50.00,1,100.00,2026-04-05
2001 TC GUADALAJARA CAÑADAS,4,0,0,4,0.00,100.00,0,0.00,2026-04-05
2004 CC LEON MULZA,26,14,20,6,70.00,30.00,12,85.71,2026-04-05
2008 CC CDMX PUNTA NORTE,33,1,26,7,3.85,87.50,1,100.00,2026-04-05
2009 CC CANCÚN PASEOS,26,13,15,11,86.67,45.83,13,100.00,2026-04-05
2012 CC LERMA PLAZAS OUTLET,27,13,21,6,61.90,31.58,12,92.31,2026-04-05
2014 CC CUERNAVACA FORUM,26,17,22,4,77.27,19.05,16,94.12,2026-04-05
2015 EXPLANADA PACHUCA,21,5,14,7,35.71,58.33,5,100.00,2026-04-05
2016 CC QUERETARO PREMIUM OUTLETS,32,15,24,8,62.50,34.78,14,93.33,2026-04-05
2018 CC EXPLANADA CULIACAN,17,5,8,9,62.50,64.29,5,100.00,2026-04-05
2021 CC CDMX PORTAL CENTRO,11,3,4,7,75.00,70.00,3,100.00,2026-04-05
2022 CC LEON NUEVO MULZA,28,19,22,6,86.36,24.00,19,100.00,2026-04-05
2023 CC OUTLET RIVIERA MAYA,50,5,36,14,13.89,73.68,5,100.00,2026-04-05
2024 CC OUTLET LEON,16,3,10,6,30.00,66.67,3,100.00,2026-04-05
2050 TC GUADALAJARA MFS VALLARTA,3,0,2,1,0.00,100.00,0,0.00,2026-04-05
