Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,22,4,19,3,21.05,42.86,1,25.00,2026-06-05
1002 AP PUERTO VALLARTA LOCAL,1,1,1,0,100.00,0.00,1,100.00,2026-06-05
1003 AP PUERTO VALLARTA ESCALA,3,3,3,0,100.00,0.00,3,100.00,2026-06-05
1004 AP MERIDA,2,1,1,1,100.00,50.00,1,100.00,2026-06-05
1010 AP CDMX BJ T2,19,8,16,3,50.00,27.27,8,100.00,2026-06-05
1015 CC GUADALAJARA PLAZA ANDARES,7,1,5,2,20.00,66.67,0,0.00,2026-06-05
1017 CC MORELIA AMERICAS,14,7,11,3,63.64,30.00,7,100.00,2026-06-05
1018 CC MERIDA ALTABRISA,16,7,9,7,77.78,50.00,7,100.00,2026-06-05
1020 AP GUADALAJARA ISLA,20,8,18,2,44.44,20.00,5,62.50,2026-06-05
1021 CC PUEBLA ANGELOPOLIS,6,3,5,1,60.00,25.00,3,100.00,2026-06-05
1023 CC SAN LUIS POTOSÍ,3,1,1,2,100.00,66.67,0,0.00,2026-06-05
1024 CC VILLAHERMOSA ALTABRISA,7,3,3,4,100.00,57.14,3,100.00,2026-06-05
1025 CC MERIDA GALERIAS,12,7,8,4,87.50,36.36,7,100.00,2026-06-05
1026 AP VILLAHERMOSA,5,2,5,0,40.00,0.00,2,100.00,2026-06-05
1030 AP CULIACÁN,5,1,2,3,50.00,75.00,1,100.00,2026-06-05
1031 CC CDMX FORUM BUENAVISTA,18,7,11,7,63.64,50.00,7,100.00,2026-06-05
1032 CC CAMPECHE GALERIAS,5,1,2,3,50.00,75.00,1,100.00,2026-06-05
1034 CC QUERETARO PLAZA ANTEA,5,2,4,1,50.00,33.33,2,100.00,2026-06-05
1036 CC CULIACÁN PLAZA FORUM,8,3,7,1,42.86,25.00,3,100.00,2026-06-05
1037 AP CANCÚN SALA AIRE,9,0,8,1,0.00,100.00,0,0.00,2026-06-05
1038 AP LOS CABOS,7,1,6,1,16.67,50.00,1,100.00,2026-06-05
1042 CC GUADALAJARA GALERIAS,2,1,2,0,50.00,0.00,0,0.00,2026-06-05
1044 CC MERIDA LA ISLA,6,2,4,2,50.00,50.00,2,100.00,2026-06-05
1045 CC TUXTLA FASHION MALL,4,0,1,3,0.00,100.00,0,0.00,2026-06-05
1046 CC CABOS PUERTO PARAISO,16,6,10,6,60.00,50.00,6,100.00,2026-06-05
1048 AP DEL BAJIO,6,2,5,1,40.00,33.33,1,50.00,2026-06-05
1049 CC GUADALAJARA LA PERLA,9,9,9,0,100.00,0.00,7,77.78,2026-06-05
1052 CC CDMX LAS ANTENAS,9,3,6,3,50.00,50.00,3,100.00,2026-06-05
1053 CC VERACRUZ ANDAMAR,8,4,8,0,50.00,0.00,2,50.00,2026-06-05
1054 CC CDMX PARQUE LINDAVISTA,5,3,4,1,75.00,25.00,3,100.00,2026-06-05
1055 CC CDMX PARQUE VIA VALLEJO,2,0,0,2,0.00,100.00,0,0.00,2026-06-05
1058 AP TIJUANA AMBULATORIO,9,5,9,0,55.56,0.00,1,20.00,2026-06-05
1064 CC CDMX SATÉLITE,15,5,8,7,62.50,58.33,5,100.00,2026-06-05
1065 CC CDMX PARQUE TEPEYAC,17,5,13,4,38.46,44.44,5,100.00,2026-06-05
1066 CC CANCUN AMERICAS,7,1,4,3,25.00,75.00,1,100.00,2026-06-05
1067 AP AERO DF AMBULATORIO T1,11,1,9,2,11.11,66.67,1,100.00,2026-06-05
1068 AP AERO MERIDA AMBULATORIO,3,0,3,0,0.00,0.00,0,0.00,2026-06-05
1069 AP TIJUANA ISLA,10,6,10,0,60.00,0.00,3,50.00,2026-06-05
2001 TC GUADALAJARA CAÑADAS,9,5,7,2,71.43,28.57,5,100.00,2026-06-05
2008 CC CDMX PUNTA NORTE,16,0,7,9,0.00,100.00,0,0.00,2026-06-05
2009 CC CANCÚN PASEOS,22,8,17,5,47.06,38.46,8,100.00,2026-06-05
2012 CC LERMA PLAZAS OUTLET,13,2,12,1,16.67,33.33,2,100.00,2026-06-05
2014 CC CUERNAVACA FORUM,14,5,11,3,45.45,37.50,3,60.00,2026-06-05
2015 EXPLANADA PACHUCA,9,1,7,2,14.29,66.67,1,100.00,2026-06-05
2016 CC QUERETARO PREMIUM OUTLETS,11,3,10,1,30.00,25.00,3,100.00,2026-06-05
2018 CC EXPLANADA CULIACAN,11,4,8,3,50.00,42.86,3,75.00,2026-06-05
2021 CC CDMX PORTAL CENTRO,14,7,12,2,58.33,22.22,3,42.86,2026-06-05
2022 CC LEON NUEVO MULZA,10,2,9,1,22.22,33.33,2,100.00,2026-06-05
2023 CC OUTLET RIVIERA MAYA,12,3,10,2,30.00,40.00,3,100.00,2026-06-05
2024 CC OUTLET LEON,3,0,2,1,0.00,100.00,0,0.00,2026-06-05
2050 TC GUADALAJARA MFS VALLARTA,9,5,8,1,62.50,16.67,4,80.00,2026-06-05
