Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,12,9,12,0,75.00,0.00,7,77.78,2026-04-29
1002 AP PUERTO VALLARTA LOCAL,3,2,3,0,66.67,0.00,0,0.00,2026-04-29
1003 AP PUERTO VALLARTA ESCALA,4,4,4,0,100.00,0.00,2,50.00,2026-04-29
1004 AP MERIDA,2,0,0,2,0.00,100.00,0,0.00,2026-04-29
1010 AP CDMX BJ T2,6,3,6,0,50.00,0.00,3,100.00,2026-04-29
1015 CC GUADALAJARA PLAZA ANDARES,6,3,3,3,100.00,50.00,3,100.00,2026-04-29
1017 CC MORELIA AMERICAS,4,4,4,0,100.00,0.00,4,100.00,2026-04-29
1018 CC MERIDA ALTABRISA,5,2,2,3,100.00,60.00,2,100.00,2026-04-29
1020 AP GUADALAJARA ISLA,11,5,10,1,50.00,16.67,2,40.00,2026-04-29
1021 CC PUEBLA ANGELOPOLIS,3,2,2,1,100.00,33.33,2,100.00,2026-04-29
1023 CC SAN LUIS POTOSÍ,5,0,0,5,0.00,100.00,0,0.00,2026-04-29
1024 CC VILLAHERMOSA ALTABRISA,5,2,4,1,50.00,33.33,2,100.00,2026-04-29
1025 CC MERIDA GALERIAS,3,1,2,1,50.00,50.00,1,100.00,2026-04-29
1026 AP VILLAHERMOSA,1,1,1,0,100.00,0.00,1,100.00,2026-04-29
1030 AP CULIACÁN,10,3,7,3,42.86,50.00,2,66.67,2026-04-29
1031 CC CDMX FORUM BUENAVISTA,10,2,4,6,50.00,75.00,1,50.00,2026-04-29
1032 CC CAMPECHE GALERIAS,3,2,2,1,100.00,33.33,1,50.00,2026-04-29
1034 CC QUERETARO PLAZA ANTEA,4,3,4,0,75.00,0.00,3,100.00,2026-04-29
1036 CC CULIACÁN PLAZA FORUM,2,0,0,2,0.00,100.00,0,0.00,2026-04-29
1037 AP CANCÚN SALA AIRE,8,1,7,1,14.29,50.00,1,100.00,2026-04-29
1038 AP LOS CABOS,6,2,6,0,33.33,0.00,2,100.00,2026-04-29
1042 CC GUADALAJARA GALERIAS,3,2,2,1,100.00,33.33,0,0.00,2026-04-29
1044 CC MERIDA LA ISLA,5,0,0,5,0.00,100.00,0,0.00,2026-04-29
1045 CC TUXTLA FASHION MALL,5,1,1,4,100.00,80.00,0,0.00,2026-04-29
1046 CC CABOS PUERTO PARAISO,6,2,3,3,66.67,60.00,2,100.00,2026-04-29
1047 CC GUADALAJARA PLAZA PATRIA,4,4,4,0,100.00,0.00,4,100.00,2026-04-29
1048 AP DEL BAJIO,5,2,3,2,66.67,50.00,1,50.00,2026-04-29
1049 CC GUADALAJARA LA PERLA,4,0,0,4,0.00,100.00,0,0.00,2026-04-29
1052 CC CDMX LAS ANTENAS,3,1,2,1,50.00,50.00,0,0.00,2026-04-29
1053 CC VERACRUZ ANDAMAR,2,1,1,1,100.00,50.00,1,100.00,2026-04-29
1054 CC CDMX PARQUE LINDAVISTA,2,1,1,1,100.00,50.00,0,0.00,2026-04-29
1055 CC CDMX PARQUE VIA VALLEJO,2,1,2,0,50.00,0.00,1,100.00,2026-04-29
1058 AP TIJUANA AMBULATORIO,6,1,3,3,33.33,75.00,0,0.00,2026-04-29
1064 CC CDMX SATÉLITE,3,0,0,3,0.00,100.00,0,0.00,2026-04-29
1065 CC CDMX PARQUE TEPEYAC,4,1,1,3,100.00,75.00,1,100.00,2026-04-29
1066 CC CANCUN AMERICAS,5,1,1,4,100.00,80.00,1,100.00,2026-04-29
1067 AP AERO DF AMBULATORIO T1,6,2,6,0,33.33,0.00,2,100.00,2026-04-29
1068 AP AERO MERIDA AMBULATORIO,5,1,2,3,50.00,75.00,1,100.00,2026-04-29
1069 AP TIJUANA ISLA,4,2,4,0,50.00,0.00,1,50.00,2026-04-29
2001 TC GUADALAJARA CAÑADAS,12,5,9,3,55.56,37.50,5,100.00,2026-04-29
2008 CC CDMX PUNTA NORTE,13,0,12,1,0.00,100.00,0,0.00,2026-04-29
2009 CC CANCÚN PASEOS,22,7,9,13,77.78,65.00,7,100.00,2026-04-29
2011 TC GUADALAJARA TESISTÁN,5,3,3,2,100.00,40.00,3,100.00,2026-04-29
2012 CC LERMA PLAZAS OUTLET,18,4,16,2,25.00,33.33,4,100.00,2026-04-29
2014 CC CUERNAVACA FORUM,6,2,5,1,40.00,33.33,2,100.00,2026-04-29
2015 EXPLANADA PACHUCA,8,1,5,3,20.00,75.00,1,100.00,2026-04-29
2016 CC QUERETARO PREMIUM OUTLETS,12,9,10,2,90.00,18.18,9,100.00,2026-04-29
2018 CC EXPLANADA CULIACAN,10,2,6,4,33.33,66.67,2,100.00,2026-04-29
2021 CC CDMX PORTAL CENTRO,10,1,3,7,33.33,87.50,1,100.00,2026-04-29
2022 CC LEON NUEVO MULZA,15,6,12,3,50.00,33.33,6,100.00,2026-04-29
2023 CC OUTLET RIVIERA MAYA,8,1,6,2,16.67,66.67,1,100.00,2026-04-29
2024 CC OUTLET LEON,6,3,4,2,75.00,40.00,3,100.00,2026-04-29
2050 TC GUADALAJARA MFS VALLARTA,11,4,10,1,40.00,20.00,4,100.00,2026-04-29
