Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,14,10,14,0,71.43,0.00,6,60.00,2026-03-05
1003 AP PUERTO VALLARTA ESCALA,5,3,5,0,60.00,0.00,3,100.00,2026-03-05
1004 AP MERIDA,5,3,4,1,75.00,25.00,3,100.00,2026-03-05
1010 AP CDMX BJ T2,7,4,6,1,66.67,20.00,4,100.00,2026-03-05
1015 CC GUADALAJARA PLAZA ANDARES,5,1,4,1,25.00,50.00,0,0.00,2026-03-05
1017 CC MORELIA AMERICAS,7,2,3,4,66.67,66.67,1,50.00,2026-03-05
1018 CC MERIDA ALTABRISA,5,2,3,2,66.67,50.00,2,100.00,2026-03-05
1020 AP GUADALAJARA ISLA,6,2,4,2,50.00,50.00,2,100.00,2026-03-05
1021 CC PUEBLA ANGELOPOLIS,2,2,2,0,100.00,0.00,2,100.00,2026-03-05
1023 CC SAN LUIS POTOSÍ,1,1,1,0,100.00,0.00,1,100.00,2026-03-05
1024 CC VILLAHERMOSA ALTABRISA,7,4,5,2,80.00,33.33,4,100.00,2026-03-05
1025 CC MERIDA GALERIAS,4,2,2,2,100.00,50.00,2,100.00,2026-03-05
1026 AP VILLAHERMOSA,4,0,2,2,0.00,100.00,0,0.00,2026-03-05
1030 AP CULIACÁN,8,2,4,4,50.00,66.67,2,100.00,2026-03-05
1031 CC CDMX FORUM BUENAVISTA,9,4,5,4,80.00,50.00,4,100.00,2026-03-05
1032 CC CAMPECHE GALERIAS,3,2,2,1,100.00,33.33,2,100.00,2026-03-05
1034 CC QUERETARO PLAZA ANTEA,1,0,1,0,0.00,0.00,0,0.00,2026-03-05
1036 CC CULIACÁN PLAZA FORUM,4,1,3,1,33.33,50.00,1,100.00,2026-03-05
1037 AP CANCÚN SALA AIRE,11,1,11,0,9.09,0.00,1,100.00,2026-03-05
1038 AP LOS CABOS,8,2,8,0,25.00,0.00,2,100.00,2026-03-05
1042 CC GUADALAJARA GALERIAS,2,1,2,0,50.00,0.00,1,100.00,2026-03-05
1044 CC MERIDA LA ISLA,2,0,0,2,0.00,100.00,0,0.00,2026-03-05
1045 CC TUXTLA FASHION MALL,4,0,2,2,0.00,100.00,0,0.00,2026-03-05
1046 CC CABOS PUERTO PARAISO,5,2,4,1,50.00,33.33,2,100.00,2026-03-05
1047 CC GUADALAJARA PLAZA PATRIA,5,3,3,2,100.00,40.00,3,100.00,2026-03-05
1048 AP DEL BAJIO,6,2,3,3,66.67,60.00,2,100.00,2026-03-05
1052 CC CDMX LAS ANTENAS,4,0,3,1,0.00,100.00,0,0.00,2026-03-05
1053 CC VERACRUZ ANDAMAR,8,7,8,0,87.50,0.00,7,100.00,2026-03-05
1054 CC CDMX PARQUE LINDAVISTA,3,1,1,2,100.00,66.67,1,100.00,2026-03-05
1055 CC CDMX PARQUE VIA VALLEJO,1,1,1,0,100.00,0.00,1,100.00,2026-03-05
1058 AP TIJUANA AMBULATORIO,3,1,2,1,50.00,50.00,0,0.00,2026-03-05
1064 CC CDMX SATÉLITE,1,1,1,0,100.00,0.00,1,100.00,2026-03-05
1065 CC CDMX PARQUE TEPEYAC,4,2,3,1,66.67,33.33,2,100.00,2026-03-05
1066 CC CANCUN AMERICAS,5,0,4,1,0.00,100.00,0,0.00,2026-03-05
1067 AP AERO DF AMBULATORIO T1,6,1,6,0,16.67,0.00,1,100.00,2026-03-05
1068 AP AERO MERIDA AMBULATORIO,7,4,5,2,80.00,33.33,4,100.00,2026-03-05
1069 AP TIJUANA ISLA,4,3,4,0,75.00,0.00,2,66.67,2026-03-05
2001 TC GUADALAJARA CAÑADAS,14,7,9,5,77.78,41.67,7,100.00,2026-03-05
2004 CC LEON MULZA,7,2,6,1,33.33,33.33,2,100.00,2026-03-05
2008 CC CDMX PUNTA NORTE,5,3,4,1,75.00,25.00,3,100.00,2026-03-05
2009 CC CANCÚN PASEOS,18,6,11,7,54.55,53.85,6,100.00,2026-03-05
2011 TC GUADALAJARA TESISTÁN,2,1,1,1,100.00,50.00,0,0.00,2026-03-05
2012 CC LERMA PLAZAS OUTLET,11,3,10,1,30.00,25.00,3,100.00,2026-03-05
2014 CC CUERNAVACA FORUM,24,14,15,9,93.33,39.13,14,100.00,2026-03-05
2015 EXPLANADA PACHUCA,9,5,6,3,83.33,37.50,5,100.00,2026-03-05
2016 CC QUERETARO PREMIUM OUTLETS,2,0,2,0,0.00,0.00,0,0.00,2026-03-05
2018 CC EXPLANADA CULIACAN,5,3,4,1,75.00,25.00,3,100.00,2026-03-05
2021 CC CDMX PORTAL CENTRO,12,7,10,2,70.00,22.22,7,100.00,2026-03-05
2022 CC LEON NUEVO MULZA,9,1,5,4,20.00,80.00,1,100.00,2026-03-05
2023 CC OUTLET RIVIERA MAYA,8,2,6,2,33.33,50.00,2,100.00,2026-03-05
2024 CC OUTLET LEON,5,3,4,1,75.00,25.00,3,100.00,2026-03-05
2050 TC GUADALAJARA MFS VALLARTA,12,5,8,4,62.50,44.44,5,100.00,2026-03-05
