Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,12,6,10,2,60.00,25.00,4,66.67,2026-05-12
1002 AP PUERTO VALLARTA LOCAL,5,5,5,0,100.00,0.00,4,80.00,2026-05-12
1003 AP PUERTO VALLARTA ESCALA,1,0,1,0,0.00,0.00,0,0.00,2026-05-12
1004 AP MERIDA,6,0,5,1,0.00,100.00,0,0.00,2026-05-12
1010 AP CDMX BJ T2,15,6,13,2,46.15,25.00,6,100.00,2026-05-12
1015 CC GUADALAJARA PLAZA ANDARES,1,1,1,0,100.00,0.00,0,0.00,2026-05-12
1017 CC MORELIA AMERICAS,11,5,5,6,100.00,54.55,4,80.00,2026-05-12
1018 CC MERIDA ALTABRISA,7,4,4,3,100.00,42.86,3,75.00,2026-05-12
1020 AP GUADALAJARA ISLA,16,6,15,1,40.00,14.29,2,33.33,2026-05-12
1021 CC PUEBLA ANGELOPOLIS,4,2,3,1,66.67,33.33,2,100.00,2026-05-12
1023 CC SAN LUIS POTOSÍ,3,1,1,2,100.00,66.67,0,0.00,2026-05-12
1024 CC VILLAHERMOSA ALTABRISA,4,2,2,2,100.00,50.00,2,100.00,2026-05-12
1025 CC MERIDA GALERIAS,5,2,2,3,100.00,60.00,2,100.00,2026-05-12
1026 AP VILLAHERMOSA,7,3,3,4,100.00,57.14,2,66.67,2026-05-12
1030 AP CULIACÁN,4,2,2,2,100.00,50.00,1,50.00,2026-05-12
1031 CC CDMX FORUM BUENAVISTA,8,4,4,4,100.00,50.00,3,75.00,2026-05-12
1032 CC CAMPECHE GALERIAS,6,3,3,3,100.00,50.00,3,100.00,2026-05-12
1034 CC QUERETARO PLAZA ANTEA,1,0,1,0,0.00,0.00,0,0.00,2026-05-12
1036 CC CULIACÁN PLAZA FORUM,7,4,5,2,80.00,33.33,4,100.00,2026-05-12
1037 AP CANCÚN SALA AIRE,9,0,9,0,0.00,0.00,0,0.00,2026-05-12
1038 AP LOS CABOS,8,4,5,3,80.00,42.86,4,100.00,2026-05-12
1042 CC GUADALAJARA GALERIAS,8,4,6,2,66.67,33.33,0,0.00,2026-05-12
1044 CC MERIDA LA ISLA,2,1,1,1,100.00,50.00,1,100.00,2026-05-12
1045 CC TUXTLA FASHION MALL,7,4,4,3,100.00,42.86,4,100.00,2026-05-12
1046 CC CABOS PUERTO PARAISO,19,10,14,5,71.43,33.33,10,100.00,2026-05-12
1047 CC GUADALAJARA PLAZA PATRIA,4,4,4,0,100.00,0.00,4,100.00,2026-05-12
1048 AP DEL BAJIO,6,1,4,2,25.00,66.67,1,100.00,2026-05-12
1049 CC GUADALAJARA LA PERLA,6,2,4,2,50.00,50.00,2,100.00,2026-05-12
1052 CC CDMX LAS ANTENAS,8,3,5,3,60.00,50.00,3,100.00,2026-05-12
1053 CC VERACRUZ ANDAMAR,1,0,1,0,0.00,0.00,0,0.00,2026-05-12
1054 CC CDMX PARQUE LINDAVISTA,4,2,2,2,100.00,50.00,2,100.00,2026-05-12
1055 CC CDMX PARQUE VIA VALLEJO,1,0,1,0,0.00,0.00,0,0.00,2026-05-12
1058 AP TIJUANA AMBULATORIO,4,3,4,0,75.00,0.00,2,66.67,2026-05-12
1064 CC CDMX SATÉLITE,6,3,3,3,100.00,50.00,3,100.00,2026-05-12
1065 CC CDMX PARQUE TEPEYAC,3,1,2,1,50.00,50.00,1,100.00,2026-05-12
1066 CC CANCUN AMERICAS,9,3,3,6,100.00,66.67,3,100.00,2026-05-12
1067 AP AERO DF AMBULATORIO T1,6,2,5,1,40.00,33.33,2,100.00,2026-05-12
1068 AP AERO MERIDA AMBULATORIO,3,3,3,0,100.00,0.00,3,100.00,2026-05-12
1069 AP TIJUANA ISLA,4,2,3,1,66.67,33.33,1,50.00,2026-05-12
2001 TC GUADALAJARA CAÑADAS,8,3,4,4,75.00,57.14,3,100.00,2026-05-12
2008 CC CDMX PUNTA NORTE,9,0,5,4,0.00,100.00,0,0.00,2026-05-12
2009 CC CANCÚN PASEOS,18,7,10,8,70.00,53.33,7,100.00,2026-05-12
2011 TC GUADALAJARA TESISTÁN,4,2,2,2,100.00,50.00,2,100.00,2026-05-12
2012 CC LERMA PLAZAS OUTLET,14,3,11,3,27.27,50.00,3,100.00,2026-05-12
2014 CC CUERNAVACA FORUM,6,2,3,3,66.67,60.00,2,100.00,2026-05-12
2015 EXPLANADA PACHUCA,12,2,5,7,40.00,77.78,2,100.00,2026-05-12
2016 CC QUERETARO PREMIUM OUTLETS,11,2,5,6,40.00,75.00,2,100.00,2026-05-12
2018 CC EXPLANADA CULIACAN,6,3,3,3,100.00,50.00,2,66.67,2026-05-12
2021 CC CDMX PORTAL CENTRO,7,3,4,3,75.00,50.00,3,100.00,2026-05-12
2022 CC LEON NUEVO MULZA,12,6,9,3,66.67,33.33,6,100.00,2026-05-12
2023 CC OUTLET RIVIERA MAYA,5,2,4,1,50.00,33.33,2,100.00,2026-05-12
2024 CC OUTLET LEON,5,0,4,1,0.00,100.00,0,0.00,2026-05-12
2050 TC GUADALAJARA MFS VALLARTA,10,3,7,3,42.86,50.00,3,100.00,2026-05-12
