Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,13,9,11,2,81.82,18.18,6,66.67,2026-06-04
1002 AP PUERTO VALLARTA LOCAL,7,6,7,0,85.71,0.00,3,50.00,2026-06-04
1003 AP PUERTO VALLARTA ESCALA,2,2,2,0,100.00,0.00,1,50.00,2026-06-04
1004 AP MERIDA,3,1,1,2,100.00,66.67,0,0.00,2026-06-04
1010 AP CDMX BJ T2,6,2,3,3,66.67,60.00,2,100.00,2026-06-04
1015 CC GUADALAJARA PLAZA ANDARES,1,1,1,0,100.00,0.00,0,0.00,2026-06-04
1017 CC MORELIA AMERICAS,5,0,2,3,0.00,100.00,0,0.00,2026-06-04
1018 CC MERIDA ALTABRISA,3,2,2,1,100.00,33.33,2,100.00,2026-06-04
1020 AP GUADALAJARA ISLA,6,0,6,0,0.00,0.00,0,0.00,2026-06-04
1021 CC PUEBLA ANGELOPOLIS,1,0,1,0,0.00,0.00,0,0.00,2026-06-04
1023 CC SAN LUIS POTOSÍ,1,0,0,1,0.00,100.00,0,0.00,2026-06-04
1025 CC MERIDA GALERIAS,2,2,2,0,100.00,0.00,2,100.00,2026-06-04
1026 AP VILLAHERMOSA,3,2,2,1,100.00,33.33,2,100.00,2026-06-04
1030 AP CULIACÁN,1,1,1,0,100.00,0.00,1,100.00,2026-06-04
1031 CC CDMX FORUM BUENAVISTA,4,1,1,3,100.00,75.00,1,100.00,2026-06-04
1032 CC CAMPECHE GALERIAS,2,2,2,0,100.00,0.00,2,100.00,2026-06-04
1036 CC CULIACÁN PLAZA FORUM,1,1,1,0,100.00,0.00,1,100.00,2026-06-04
1037 AP CANCÚN SALA AIRE,10,0,10,0,0.00,0.00,0,0.00,2026-06-04
1038 AP LOS CABOS,9,3,7,2,42.86,40.00,3,100.00,2026-06-04
1042 CC GUADALAJARA GALERIAS,3,0,0,3,0.00,100.00,0,0.00,2026-06-04
1044 CC MERIDA LA ISLA,4,3,3,1,100.00,25.00,3,100.00,2026-06-04
1045 CC TUXTLA FASHION MALL,2,0,1,1,0.00,100.00,0,0.00,2026-06-04
1046 CC CABOS PUERTO PARAISO,7,3,4,3,75.00,50.00,3,100.00,2026-06-04
1048 AP DEL BAJIO,4,1,4,0,25.00,0.00,1,100.00,2026-06-04
1049 CC GUADALAJARA LA PERLA,2,1,1,1,100.00,50.00,1,100.00,2026-06-04
1052 CC CDMX LAS ANTENAS,2,1,1,1,100.00,50.00,1,100.00,2026-06-04
1058 AP TIJUANA AMBULATORIO,3,1,1,2,100.00,66.67,0,0.00,2026-06-04
1064 CC CDMX SATÉLITE,1,0,0,1,0.00,100.00,0,0.00,2026-06-04
1065 CC CDMX PARQUE TEPEYAC,3,3,3,0,100.00,0.00,2,66.67,2026-06-04
1066 CC CANCUN AMERICAS,4,2,2,2,100.00,50.00,2,100.00,2026-06-04
1067 AP AERO DF AMBULATORIO T1,3,0,3,0,0.00,0.00,0,0.00,2026-06-04
1068 AP AERO MERIDA AMBULATORIO,4,1,2,2,50.00,66.67,1,100.00,2026-06-04
1069 AP TIJUANA ISLA,3,1,3,0,33.33,0.00,0,0.00,2026-06-04
2001 TC GUADALAJARA CAÑADAS,6,2,3,3,66.67,60.00,2,100.00,2026-06-04
2008 CC CDMX PUNTA NORTE,3,1,3,0,33.33,0.00,1,100.00,2026-06-04
2009 CC CANCÚN PASEOS,8,1,3,5,33.33,83.33,1,100.00,2026-06-04
2012 CC LERMA PLAZAS OUTLET,5,1,5,0,20.00,0.00,1,100.00,2026-06-04
2014 CC CUERNAVACA FORUM,8,4,5,3,80.00,42.86,3,75.00,2026-06-04
2015 EXPLANADA PACHUCA,7,2,5,2,40.00,50.00,2,100.00,2026-06-04
2016 CC QUERETARO PREMIUM OUTLETS,3,1,1,2,100.00,66.67,1,100.00,2026-06-04
2018 CC EXPLANADA CULIACAN,4,1,2,2,50.00,66.67,1,100.00,2026-06-04
2021 CC CDMX PORTAL CENTRO,1,1,1,0,100.00,0.00,1,100.00,2026-06-04
2022 CC LEON NUEVO MULZA,9,5,7,2,71.43,28.57,5,100.00,2026-06-04
2023 CC OUTLET RIVIERA MAYA,7,4,7,0,57.14,0.00,4,100.00,2026-06-04
2024 CC OUTLET LEON,2,0,1,1,0.00,100.00,0,0.00,2026-06-04
2050 TC GUADALAJARA MFS VALLARTA,3,1,2,1,50.00,50.00,1,100.00,2026-06-04
