Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,13,9,13,0,69.23,0.00,3,33.33,2026-03-19
1002 AP PUERTO VALLARTA LOCAL,2,1,1,1,100.00,50.00,0,0.00,2026-03-19
1003 AP PUERTO VALLARTA ESCALA,9,8,9,0,88.89,0.00,3,37.50,2026-03-19
1004 AP MERIDA,4,2,3,1,66.67,33.33,1,50.00,2026-03-19
1010 AP CDMX BJ T2,9,0,9,0,0.00,0.00,0,0.00,2026-03-19
1015 CC GUADALAJARA PLAZA ANDARES,1,1,1,0,100.00,0.00,1,100.00,2026-03-19
1017 CC MORELIA AMERICAS,6,4,5,1,80.00,20.00,4,100.00,2026-03-19
1018 CC MERIDA ALTABRISA,3,1,1,2,100.00,66.67,0,0.00,2026-03-19
1020 AP GUADALAJARA ISLA,5,0,3,2,0.00,100.00,0,0.00,2026-03-19
1021 CC PUEBLA ANGELOPOLIS,9,6,8,1,75.00,14.29,4,66.67,2026-03-19
1023 CC SAN LUIS POTOSÍ,1,1,1,0,100.00,0.00,1,100.00,2026-03-19
1024 CC VILLAHERMOSA ALTABRISA,3,1,2,1,50.00,50.00,1,100.00,2026-03-19
1025 CC MERIDA GALERIAS,9,6,6,3,100.00,33.33,6,100.00,2026-03-19
1026 AP VILLAHERMOSA,5,3,4,1,75.00,25.00,3,100.00,2026-03-19
1030 AP CULIACÁN,5,1,4,1,25.00,50.00,1,100.00,2026-03-19
1031 CC CDMX FORUM BUENAVISTA,1,1,1,0,100.00,0.00,1,100.00,2026-03-19
1032 CC CAMPECHE GALERIAS,4,2,2,2,100.00,50.00,1,50.00,2026-03-19
1034 CC QUERETARO PLAZA ANTEA,1,0,0,1,0.00,100.00,0,0.00,2026-03-19
1036 CC CULIACÁN PLAZA FORUM,3,2,2,1,100.00,33.33,2,100.00,2026-03-19
1037 AP CANCÚN SALA AIRE,10,1,10,0,10.00,0.00,1,100.00,2026-03-19
1038 AP LOS CABOS,3,0,2,1,0.00,100.00,0,0.00,2026-03-19
1042 CC GUADALAJARA GALERIAS,1,0,0,1,0.00,100.00,0,0.00,2026-03-19
1044 CC MERIDA LA ISLA,6,2,3,3,66.67,60.00,2,100.00,2026-03-19
1045 CC TUXTLA FASHION MALL,4,1,1,3,100.00,75.00,1,100.00,2026-03-19
1046 CC CABOS PUERTO PARAISO,9,3,4,5,75.00,62.50,3,100.00,2026-03-19
1048 AP DEL BAJIO,3,3,3,0,100.00,0.00,2,66.67,2026-03-19
1049 CC GUADALAJARA LA PERLA,3,2,2,1,100.00,33.33,2,100.00,2026-03-19
1053 CC VERACRUZ ANDAMAR,2,1,1,1,100.00,50.00,1,100.00,2026-03-19
1054 CC CDMX PARQUE LINDAVISTA,3,2,2,1,100.00,33.33,2,100.00,2026-03-19
1055 CC CDMX PARQUE VIA VALLEJO,2,0,0,2,0.00,100.00,0,0.00,2026-03-19
1058 AP TIJUANA AMBULATORIO,8,4,7,1,57.14,20.00,4,100.00,2026-03-19
1064 CC CDMX SATÉLITE,2,0,0,2,0.00,100.00,0,0.00,2026-03-19
1065 CC CDMX PARQUE TEPEYAC,3,2,3,0,66.67,0.00,2,100.00,2026-03-19
1066 CC CANCUN AMERICAS,4,2,2,2,100.00,50.00,2,100.00,2026-03-19
1067 AP AERO DF AMBULATORIO T1,5,0,3,2,0.00,100.00,0,0.00,2026-03-19
1068 AP AERO MERIDA AMBULATORIO,9,6,8,1,75.00,14.29,6,100.00,2026-03-19
1069 AP TIJUANA ISLA,6,2,5,1,40.00,33.33,1,50.00,2026-03-19
2001 TC GUADALAJARA CAÑADAS,11,3,6,5,50.00,62.50,2,66.67,2026-03-19
2004 CC LEON MULZA,5,1,3,2,33.33,66.67,1,100.00,2026-03-19
2008 CC CDMX PUNTA NORTE,1,1,1,0,100.00,0.00,1,100.00,2026-03-19
2009 CC CANCÚN PASEOS,12,3,8,4,37.50,57.14,3,100.00,2026-03-19
2011 TC GUADALAJARA TESISTÁN,7,5,5,2,100.00,28.57,5,100.00,2026-03-19
2012 CC LERMA PLAZAS OUTLET,9,5,5,4,100.00,44.44,5,100.00,2026-03-19
2014 CC CUERNAVACA FORUM,10,7,9,1,77.78,12.50,7,100.00,2026-03-19
2015 EXPLANADA PACHUCA,11,5,6,5,83.33,50.00,5,100.00,2026-03-19
2016 CC QUERETARO PREMIUM OUTLETS,7,1,2,5,50.00,83.33,1,100.00,2026-03-19
2018 CC EXPLANADA CULIACAN,5,3,3,2,100.00,40.00,3,100.00,2026-03-19
2021 CC CDMX PORTAL CENTRO,7,6,7,0,85.71,0.00,6,100.00,2026-03-19
2022 CC LEON NUEVO MULZA,8,1,8,0,12.50,0.00,1,100.00,2026-03-19
2023 CC OUTLET RIVIERA MAYA,4,0,2,2,0.00,100.00,0,0.00,2026-03-19
2024 CC OUTLET LEON,4,2,3,1,66.67,33.33,1,50.00,2026-03-19
2050 TC GUADALAJARA MFS VALLARTA,7,1,5,2,20.00,66.67,1,100.00,2026-03-19
