Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,21,11,17,4,64.71,26.67,4,36.36,2026-05-27
1002 AP PUERTO VALLARTA LOCAL,4,3,3,1,100.00,25.00,2,66.67,2026-05-27
1003 AP PUERTO VALLARTA ESCALA,2,2,2,0,100.00,0.00,2,100.00,2026-05-27
1004 AP MERIDA,10,3,8,2,37.50,40.00,2,66.67,2026-05-27
1010 AP CDMX BJ T2,14,4,12,2,33.33,33.33,4,100.00,2026-05-27
1015 CC GUADALAJARA PLAZA ANDARES,4,0,2,2,0.00,100.00,0,0.00,2026-05-27
1017 CC MORELIA AMERICAS,12,9,10,2,90.00,18.18,9,100.00,2026-05-27
1018 CC MERIDA ALTABRISA,7,3,3,4,100.00,57.14,3,100.00,2026-05-27
1020 AP GUADALAJARA ISLA,14,5,11,3,45.45,37.50,3,60.00,2026-05-27
1021 CC PUEBLA ANGELOPOLIS,9,8,8,1,100.00,11.11,6,75.00,2026-05-27
1023 CC SAN LUIS POTOSÍ,4,3,3,1,100.00,25.00,2,66.67,2026-05-27
1024 CC VILLAHERMOSA ALTABRISA,8,3,5,3,60.00,50.00,3,100.00,2026-05-27
1025 CC MERIDA GALERIAS,4,1,2,2,50.00,66.67,1,100.00,2026-05-27
1026 AP VILLAHERMOSA,8,5,6,2,83.33,28.57,5,100.00,2026-05-27
1030 AP CULIACÁN,5,2,3,2,66.67,50.00,0,0.00,2026-05-27
1031 CC CDMX FORUM BUENAVISTA,6,3,4,2,75.00,40.00,3,100.00,2026-05-27
1032 CC CAMPECHE GALERIAS,6,3,3,3,100.00,50.00,3,100.00,2026-05-27
1034 CC QUERETARO PLAZA ANTEA,2,0,1,1,0.00,100.00,0,0.00,2026-05-27
1036 CC CULIACÁN PLAZA FORUM,4,1,2,2,50.00,66.67,1,100.00,2026-05-27
1037 AP CANCÚN SALA AIRE,20,0,20,0,0.00,0.00,0,0.00,2026-05-27
1038 AP LOS CABOS,14,7,8,6,87.50,46.15,7,100.00,2026-05-27
1042 CC GUADALAJARA GALERIAS,2,1,2,0,50.00,0.00,0,0.00,2026-05-27
1044 CC MERIDA LA ISLA,8,3,3,5,100.00,62.50,3,100.00,2026-05-27
1045 CC TUXTLA FASHION MALL,10,5,6,4,83.33,44.44,5,100.00,2026-05-27
1046 CC CABOS PUERTO PARAISO,17,5,7,10,71.43,66.67,5,100.00,2026-05-27
1047 CC GUADALAJARA PLAZA PATRIA,5,3,3,2,100.00,40.00,3,100.00,2026-05-27
1048 AP DEL BAJIO,4,2,4,0,50.00,0.00,2,100.00,2026-05-27
1049 CC GUADALAJARA LA PERLA,3,3,3,0,100.00,0.00,1,33.33,2026-05-27
1052 CC CDMX LAS ANTENAS,5,2,3,2,66.67,50.00,2,100.00,2026-05-27
1053 CC VERACRUZ ANDAMAR,6,1,4,2,25.00,66.67,1,100.00,2026-05-27
1054 CC CDMX PARQUE LINDAVISTA,7,3,4,3,75.00,50.00,3,100.00,2026-05-27
1055 CC CDMX PARQUE VIA VALLEJO,2,1,2,0,50.00,0.00,1,100.00,2026-05-27
1058 AP TIJUANA AMBULATORIO,12,5,9,3,55.56,37.50,5,100.00,2026-05-27
1064 CC CDMX SATÉLITE,1,1,1,0,100.00,0.00,1,100.00,2026-05-27
1065 CC CDMX PARQUE TEPEYAC,5,4,4,1,100.00,20.00,4,100.00,2026-05-27
1066 CC CANCUN AMERICAS,4,1,2,2,50.00,66.67,1,100.00,2026-05-27
1067 AP AERO DF AMBULATORIO T1,7,2,6,1,33.33,33.33,1,50.00,2026-05-27
1068 AP AERO MERIDA AMBULATORIO,7,5,5,2,100.00,28.57,4,80.00,2026-05-27
1069 AP TIJUANA ISLA,5,0,3,2,0.00,100.00,0,0.00,2026-05-27
2001 TC GUADALAJARA CAÑADAS,8,1,4,4,25.00,80.00,1,100.00,2026-05-27
2008 CC CDMX PUNTA NORTE,9,0,8,1,0.00,100.00,0,0.00,2026-05-27
2009 CC CANCÚN PASEOS,17,5,9,8,55.56,61.54,5,100.00,2026-05-27
2011 TC GUADALAJARA TESISTÁN,7,3,4,3,75.00,50.00,3,100.00,2026-05-27
2012 CC LERMA PLAZAS OUTLET,10,1,8,2,12.50,66.67,1,100.00,2026-05-27
2014 CC CUERNAVACA FORUM,14,7,10,4,70.00,36.36,7,100.00,2026-05-27
2015 EXPLANADA PACHUCA,7,0,5,2,0.00,100.00,0,0.00,2026-05-27
2016 CC QUERETARO PREMIUM OUTLETS,9,3,7,2,42.86,40.00,3,100.00,2026-05-27
2018 CC EXPLANADA CULIACAN,7,3,3,4,100.00,57.14,3,100.00,2026-05-27
2021 CC CDMX PORTAL CENTRO,9,4,5,4,80.00,50.00,4,100.00,2026-05-27
2022 CC LEON NUEVO MULZA,5,2,3,2,66.67,50.00,2,100.00,2026-05-27
2023 CC OUTLET RIVIERA MAYA,7,3,4,3,75.00,50.00,3,100.00,2026-05-27
2024 CC OUTLET LEON,3,0,2,1,0.00,100.00,0,0.00,2026-05-27
2050 TC GUADALAJARA MFS VALLARTA,7,4,4,3,100.00,42.86,4,100.00,2026-05-27
