Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,13,9,9,4,100.00,30.77,4,44.44,2026-05-02
1002 AP PUERTO VALLARTA LOCAL,9,7,7,2,100.00,22.22,6,85.71,2026-05-02
1003 AP PUERTO VALLARTA ESCALA,7,4,5,2,80.00,33.33,3,75.00,2026-05-02
1004 AP MERIDA,4,2,3,1,66.67,33.33,2,100.00,2026-05-02
1010 AP CDMX BJ T2,5,2,4,1,50.00,33.33,2,100.00,2026-05-02
1015 CC GUADALAJARA PLAZA ANDARES,6,3,3,3,100.00,50.00,2,66.67,2026-05-02
1017 CC MORELIA AMERICAS,20,12,14,6,85.71,33.33,12,100.00,2026-05-02
1018 CC MERIDA ALTABRISA,10,4,4,6,100.00,60.00,4,100.00,2026-05-02
1020 AP GUADALAJARA ISLA,12,4,11,1,36.36,20.00,1,25.00,2026-05-02
1021 CC PUEBLA ANGELOPOLIS,17,10,12,5,83.33,33.33,9,90.00,2026-05-02
1023 CC SAN LUIS POTOSÍ,3,1,1,2,100.00,66.67,1,100.00,2026-05-02
1024 CC VILLAHERMOSA ALTABRISA,6,2,2,4,100.00,66.67,2,100.00,2026-05-02
1025 CC MERIDA GALERIAS,9,5,6,3,83.33,37.50,5,100.00,2026-05-02
1026 AP VILLAHERMOSA,6,2,2,4,100.00,66.67,2,100.00,2026-05-02
1030 AP CULIACÁN,3,0,2,1,0.00,100.00,0,0.00,2026-05-02
1031 CC CDMX FORUM BUENAVISTA,9,4,5,4,80.00,50.00,4,100.00,2026-05-02
1032 CC CAMPECHE GALERIAS,3,0,0,3,0.00,100.00,0,0.00,2026-05-02
1034 CC QUERETARO PLAZA ANTEA,5,2,4,1,50.00,33.33,2,100.00,2026-05-02
1036 CC CULIACÁN PLAZA FORUM,8,5,6,2,83.33,28.57,5,100.00,2026-05-02
1037 AP CANCÚN SALA AIRE,10,4,8,2,50.00,33.33,4,100.00,2026-05-02
1038 AP LOS CABOS,10,4,7,3,57.14,42.86,4,100.00,2026-05-02
1042 CC GUADALAJARA GALERIAS,3,3,3,0,100.00,0.00,0,0.00,2026-05-02
1044 CC MERIDA LA ISLA,8,3,5,3,60.00,50.00,2,66.67,2026-05-02
1045 CC TUXTLA FASHION MALL,1,1,1,0,100.00,0.00,1,100.00,2026-05-02
1046 CC CABOS PUERTO PARAISO,17,6,9,8,66.67,57.14,6,100.00,2026-05-02
1047 CC GUADALAJARA PLAZA PATRIA,4,3,4,0,75.00,0.00,3,100.00,2026-05-02
1048 AP DEL BAJIO,2,0,1,1,0.00,100.00,0,0.00,2026-05-02
1049 CC GUADALAJARA LA PERLA,7,4,5,2,80.00,33.33,4,100.00,2026-05-02
1052 CC CDMX LAS ANTENAS,4,1,3,1,33.33,50.00,1,100.00,2026-05-02
1053 CC VERACRUZ ANDAMAR,9,6,7,2,85.71,25.00,4,66.67,2026-05-02
1054 CC CDMX PARQUE LINDAVISTA,5,1,2,3,50.00,75.00,1,100.00,2026-05-02
1055 CC CDMX PARQUE VIA VALLEJO,4,1,2,2,50.00,66.67,1,100.00,2026-05-02
1058 AP TIJUANA AMBULATORIO,3,1,3,0,33.33,0.00,0,0.00,2026-05-02
1064 CC CDMX SATÉLITE,9,4,6,3,66.67,42.86,4,100.00,2026-05-02
1065 CC CDMX PARQUE TEPEYAC,11,3,6,5,50.00,62.50,3,100.00,2026-05-02
1066 CC CANCUN AMERICAS,8,3,3,5,100.00,62.50,3,100.00,2026-05-02
1067 AP AERO DF AMBULATORIO T1,4,0,4,0,0.00,0.00,0,0.00,2026-05-02
1068 AP AERO MERIDA AMBULATORIO,8,5,6,2,83.33,28.57,5,100.00,2026-05-02
1069 AP TIJUANA ISLA,3,1,2,1,50.00,50.00,1,100.00,2026-05-02
2001 TC GUADALAJARA CAÑADAS,9,4,4,5,100.00,55.56,4,100.00,2026-05-02
2008 CC CDMX PUNTA NORTE,38,4,30,8,13.33,66.67,4,100.00,2026-05-02
2009 CC CANCÚN PASEOS,26,8,16,10,50.00,55.56,7,87.50,2026-05-02
2011 TC GUADALAJARA TESISTÁN,7,2,4,3,50.00,60.00,2,100.00,2026-05-02
2012 CC LERMA PLAZAS OUTLET,40,6,30,10,20.00,62.50,6,100.00,2026-05-02
2014 CC CUERNAVACA FORUM,29,16,19,10,84.21,38.46,16,100.00,2026-05-02
2015 EXPLANADA PACHUCA,42,12,26,16,46.15,57.14,11,91.67,2026-05-02
2016 CC QUERETARO PREMIUM OUTLETS,38,16,34,4,47.06,20.00,16,100.00,2026-05-02
2018 CC EXPLANADA CULIACAN,16,7,9,7,77.78,50.00,6,85.71,2026-05-02
2021 CC CDMX PORTAL CENTRO,25,13,15,10,86.67,43.48,12,92.31,2026-05-02
2022 CC LEON NUEVO MULZA,60,21,50,10,42.00,32.26,21,100.00,2026-05-02
2023 CC OUTLET RIVIERA MAYA,44,9,34,10,26.47,52.63,8,88.89,2026-05-02
2024 CC OUTLET LEON,32,11,24,8,45.83,42.11,11,100.00,2026-05-02
2050 TC GUADALAJARA MFS VALLARTA,12,1,11,1,9.09,50.00,1,100.00,2026-05-02
