Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,10,7,9,1,77.78,12.50,3,42.86,2026-03-02
1002 AP PUERTO VALLARTA LOCAL,2,2,2,0,100.00,0.00,0,0.00,2026-03-02
1004 AP MERIDA,2,1,2,0,50.00,0.00,1,100.00,2026-03-02
1010 AP CDMX BJ T2,7,1,5,2,20.00,66.67,1,100.00,2026-03-02
1015 CC GUADALAJARA PLAZA ANDARES,1,0,0,1,0.00,100.00,0,0.00,2026-03-02
1017 CC MORELIA AMERICAS,6,3,3,3,100.00,50.00,2,66.67,2026-03-02
1018 CC MERIDA ALTABRISA,8,6,6,2,100.00,25.00,5,83.33,2026-03-02
1020 AP GUADALAJARA ISLA,9,3,9,0,33.33,0.00,0,0.00,2026-03-02
1021 CC PUEBLA ANGELOPOLIS,7,5,6,1,83.33,16.67,4,80.00,2026-03-02
1023 CC SAN LUIS POTOSÍ,4,3,4,0,75.00,0.00,2,66.67,2026-03-02
1024 CC VILLAHERMOSA ALTABRISA,9,6,8,1,75.00,14.29,5,83.33,2026-03-02
1025 CC MERIDA GALERIAS,2,2,2,0,100.00,0.00,2,100.00,2026-03-02
1026 AP VILLAHERMOSA,4,2,3,1,66.67,33.33,2,100.00,2026-03-02
1031 CC CDMX FORUM BUENAVISTA,5,2,2,3,100.00,60.00,2,100.00,2026-03-02
1034 CC QUERETARO PLAZA ANTEA,4,2,4,0,50.00,0.00,2,100.00,2026-03-02
1036 CC CULIACÁN PLAZA FORUM,3,3,3,0,100.00,0.00,3,100.00,2026-03-02
1037 AP CANCÚN SALA AIRE,11,2,10,1,20.00,33.33,2,100.00,2026-03-02
1038 AP LOS CABOS,6,0,5,1,0.00,100.00,0,0.00,2026-03-02
1042 CC GUADALAJARA GALERIAS,1,0,0,1,0.00,100.00,0,0.00,2026-03-02
1044 CC MERIDA LA ISLA,4,1,1,3,100.00,75.00,1,100.00,2026-03-02
1045 CC TUXTLA FASHION MALL,6,4,4,2,100.00,33.33,4,100.00,2026-03-02
1046 CC CABOS PUERTO PARAISO,12,2,4,8,50.00,80.00,1,50.00,2026-03-02
1047 CC GUADALAJARA PLAZA PATRIA,4,3,3,1,100.00,25.00,3,100.00,2026-03-02
1048 AP DEL BAJIO,1,1,1,0,100.00,0.00,1,100.00,2026-03-02
1049 CC GUADALAJARA LA PERLA,1,1,1,0,100.00,0.00,1,100.00,2026-03-02
1052 CC CDMX LAS ANTENAS,4,2,4,0,50.00,0.00,1,50.00,2026-03-02
1053 CC VERACRUZ ANDAMAR,2,2,2,0,100.00,0.00,2,100.00,2026-03-02
1054 CC CDMX PARQUE LINDAVISTA,3,2,3,0,66.67,0.00,2,100.00,2026-03-02
1055 CC CDMX PARQUE VIA VALLEJO,3,2,2,1,100.00,33.33,2,100.00,2026-03-02
1058 AP TIJUANA AMBULATORIO,6,1,5,1,20.00,50.00,1,100.00,2026-03-02
1065 CC CDMX PARQUE TEPEYAC,2,2,2,0,100.00,0.00,2,100.00,2026-03-02
1066 CC CANCUN AMERICAS,3,2,2,1,100.00,33.33,2,100.00,2026-03-02
1067 AP AERO DF AMBULATORIO T1,5,1,4,1,25.00,50.00,1,100.00,2026-03-02
1068 AP AERO MERIDA AMBULATORIO,8,1,1,7,100.00,87.50,1,100.00,2026-03-02
1069 AP TIJUANA ISLA,6,4,6,0,66.67,0.00,2,50.00,2026-03-02
2001 TC GUADALAJARA CAÑADAS,10,5,6,4,83.33,44.44,4,80.00,2026-03-02
2004 CC LEON MULZA,5,1,3,2,33.33,66.67,1,100.00,2026-03-02
2008 CC CDMX PUNTA NORTE,8,2,5,3,40.00,60.00,2,100.00,2026-03-02
2009 CC CANCÚN PASEOS,14,7,8,6,87.50,46.15,7,100.00,2026-03-02
2011 TC GUADALAJARA TESISTÁN,3,2,3,0,66.67,0.00,2,100.00,2026-03-02
2012 CC LERMA PLAZAS OUTLET,12,4,11,1,36.36,20.00,4,100.00,2026-03-02
2014 CC CUERNAVACA FORUM,9,5,5,4,100.00,44.44,5,100.00,2026-03-02
2015 EXPLANADA PACHUCA,7,2,3,4,66.67,66.67,2,100.00,2026-03-02
2016 CC QUERETARO PREMIUM OUTLETS,8,3,3,5,100.00,62.50,3,100.00,2026-03-02
2018 CC EXPLANADA CULIACAN,10,3,4,6,75.00,66.67,3,100.00,2026-03-02
2021 CC CDMX PORTAL CENTRO,6,4,5,1,80.00,20.00,4,100.00,2026-03-02
2022 CC LEON NUEVO MULZA,6,1,5,1,20.00,50.00,1,100.00,2026-03-02
2023 CC OUTLET RIVIERA MAYA,3,1,2,1,50.00,50.00,0,0.00,2026-03-02
2024 CC OUTLET LEON,5,2,3,2,66.67,50.00,2,100.00,2026-03-02
2050 TC GUADALAJARA MFS VALLARTA,2,1,1,1,100.00,50.00,1,100.00,2026-03-02
