Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,19,7,15,4,46.67,36.36,5,71.43,2026-04-27
1002 AP PUERTO VALLARTA LOCAL,8,4,8,0,50.00,0.00,2,50.00,2026-04-27
1003 AP PUERTO VALLARTA ESCALA,3,3,3,0,100.00,0.00,3,100.00,2026-04-27
1004 AP MERIDA,5,2,4,1,50.00,33.33,1,50.00,2026-04-27
1010 AP CDMX BJ T2,10,3,9,1,33.33,25.00,3,100.00,2026-04-27
1015 CC GUADALAJARA PLAZA ANDARES,2,2,2,0,100.00,0.00,1,50.00,2026-04-27
1017 CC MORELIA AMERICAS,7,4,6,1,66.67,20.00,4,100.00,2026-04-27
1018 CC MERIDA ALTABRISA,4,2,2,2,100.00,50.00,2,100.00,2026-04-27
1020 AP GUADALAJARA ISLA,9,4,9,0,44.44,0.00,1,25.00,2026-04-27
1021 CC PUEBLA ANGELOPOLIS,5,1,2,3,50.00,75.00,1,100.00,2026-04-27
1023 CC SAN LUIS POTOSÍ,1,1,1,0,100.00,0.00,0,0.00,2026-04-27
1024 CC VILLAHERMOSA ALTABRISA,1,1,1,0,100.00,0.00,1,100.00,2026-04-27
1025 CC MERIDA GALERIAS,4,1,1,3,100.00,75.00,1,100.00,2026-04-27
1026 AP VILLAHERMOSA,3,1,1,2,100.00,66.67,1,100.00,2026-04-27
1030 AP CULIACÁN,9,5,5,4,100.00,44.44,4,80.00,2026-04-27
1031 CC CDMX FORUM BUENAVISTA,2,1,2,0,50.00,0.00,1,100.00,2026-04-27
1032 CC CAMPECHE GALERIAS,2,1,1,1,100.00,50.00,1,100.00,2026-04-27
1034 CC QUERETARO PLAZA ANTEA,4,3,3,1,100.00,25.00,3,100.00,2026-04-27
1036 CC CULIACÁN PLAZA FORUM,9,3,4,5,75.00,62.50,3,100.00,2026-04-27
1037 AP CANCÚN SALA AIRE,7,2,7,0,28.57,0.00,2,100.00,2026-04-27
1038 AP LOS CABOS,4,2,3,1,66.67,33.33,2,100.00,2026-04-27
1042 CC GUADALAJARA GALERIAS,1,0,0,1,0.00,100.00,0,0.00,2026-04-27
1044 CC MERIDA LA ISLA,4,1,1,3,100.00,75.00,1,100.00,2026-04-27
1045 CC TUXTLA FASHION MALL,3,1,1,2,100.00,66.67,1,100.00,2026-04-27
1046 CC CABOS PUERTO PARAISO,9,3,3,6,100.00,66.67,3,100.00,2026-04-27
1047 CC GUADALAJARA PLAZA PATRIA,3,2,2,1,100.00,33.33,2,100.00,2026-04-27
1048 AP DEL BAJIO,6,2,4,2,50.00,50.00,1,50.00,2026-04-27
1049 CC GUADALAJARA LA PERLA,1,1,1,0,100.00,0.00,0,0.00,2026-04-27
1052 CC CDMX LAS ANTENAS,1,0,0,1,0.00,100.00,0,0.00,2026-04-27
1053 CC VERACRUZ ANDAMAR,1,1,1,0,100.00,0.00,1,100.00,2026-04-27
1054 CC CDMX PARQUE LINDAVISTA,1,1,1,0,100.00,0.00,1,100.00,2026-04-27
1055 CC CDMX PARQUE VIA VALLEJO,2,1,1,1,100.00,50.00,1,100.00,2026-04-27
1058 AP TIJUANA AMBULATORIO,3,1,2,1,50.00,50.00,1,100.00,2026-04-27
1064 CC CDMX SATÉLITE,1,0,0,1,0.00,100.00,0,0.00,2026-04-27
1065 CC CDMX PARQUE TEPEYAC,1,0,0,1,0.00,100.00,0,0.00,2026-04-27
1066 CC CANCUN AMERICAS,6,1,1,5,100.00,83.33,1,100.00,2026-04-27
1067 AP AERO DF AMBULATORIO T1,3,0,3,0,0.00,0.00,0,0.00,2026-04-27
1068 AP AERO MERIDA AMBULATORIO,5,4,5,0,80.00,0.00,3,75.00,2026-04-27
1069 AP TIJUANA ISLA,10,7,8,2,87.50,22.22,7,100.00,2026-04-27
2001 TC GUADALAJARA CAÑADAS,13,2,7,6,28.57,75.00,2,100.00,2026-04-27
2004 CC LEON MULZA,6,2,4,2,50.00,50.00,2,100.00,2026-04-27
2008 CC CDMX PUNTA NORTE,8,0,7,1,0.00,100.00,0,0.00,2026-04-27
2009 CC CANCÚN PASEOS,17,5,9,8,55.56,61.54,4,80.00,2026-04-27
2011 TC GUADALAJARA TESISTÁN,8,2,5,3,40.00,60.00,2,100.00,2026-04-27
2012 CC LERMA PLAZAS OUTLET,18,3,13,5,23.08,62.50,3,100.00,2026-04-27
2014 CC CUERNAVACA FORUM,16,5,8,8,62.50,61.54,5,100.00,2026-04-27
2015 EXPLANADA PACHUCA,14,4,8,6,50.00,60.00,4,100.00,2026-04-27
2016 CC QUERETARO PREMIUM OUTLETS,7,4,6,1,66.67,20.00,4,100.00,2026-04-27
2018 CC EXPLANADA CULIACAN,12,6,6,6,100.00,50.00,6,100.00,2026-04-27
2021 CC CDMX PORTAL CENTRO,10,5,8,2,62.50,28.57,5,100.00,2026-04-27
2022 CC LEON NUEVO MULZA,8,4,7,1,57.14,20.00,4,100.00,2026-04-27
2023 CC OUTLET RIVIERA MAYA,15,5,10,5,50.00,50.00,5,100.00,2026-04-27
2024 CC OUTLET LEON,8,2,7,1,28.57,33.33,2,100.00,2026-04-27
2050 TC GUADALAJARA MFS VALLARTA,9,5,6,3,83.33,37.50,5,100.00,2026-04-27
