Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,8,4,5,3,80.00,42.86,0,0.00,2026-05-05
1002 AP PUERTO VALLARTA LOCAL,8,7,8,0,87.50,0.00,5,71.43,2026-05-05
1003 AP PUERTO VALLARTA ESCALA,2,2,2,0,100.00,0.00,1,50.00,2026-05-05
1004 AP MERIDA,8,5,6,2,83.33,28.57,3,60.00,2026-05-05
1010 AP CDMX BJ T2,13,3,11,2,27.27,40.00,3,100.00,2026-05-05
1015 CC GUADALAJARA PLAZA ANDARES,7,2,5,2,40.00,50.00,0,0.00,2026-05-05
1017 CC MORELIA AMERICAS,23,11,12,11,91.67,50.00,11,100.00,2026-05-05
1018 CC MERIDA ALTABRISA,5,2,2,3,100.00,60.00,2,100.00,2026-05-05
1020 AP GUADALAJARA ISLA,8,4,7,1,57.14,20.00,3,75.00,2026-05-05
1021 CC PUEBLA ANGELOPOLIS,17,13,13,4,100.00,23.53,11,84.62,2026-05-05
1023 CC SAN LUIS POTOSÍ,3,2,2,1,100.00,33.33,1,50.00,2026-05-05
1024 CC VILLAHERMOSA ALTABRISA,9,6,6,3,100.00,33.33,5,83.33,2026-05-05
1025 CC MERIDA GALERIAS,15,6,8,7,75.00,53.85,6,100.00,2026-05-05
1026 AP VILLAHERMOSA,9,3,3,6,100.00,66.67,3,100.00,2026-05-05
1030 AP CULIACÁN,7,6,6,1,100.00,14.29,4,66.67,2026-05-05
1031 CC CDMX FORUM BUENAVISTA,11,6,7,4,85.71,40.00,6,100.00,2026-05-05
1032 CC CAMPECHE GALERIAS,5,4,4,1,100.00,20.00,4,100.00,2026-05-05
1034 CC QUERETARO PLAZA ANTEA,5,3,5,0,60.00,0.00,3,100.00,2026-05-05
1036 CC CULIACÁN PLAZA FORUM,12,6,7,5,85.71,45.45,6,100.00,2026-05-05
1037 AP CANCÚN SALA AIRE,19,2,19,0,10.53,0.00,2,100.00,2026-05-05
1038 AP LOS CABOS,20,8,20,0,40.00,0.00,8,100.00,2026-05-05
1042 CC GUADALAJARA GALERIAS,9,8,8,1,100.00,11.11,3,37.50,2026-05-05
1044 CC MERIDA LA ISLA,4,3,3,1,100.00,25.00,3,100.00,2026-05-05
1045 CC TUXTLA FASHION MALL,12,8,8,4,100.00,33.33,8,100.00,2026-05-05
1046 CC CABOS PUERTO PARAISO,25,15,15,10,100.00,40.00,15,100.00,2026-05-05
1047 CC GUADALAJARA PLAZA PATRIA,9,5,6,3,83.33,37.50,5,100.00,2026-05-05
1048 AP DEL BAJIO,2,0,0,2,0.00,100.00,0,0.00,2026-05-05
1049 CC GUADALAJARA LA PERLA,8,4,5,3,80.00,42.86,3,75.00,2026-05-05
1052 CC CDMX LAS ANTENAS,13,6,9,4,66.67,40.00,6,100.00,2026-05-05
1053 CC VERACRUZ ANDAMAR,6,3,4,2,75.00,40.00,3,100.00,2026-05-05
1054 CC CDMX PARQUE LINDAVISTA,8,5,5,3,100.00,37.50,5,100.00,2026-05-05
1055 CC CDMX PARQUE VIA VALLEJO,5,3,3,2,100.00,40.00,2,66.67,2026-05-05
1058 AP TIJUANA AMBULATORIO,6,3,6,0,50.00,0.00,2,66.67,2026-05-05
1064 CC CDMX SATÉLITE,3,1,1,2,100.00,66.67,1,100.00,2026-05-05
1065 CC CDMX PARQUE TEPEYAC,6,4,4,2,100.00,33.33,4,100.00,2026-05-05
1066 CC CANCUN AMERICAS,6,3,3,3,100.00,50.00,3,100.00,2026-05-05
1067 AP AERO DF AMBULATORIO T1,3,0,3,0,0.00,0.00,0,0.00,2026-05-05
1068 AP AERO MERIDA AMBULATORIO,8,5,5,3,100.00,37.50,3,60.00,2026-05-05
1069 AP TIJUANA ISLA,7,3,6,1,50.00,25.00,3,100.00,2026-05-05
2001 TC GUADALAJARA CAÑADAS,25,5,20,5,25.00,50.00,5,100.00,2026-05-05
2008 CC CDMX PUNTA NORTE,28,2,25,3,8.00,60.00,2,100.00,2026-05-05
2009 CC CANCÚN PASEOS,31,13,21,10,61.90,43.48,13,100.00,2026-05-05
2011 TC GUADALAJARA TESISTÁN,11,6,8,3,75.00,33.33,5,83.33,2026-05-05
2012 CC LERMA PLAZAS OUTLET,27,2,19,8,10.53,80.00,2,100.00,2026-05-05
2014 CC CUERNAVACA FORUM,14,8,11,3,72.73,27.27,8,100.00,2026-05-05
2015 EXPLANADA PACHUCA,22,9,13,9,69.23,50.00,9,100.00,2026-05-05
2016 CC QUERETARO PREMIUM OUTLETS,18,9,14,4,64.29,30.77,7,77.78,2026-05-05
2018 CC EXPLANADA CULIACAN,23,8,10,13,80.00,61.90,8,100.00,2026-05-05
2021 CC CDMX PORTAL CENTRO,13,7,9,4,77.78,36.36,6,85.71,2026-05-05
2022 CC LEON NUEVO MULZA,21,8,16,5,50.00,38.46,8,100.00,2026-05-05
2023 CC OUTLET RIVIERA MAYA,12,1,11,1,9.09,50.00,1,100.00,2026-05-05
2024 CC OUTLET LEON,8,1,6,2,16.67,66.67,1,100.00,2026-05-05
2050 TC GUADALAJARA MFS VALLARTA,14,3,13,1,23.08,25.00,3,100.00,2026-05-05
