Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,10,7,8,2,87.50,22.22,6,85.71,2026-06-06
1002 AP PUERTO VALLARTA LOCAL,9,5,6,3,83.33,37.50,2,40.00,2026-06-06
1003 AP PUERTO VALLARTA ESCALA,7,5,6,1,83.33,16.67,4,80.00,2026-06-06
1004 AP MERIDA,7,1,7,0,14.29,0.00,1,100.00,2026-06-06
1010 AP CDMX BJ T2,8,3,6,2,50.00,40.00,3,100.00,2026-06-06
1015 CC GUADALAJARA PLAZA ANDARES,5,1,3,2,33.33,66.67,0,0.00,2026-06-06
1017 CC MORELIA AMERICAS,22,9,13,9,69.23,50.00,8,88.89,2026-06-06
1018 CC MERIDA ALTABRISA,12,3,3,9,100.00,75.00,3,100.00,2026-06-06
1020 AP GUADALAJARA ISLA,17,9,17,0,52.94,0.00,2,22.22,2026-06-06
1021 CC PUEBLA ANGELOPOLIS,19,10,13,6,76.92,37.50,9,90.00,2026-06-06
1023 CC SAN LUIS POTOSÍ,8,5,5,3,100.00,37.50,3,60.00,2026-06-06
1024 CC VILLAHERMOSA ALTABRISA,12,6,9,3,66.67,33.33,6,100.00,2026-06-06
1025 CC MERIDA GALERIAS,14,5,6,8,83.33,61.54,4,80.00,2026-06-06
1026 AP VILLAHERMOSA,7,5,7,0,71.43,0.00,5,100.00,2026-06-06
1030 AP CULIACÁN,10,6,10,0,60.00,0.00,5,83.33,2026-06-06
1031 CC CDMX FORUM BUENAVISTA,17,11,12,5,91.67,31.25,11,100.00,2026-06-06
1032 CC CAMPECHE GALERIAS,10,2,4,6,50.00,75.00,2,100.00,2026-06-06
1034 CC QUERETARO PLAZA ANTEA,7,2,4,3,50.00,60.00,2,100.00,2026-06-06
1036 CC CULIACÁN PLAZA FORUM,4,1,1,3,100.00,75.00,1,100.00,2026-06-06
1037 AP CANCÚN SALA AIRE,14,0,13,1,0.00,100.00,0,0.00,2026-06-06
1038 AP LOS CABOS,4,2,3,1,66.67,33.33,1,50.00,2026-06-06
1042 CC GUADALAJARA GALERIAS,4,4,4,0,100.00,0.00,0,0.00,2026-06-06
1044 CC MERIDA LA ISLA,11,6,7,4,85.71,40.00,6,100.00,2026-06-06
1045 CC TUXTLA FASHION MALL,9,1,2,7,50.00,87.50,1,100.00,2026-06-06
1046 CC CABOS PUERTO PARAISO,17,8,10,7,80.00,46.67,8,100.00,2026-06-06
1048 AP DEL BAJIO,5,1,5,0,20.00,0.00,1,100.00,2026-06-06
1049 CC GUADALAJARA LA PERLA,5,4,4,1,100.00,20.00,2,50.00,2026-06-06
1052 CC CDMX LAS ANTENAS,6,1,5,1,20.00,50.00,1,100.00,2026-06-06
1053 CC VERACRUZ ANDAMAR,9,3,4,5,75.00,62.50,2,66.67,2026-06-06
1054 CC CDMX PARQUE LINDAVISTA,4,0,0,4,0.00,100.00,0,0.00,2026-06-06
1055 CC CDMX PARQUE VIA VALLEJO,16,7,10,6,70.00,46.15,7,100.00,2026-06-06
1058 AP TIJUANA AMBULATORIO,2,2,2,0,100.00,0.00,1,50.00,2026-06-06
1064 CC CDMX SATÉLITE,27,19,21,6,90.48,24.00,18,94.74,2026-06-06
1065 CC CDMX PARQUE TEPEYAC,16,5,10,6,50.00,54.55,5,100.00,2026-06-06
1066 CC CANCUN AMERICAS,9,5,5,4,100.00,44.44,5,100.00,2026-06-06
1067 AP AERO DF AMBULATORIO T1,7,3,6,1,50.00,25.00,3,100.00,2026-06-06
1068 AP AERO MERIDA AMBULATORIO,5,2,4,1,50.00,33.33,0,0.00,2026-06-06
1069 AP TIJUANA ISLA,5,0,5,0,0.00,0.00,0,0.00,2026-06-06
2001 TC GUADALAJARA CAÑADAS,11,3,5,6,60.00,66.67,3,100.00,2026-06-06
2004 CC LEON MULZA,28,14,24,4,58.33,22.22,13,92.86,2026-06-06
2008 CC CDMX PUNTA NORTE,34,4,29,5,13.79,55.56,4,100.00,2026-06-06
2009 CC CANCÚN PASEOS,17,10,12,5,83.33,33.33,10,100.00,2026-06-06
2012 CC LERMA PLAZAS OUTLET,32,6,26,6,23.08,50.00,6,100.00,2026-06-06
2014 CC CUERNAVACA FORUM,18,12,15,3,80.00,20.00,10,83.33,2026-06-06
2015 EXPLANADA PACHUCA,25,8,16,9,50.00,52.94,7,87.50,2026-06-06
2016 CC QUERETARO PREMIUM OUTLETS,32,13,25,7,52.00,35.00,12,92.31,2026-06-06
2018 CC EXPLANADA CULIACAN,12,2,5,7,40.00,77.78,2,100.00,2026-06-06
2021 CC CDMX PORTAL CENTRO,18,12,14,4,85.71,25.00,7,58.33,2026-06-06
2022 CC LEON NUEVO MULZA,12,5,11,1,45.45,16.67,5,100.00,2026-06-06
2023 CC OUTLET RIVIERA MAYA,16,4,12,4,33.33,50.00,4,100.00,2026-06-06
2024 CC OUTLET LEON,18,5,16,2,31.25,28.57,5,100.00,2026-06-06
2050 TC GUADALAJARA MFS VALLARTA,12,5,9,3,55.56,37.50,5,100.00,2026-06-06
