Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,17,9,13,4,69.23,30.77,4,44.44,2026-04-17
1002 AP PUERTO VALLARTA LOCAL,6,5,5,1,100.00,16.67,2,40.00,2026-04-17
1003 AP PUERTO VALLARTA ESCALA,3,1,2,1,50.00,50.00,1,100.00,2026-04-17
1004 AP MERIDA,2,1,1,1,100.00,50.00,1,100.00,2026-04-17
1010 AP CDMX BJ T2,15,7,13,2,53.85,22.22,7,100.00,2026-04-17
1015 CC GUADALAJARA PLAZA ANDARES,2,0,2,0,0.00,0.00,0,0.00,2026-04-17
1017 CC MORELIA AMERICAS,8,3,3,5,100.00,62.50,3,100.00,2026-04-17
1018 CC MERIDA ALTABRISA,8,4,4,4,100.00,50.00,3,75.00,2026-04-17
1020 AP GUADALAJARA ISLA,6,1,6,0,16.67,0.00,1,100.00,2026-04-17
1021 CC PUEBLA ANGELOPOLIS,3,3,3,0,100.00,0.00,3,100.00,2026-04-17
1023 CC SAN LUIS POTOSÍ,1,0,0,1,0.00,100.00,0,0.00,2026-04-17
1024 CC VILLAHERMOSA ALTABRISA,7,4,4,3,100.00,42.86,4,100.00,2026-04-17
1025 CC MERIDA GALERIAS,6,1,3,3,33.33,75.00,0,0.00,2026-04-17
1026 AP VILLAHERMOSA,10,7,7,3,100.00,30.00,7,100.00,2026-04-17
1030 AP CULIACÁN,2,2,2,0,100.00,0.00,1,50.00,2026-04-17
1031 CC CDMX FORUM BUENAVISTA,11,5,5,6,100.00,54.55,4,80.00,2026-04-17
1032 CC CAMPECHE GALERIAS,5,3,3,2,100.00,40.00,3,100.00,2026-04-17
1034 CC QUERETARO PLAZA ANTEA,3,2,3,0,66.67,0.00,2,100.00,2026-04-17
1036 CC CULIACÁN PLAZA FORUM,4,2,2,2,100.00,50.00,2,100.00,2026-04-17
1037 AP CANCÚN SALA AIRE,20,9,18,2,50.00,18.18,9,100.00,2026-04-17
1038 AP LOS CABOS,18,8,17,1,47.06,11.11,8,100.00,2026-04-17
1042 CC GUADALAJARA GALERIAS,4,1,2,2,50.00,66.67,0,0.00,2026-04-17
1044 CC MERIDA LA ISLA,1,0,0,1,0.00,100.00,0,0.00,2026-04-17
1045 CC TUXTLA FASHION MALL,6,2,3,3,66.67,60.00,2,100.00,2026-04-17
1046 CC CABOS PUERTO PARAISO,7,2,3,4,66.67,66.67,2,100.00,2026-04-17
1047 CC GUADALAJARA PLAZA PATRIA,3,2,2,1,100.00,33.33,2,100.00,2026-04-17
1048 AP DEL BAJIO,4,2,3,1,66.67,33.33,2,100.00,2026-04-17
1049 CC GUADALAJARA LA PERLA,5,3,3,2,100.00,40.00,3,100.00,2026-04-17
1052 CC CDMX LAS ANTENAS,4,2,3,1,66.67,33.33,1,50.00,2026-04-17
1053 CC VERACRUZ ANDAMAR,5,2,3,2,66.67,50.00,2,100.00,2026-04-17
1054 CC CDMX PARQUE LINDAVISTA,5,3,3,2,100.00,40.00,3,100.00,2026-04-17
1055 CC CDMX PARQUE VIA VALLEJO,4,2,2,2,100.00,50.00,2,100.00,2026-04-17
1058 AP TIJUANA AMBULATORIO,2,2,2,0,100.00,0.00,1,50.00,2026-04-17
1064 CC CDMX SATÉLITE,2,1,1,1,100.00,50.00,1,100.00,2026-04-17
1065 CC CDMX PARQUE TEPEYAC,4,3,4,0,75.00,0.00,3,100.00,2026-04-17
1066 CC CANCUN AMERICAS,2,2,2,0,100.00,0.00,2,100.00,2026-04-17
1067 AP AERO DF AMBULATORIO T1,4,3,4,0,75.00,0.00,2,66.67,2026-04-17
1068 AP AERO MERIDA AMBULATORIO,6,4,5,1,80.00,20.00,3,75.00,2026-04-17
1069 AP TIJUANA ISLA,5,2,4,1,50.00,33.33,2,100.00,2026-04-17
2001 TC GUADALAJARA CAÑADAS,11,2,8,3,25.00,60.00,2,100.00,2026-04-17
2004 CC LEON MULZA,3,2,2,1,100.00,33.33,2,100.00,2026-04-17
2008 CC CDMX PUNTA NORTE,13,0,10,3,0.00,100.00,0,0.00,2026-04-17
2009 CC CANCÚN PASEOS,10,2,3,7,66.67,77.78,2,100.00,2026-04-17
2011 TC GUADALAJARA TESISTÁN,9,4,4,5,100.00,55.56,4,100.00,2026-04-17
2012 CC LERMA PLAZAS OUTLET,14,7,11,3,63.64,30.00,7,100.00,2026-04-17
2014 CC CUERNAVACA FORUM,10,5,6,4,83.33,44.44,4,80.00,2026-04-17
2015 EXPLANADA PACHUCA,11,8,10,1,80.00,11.11,8,100.00,2026-04-17
2016 CC QUERETARO PREMIUM OUTLETS,13,6,11,2,54.55,25.00,5,83.33,2026-04-17
2018 CC EXPLANADA CULIACAN,11,5,5,6,100.00,54.55,4,80.00,2026-04-17
2021 CC CDMX PORTAL CENTRO,6,2,2,4,100.00,66.67,1,50.00,2026-04-17
2022 CC LEON NUEVO MULZA,2,1,1,1,100.00,50.00,1,100.00,2026-04-17
2023 CC OUTLET RIVIERA MAYA,13,2,9,4,22.22,66.67,2,100.00,2026-04-17
2024 CC OUTLET LEON,7,2,4,3,50.00,60.00,2,100.00,2026-04-17
2050 TC GUADALAJARA MFS VALLARTA,5,0,2,3,0.00,100.00,0,0.00,2026-04-17
