Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,14,5,8,6,62.50,54.55,3,60.00,2026-03-26
1002 AP PUERTO VALLARTA LOCAL,4,3,4,0,75.00,0.00,2,66.67,2026-03-26
1003 AP PUERTO VALLARTA ESCALA,4,2,4,0,50.00,0.00,2,100.00,2026-03-26
1004 AP MERIDA,8,1,2,6,50.00,85.71,1,100.00,2026-03-26
1010 AP CDMX BJ T2,13,1,11,2,9.09,66.67,0,0.00,2026-03-26
1015 CC GUADALAJARA PLAZA ANDARES,3,1,3,0,33.33,0.00,1,100.00,2026-03-26
1017 CC MORELIA AMERICAS,7,6,6,1,100.00,14.29,6,100.00,2026-03-26
1018 CC MERIDA ALTABRISA,5,2,2,3,100.00,60.00,2,100.00,2026-03-26
1020 AP GUADALAJARA ISLA,8,2,6,2,33.33,50.00,2,100.00,2026-03-26
1021 CC PUEBLA ANGELOPOLIS,2,0,1,1,0.00,100.00,0,0.00,2026-03-26
1023 CC SAN LUIS POTOSÍ,2,1,1,1,100.00,50.00,1,100.00,2026-03-26
1024 CC VILLAHERMOSA ALTABRISA,3,3,3,0,100.00,0.00,3,100.00,2026-03-26
1025 CC MERIDA GALERIAS,9,4,5,4,80.00,50.00,4,100.00,2026-03-26
1026 AP VILLAHERMOSA,5,3,4,1,75.00,25.00,3,100.00,2026-03-26
1030 AP CULIACÁN,6,4,4,2,100.00,33.33,3,75.00,2026-03-26
1031 CC CDMX FORUM BUENAVISTA,6,5,5,1,100.00,16.67,5,100.00,2026-03-26
1032 CC CAMPECHE GALERIAS,4,2,2,2,100.00,50.00,1,50.00,2026-03-26
1036 CC CULIACÁN PLAZA FORUM,4,2,2,2,100.00,50.00,2,100.00,2026-03-26
1037 AP CANCÚN SALA AIRE,8,0,8,0,0.00,0.00,0,0.00,2026-03-26
1038 AP LOS CABOS,4,1,4,0,25.00,0.00,1,100.00,2026-03-26
1042 CC GUADALAJARA GALERIAS,1,0,1,0,0.00,0.00,0,0.00,2026-03-26
1044 CC MERIDA LA ISLA,2,0,2,0,0.00,0.00,0,0.00,2026-03-26
1045 CC TUXTLA FASHION MALL,3,2,2,1,100.00,33.33,2,100.00,2026-03-26
1046 CC CABOS PUERTO PARAISO,14,5,10,4,50.00,44.44,5,100.00,2026-03-26
1047 CC GUADALAJARA PLAZA PATRIA,4,2,2,2,100.00,50.00,2,100.00,2026-03-26
1048 AP DEL BAJIO,5,1,3,2,33.33,66.67,1,100.00,2026-03-26
1049 CC GUADALAJARA LA PERLA,3,2,3,0,66.67,0.00,2,100.00,2026-03-26
1052 CC CDMX LAS ANTENAS,1,0,0,1,0.00,100.00,0,0.00,2026-03-26
1053 CC VERACRUZ ANDAMAR,1,1,1,0,100.00,0.00,1,100.00,2026-03-26
1054 CC CDMX PARQUE LINDAVISTA,2,1,1,1,100.00,50.00,1,100.00,2026-03-26
1055 CC CDMX PARQUE VIA VALLEJO,5,2,3,2,66.67,50.00,2,100.00,2026-03-26
1058 AP TIJUANA AMBULATORIO,3,1,1,2,100.00,66.67,1,100.00,2026-03-26
1065 CC CDMX PARQUE TEPEYAC,2,0,0,2,0.00,100.00,0,0.00,2026-03-26
1066 CC CANCUN AMERICAS,3,1,3,0,33.33,0.00,1,100.00,2026-03-26
1067 AP AERO DF AMBULATORIO T1,8,0,6,2,0.00,100.00,0,0.00,2026-03-26
1068 AP AERO MERIDA AMBULATORIO,6,3,6,0,50.00,0.00,3,100.00,2026-03-26
1069 AP TIJUANA ISLA,1,1,1,0,100.00,0.00,1,100.00,2026-03-26
2001 TC GUADALAJARA CAÑADAS,9,2,6,3,33.33,60.00,2,100.00,2026-03-26
2004 CC LEON MULZA,7,4,7,0,57.14,0.00,4,100.00,2026-03-26
2008 CC CDMX PUNTA NORTE,4,2,3,1,66.67,33.33,2,100.00,2026-03-26
2009 CC CANCÚN PASEOS,10,4,6,4,66.67,50.00,3,75.00,2026-03-26
2011 TC GUADALAJARA TESISTÁN,4,3,4,0,75.00,0.00,3,100.00,2026-03-26
2012 CC LERMA PLAZAS OUTLET,14,3,12,2,25.00,40.00,3,100.00,2026-03-26
2014 CC CUERNAVACA FORUM,8,3,6,2,50.00,40.00,3,100.00,2026-03-26
2015 EXPLANADA PACHUCA,12,3,5,7,60.00,70.00,3,100.00,2026-03-26
2016 CC QUERETARO PREMIUM OUTLETS,9,0,8,1,0.00,100.00,0,0.00,2026-03-26
2018 CC EXPLANADA CULIACAN,5,1,2,3,50.00,75.00,1,100.00,2026-03-26
2021 CC CDMX PORTAL CENTRO,14,5,7,7,71.43,58.33,3,60.00,2026-03-26
2022 CC LEON NUEVO MULZA,5,1,5,0,20.00,0.00,1,100.00,2026-03-26
2023 CC OUTLET RIVIERA MAYA,8,2,7,1,28.57,33.33,2,100.00,2026-03-26
2024 CC OUTLET LEON,2,2,2,0,100.00,0.00,2,100.00,2026-03-26
2050 TC GUADALAJARA MFS VALLARTA,7,3,7,0,42.86,0.00,3,100.00,2026-03-26
