Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,9,5,5,4,100.00,44.44,1,20.00,2026-04-07
1002 AP PUERTO VALLARTA LOCAL,6,6,6,0,100.00,0.00,3,50.00,2026-04-07
1003 AP PUERTO VALLARTA ESCALA,6,4,5,1,80.00,20.00,4,100.00,2026-04-07
1004 AP MERIDA,5,2,4,1,50.00,33.33,2,100.00,2026-04-07
1010 AP CDMX BJ T2,10,2,9,1,22.22,33.33,2,100.00,2026-04-07
1015 CC GUADALAJARA PLAZA ANDARES,3,2,3,0,66.67,0.00,2,100.00,2026-04-07
1017 CC MORELIA AMERICAS,5,2,3,2,66.67,50.00,2,100.00,2026-04-07
1018 CC MERIDA ALTABRISA,6,4,5,1,80.00,20.00,3,75.00,2026-04-07
1020 AP GUADALAJARA ISLA,11,4,10,1,40.00,20.00,4,100.00,2026-04-07
1021 CC PUEBLA ANGELOPOLIS,7,4,5,2,80.00,33.33,3,75.00,2026-04-07
1023 CC SAN LUIS POTOSÍ,3,2,2,1,100.00,33.33,1,50.00,2026-04-07
1024 CC VILLAHERMOSA ALTABRISA,7,4,4,3,100.00,42.86,4,100.00,2026-04-07
1025 CC MERIDA GALERIAS,3,2,3,0,66.67,0.00,2,100.00,2026-04-07
1026 AP VILLAHERMOSA,6,4,4,2,100.00,33.33,4,100.00,2026-04-07
1030 AP CULIACÁN,5,3,3,2,100.00,40.00,2,66.67,2026-04-07
1031 CC CDMX FORUM BUENAVISTA,6,5,5,1,100.00,16.67,5,100.00,2026-04-07
1032 CC CAMPECHE GALERIAS,2,2,2,0,100.00,0.00,1,50.00,2026-04-07
1034 CC QUERETARO PLAZA ANTEA,3,2,3,0,66.67,0.00,2,100.00,2026-04-07
1036 CC CULIACÁN PLAZA FORUM,2,1,1,1,100.00,50.00,1,100.00,2026-04-07
1037 AP CANCÚN SALA AIRE,10,0,10,0,0.00,0.00,0,0.00,2026-04-07
1038 AP LOS CABOS,2,1,2,0,50.00,0.00,1,100.00,2026-04-07
1042 CC GUADALAJARA GALERIAS,3,2,2,1,100.00,33.33,1,50.00,2026-04-07
1044 CC MERIDA LA ISLA,4,1,2,2,50.00,66.67,1,100.00,2026-04-07
1045 CC TUXTLA FASHION MALL,1,1,1,0,100.00,0.00,1,100.00,2026-04-07
1046 CC CABOS PUERTO PARAISO,10,4,4,6,100.00,60.00,4,100.00,2026-04-07
1047 CC GUADALAJARA PLAZA PATRIA,2,2,2,0,100.00,0.00,2,100.00,2026-04-07
1048 AP DEL BAJIO,2,0,1,1,0.00,100.00,0,0.00,2026-04-07
1049 CC GUADALAJARA LA PERLA,5,4,4,1,100.00,20.00,4,100.00,2026-04-07
1052 CC CDMX LAS ANTENAS,5,5,5,0,100.00,0.00,4,80.00,2026-04-07
1053 CC VERACRUZ ANDAMAR,2,2,2,0,100.00,0.00,2,100.00,2026-04-07
1054 CC CDMX PARQUE LINDAVISTA,6,4,4,2,100.00,33.33,3,75.00,2026-04-07
1055 CC CDMX PARQUE VIA VALLEJO,3,2,3,0,66.67,0.00,2,100.00,2026-04-07
1058 AP TIJUANA AMBULATORIO,4,2,4,0,50.00,0.00,1,50.00,2026-04-07
1064 CC CDMX SATÉLITE,4,3,3,1,100.00,25.00,3,100.00,2026-04-07
1065 CC CDMX PARQUE TEPEYAC,4,3,3,1,100.00,25.00,3,100.00,2026-04-07
1066 CC CANCUN AMERICAS,5,0,1,4,0.00,100.00,0,0.00,2026-04-07
1067 AP AERO DF AMBULATORIO T1,5,1,5,0,20.00,0.00,1,100.00,2026-04-07
1068 AP AERO MERIDA AMBULATORIO,5,4,4,1,100.00,20.00,4,100.00,2026-04-07
1069 AP TIJUANA ISLA,3,2,3,0,66.67,0.00,2,100.00,2026-04-07
2001 TC GUADALAJARA CAÑADAS,5,3,3,2,100.00,40.00,3,100.00,2026-04-07
2004 CC LEON MULZA,6,1,4,2,25.00,66.67,1,100.00,2026-04-07
2008 CC CDMX PUNTA NORTE,6,0,6,0,0.00,0.00,0,0.00,2026-04-07
2009 CC CANCÚN PASEOS,17,3,6,11,50.00,78.57,3,100.00,2026-04-07
2011 TC GUADALAJARA TESISTÁN,2,0,1,1,0.00,100.00,0,0.00,2026-04-07
2012 CC LERMA PLAZAS OUTLET,18,6,16,2,37.50,25.00,6,100.00,2026-04-07
2014 CC CUERNAVACA FORUM,11,6,9,2,66.67,25.00,5,83.33,2026-04-07
2015 EXPLANADA PACHUCA,19,10,13,6,76.92,37.50,10,100.00,2026-04-07
2016 CC QUERETARO PREMIUM OUTLETS,9,3,9,0,33.33,0.00,3,100.00,2026-04-07
2018 CC EXPLANADA CULIACAN,6,2,3,3,66.67,60.00,2,100.00,2026-04-07
2021 CC CDMX PORTAL CENTRO,6,3,5,1,60.00,25.00,3,100.00,2026-04-07
2022 CC LEON NUEVO MULZA,10,6,10,0,60.00,0.00,6,100.00,2026-04-07
2023 CC OUTLET RIVIERA MAYA,13,2,7,6,28.57,75.00,2,100.00,2026-04-07
2024 CC OUTLET LEON,3,0,1,2,0.00,100.00,0,0.00,2026-04-07
2050 TC GUADALAJARA MFS VALLARTA,6,0,2,4,0.00,100.00,0,0.00,2026-04-07
