Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,17,10,15,2,66.67,16.67,3,30.00,2026-02-16
1002 AP PUERTO VALLARTA LOCAL,3,3,3,0,100.00,0.00,2,66.67,2026-02-16
1003 AP PUERTO VALLARTA ESCALA,5,2,5,0,40.00,0.00,1,50.00,2026-02-16
1004 AP MERIDA,7,0,3,4,0.00,100.00,0,0.00,2026-02-16
1010 AP CDMX BJ T2,13,6,13,0,46.15,0.00,5,83.33,2026-02-16
1015 CC GUADALAJARA PLAZA ANDARES,1,1,1,0,100.00,0.00,0,0.00,2026-02-16
1017 CC MORELIA AMERICAS,9,5,6,3,83.33,37.50,5,100.00,2026-02-16
1018 CC MERIDA ALTABRISA,7,4,4,3,100.00,42.86,4,100.00,2026-02-16
1020 AP GUADALAJARA ISLA,20,12,19,1,63.16,7.69,11,91.67,2026-02-16
1021 CC PUEBLA ANGELOPOLIS,7,5,7,0,71.43,0.00,5,100.00,2026-02-16
1023 CC SAN LUIS POTOSÍ,1,0,0,1,0.00,100.00,0,0.00,2026-02-16
1024 CC VILLAHERMOSA ALTABRISA,5,2,3,2,66.67,50.00,2,100.00,2026-02-16
1025 CC MERIDA GALERIAS,3,1,1,2,100.00,66.67,1,100.00,2026-02-16
1026 AP VILLAHERMOSA,5,4,5,0,80.00,0.00,4,100.00,2026-02-16
1030 AP CULIACÁN,2,1,1,1,100.00,50.00,1,100.00,2026-02-16
1031 CC CDMX FORUM BUENAVISTA,6,2,3,3,66.67,60.00,2,100.00,2026-02-16
1032 CC CAMPECHE GALERIAS,4,3,3,1,100.00,25.00,3,100.00,2026-02-16
1034 CC QUERETARO PLAZA ANTEA,2,1,1,1,100.00,50.00,1,100.00,2026-02-16
1036 CC CULIACÁN PLAZA FORUM,4,2,2,2,100.00,50.00,2,100.00,2026-02-16
1037 AP CANCÚN SALA AIRE,7,0,7,0,0.00,0.00,0,0.00,2026-02-16
1038 AP LOS CABOS,5,2,5,0,40.00,0.00,2,100.00,2026-02-16
1044 CC MERIDA LA ISLA,4,3,3,1,100.00,25.00,3,100.00,2026-02-16
1045 CC TUXTLA FASHION MALL,4,1,1,3,100.00,75.00,1,100.00,2026-02-16
1046 CC CABOS PUERTO PARAISO,10,7,8,2,87.50,22.22,7,100.00,2026-02-16
1047 CC GUADALAJARA PLAZA PATRIA,3,2,2,1,100.00,33.33,2,100.00,2026-02-16
1048 AP DEL BAJIO,8,6,7,1,85.71,14.29,6,100.00,2026-02-16
1049 CC GUADALAJARA LA PERLA,1,0,0,1,0.00,100.00,0,0.00,2026-02-16
1052 CC CDMX LAS ANTENAS,5,3,4,1,75.00,25.00,2,66.67,2026-02-16
1053 CC VERACRUZ ANDAMAR,6,4,5,1,80.00,20.00,4,100.00,2026-02-16
1054 CC CDMX PARQUE LINDAVISTA,2,1,1,1,100.00,50.00,1,100.00,2026-02-16
1055 CC CDMX PARQUE VIA VALLEJO,1,1,1,0,100.00,0.00,1,100.00,2026-02-16
1058 AP TIJUANA AMBULATORIO,4,4,4,0,100.00,0.00,3,75.00,2026-02-16
1064 CC CDMX SATÉLITE,3,3,3,0,100.00,0.00,3,100.00,2026-02-16
1065 CC CDMX PARQUE TEPEYAC,3,2,2,1,100.00,33.33,1,50.00,2026-02-16
1066 CC CANCUN AMERICAS,7,1,3,4,33.33,80.00,1,100.00,2026-02-16
1068 AP AERO MERIDA AMBULATORIO,8,4,7,1,57.14,20.00,4,100.00,2026-02-16
1069 AP TIJUANA ISLA,4,2,3,1,66.67,33.33,2,100.00,2026-02-16
2001 TC GUADALAJARA CAÑADAS,13,4,9,4,44.44,50.00,4,100.00,2026-02-16
2004 CC LEON MULZA,3,2,3,0,66.67,0.00,2,100.00,2026-02-16
2008 CC CDMX PUNTA NORTE,2,0,1,1,0.00,100.00,0,0.00,2026-02-16
2009 CC CANCÚN PASEOS,30,10,18,12,55.56,54.55,9,90.00,2026-02-16
2011 TC GUADALAJARA TESISTÁN,7,2,2,5,100.00,71.43,2,100.00,2026-02-16
2012 CC LERMA PLAZAS OUTLET,8,3,7,1,42.86,25.00,3,100.00,2026-02-16
2014 CC CUERNAVACA FORUM,6,2,2,4,100.00,66.67,0,0.00,2026-02-16
2015 EXPLANADA PACHUCA,17,10,11,6,90.91,37.50,10,100.00,2026-02-16
2016 CC QUERETARO PREMIUM OUTLETS,6,1,3,3,33.33,75.00,1,100.00,2026-02-16
2018 CC EXPLANADA CULIACAN,10,5,5,5,100.00,50.00,4,80.00,2026-02-16
2021 CC CDMX PORTAL CENTRO,4,1,1,3,100.00,75.00,1,100.00,2026-02-16
2022 CC LEON NUEVO MULZA,2,1,2,0,50.00,0.00,1,100.00,2026-02-16
2023 CC OUTLET RIVIERA MAYA,14,1,5,9,20.00,90.00,1,100.00,2026-02-16
2024 CC OUTLET LEON,6,0,1,5,0.00,100.00,0,0.00,2026-02-16
2050 TC GUADALAJARA MFS VALLARTA,9,5,6,3,83.33,37.50,5,100.00,2026-02-16
