Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,28,18,25,3,72.00,14.29,6,33.33,2026-03-13
1002 AP PUERTO VALLARTA LOCAL,2,2,2,0,100.00,0.00,2,100.00,2026-03-13
1003 AP PUERTO VALLARTA ESCALA,2,2,2,0,100.00,0.00,1,50.00,2026-03-13
1004 AP MERIDA,8,2,6,2,33.33,50.00,2,100.00,2026-03-13
1010 AP CDMX BJ T2,11,0,9,2,0.00,100.00,0,0.00,2026-03-13
1015 CC GUADALAJARA PLAZA ANDARES,5,4,4,1,100.00,20.00,3,75.00,2026-03-13
1017 CC MORELIA AMERICAS,10,5,5,5,100.00,50.00,5,100.00,2026-03-13
1018 CC MERIDA ALTABRISA,7,4,4,3,100.00,42.86,4,100.00,2026-03-13
1020 AP GUADALAJARA ISLA,14,3,11,3,27.27,50.00,1,33.33,2026-03-13
1021 CC PUEBLA ANGELOPOLIS,8,6,6,2,100.00,25.00,4,66.67,2026-03-13
1023 CC SAN LUIS POTOSÍ,3,1,1,2,100.00,66.67,0,0.00,2026-03-13
1024 CC VILLAHERMOSA ALTABRISA,5,2,2,3,100.00,60.00,2,100.00,2026-03-13
1025 CC MERIDA GALERIAS,5,4,5,0,80.00,0.00,4,100.00,2026-03-13
1026 AP VILLAHERMOSA,7,5,5,2,100.00,28.57,5,100.00,2026-03-13
1030 AP CULIACÁN,6,4,5,1,80.00,20.00,3,75.00,2026-03-13
1031 CC CDMX FORUM BUENAVISTA,12,9,9,3,100.00,25.00,9,100.00,2026-03-13
1032 CC CAMPECHE GALERIAS,7,3,4,3,75.00,50.00,3,100.00,2026-03-13
1034 CC QUERETARO PLAZA ANTEA,3,2,3,0,66.67,0.00,2,100.00,2026-03-13
1036 CC CULIACÁN PLAZA FORUM,5,2,2,3,100.00,60.00,2,100.00,2026-03-13
1037 AP CANCÚN SALA AIRE,14,0,14,0,0.00,0.00,0,0.00,2026-03-13
1038 AP LOS CABOS,10,2,9,1,22.22,33.33,2,100.00,2026-03-13
1042 CC GUADALAJARA GALERIAS,4,3,3,1,100.00,25.00,3,100.00,2026-03-13
1044 CC MERIDA LA ISLA,2,2,2,0,100.00,0.00,2,100.00,2026-03-13
1045 CC TUXTLA FASHION MALL,4,1,1,3,100.00,75.00,1,100.00,2026-03-13
1046 CC CABOS PUERTO PARAISO,12,1,4,8,25.00,88.89,1,100.00,2026-03-13
1047 CC GUADALAJARA PLAZA PATRIA,4,4,4,0,100.00,0.00,4,100.00,2026-03-13
1048 AP DEL BAJIO,3,1,2,1,50.00,50.00,1,100.00,2026-03-13
1049 CC GUADALAJARA LA PERLA,6,3,4,2,75.00,40.00,2,66.67,2026-03-13
1052 CC CDMX LAS ANTENAS,3,1,2,1,50.00,50.00,1,100.00,2026-03-13
1053 CC VERACRUZ ANDAMAR,4,1,2,2,50.00,66.67,1,100.00,2026-03-13
1054 CC CDMX PARQUE LINDAVISTA,6,4,4,2,100.00,33.33,4,100.00,2026-03-13
1055 CC CDMX PARQUE VIA VALLEJO,2,0,0,2,0.00,100.00,0,0.00,2026-03-13
1058 AP TIJUANA AMBULATORIO,7,4,5,2,80.00,33.33,3,75.00,2026-03-13
1065 CC CDMX PARQUE TEPEYAC,4,1,1,3,100.00,75.00,1,100.00,2026-03-13
1066 CC CANCUN AMERICAS,6,2,4,2,50.00,50.00,2,100.00,2026-03-13
1067 AP AERO DF AMBULATORIO T1,6,1,5,1,20.00,50.00,1,100.00,2026-03-13
1068 AP AERO MERIDA AMBULATORIO,3,1,2,1,50.00,50.00,1,100.00,2026-03-13
1069 AP TIJUANA ISLA,3,2,3,0,66.67,0.00,1,50.00,2026-03-13
2001 TC GUADALAJARA CAÑADAS,13,3,6,7,50.00,70.00,3,100.00,2026-03-13
2004 CC LEON MULZA,10,5,8,2,62.50,28.57,5,100.00,2026-03-13
2008 CC CDMX PUNTA NORTE,6,3,5,1,60.00,25.00,3,100.00,2026-03-13
2009 CC CANCÚN PASEOS,20,8,10,10,80.00,55.56,7,87.50,2026-03-13
2011 TC GUADALAJARA TESISTÁN,4,2,3,1,66.67,33.33,2,100.00,2026-03-13
2012 CC LERMA PLAZAS OUTLET,17,10,13,4,76.92,28.57,9,90.00,2026-03-13
2014 CC CUERNAVACA FORUM,19,10,15,4,66.67,28.57,10,100.00,2026-03-13
2015 EXPLANADA PACHUCA,20,9,11,9,81.82,50.00,9,100.00,2026-03-13
2016 CC QUERETARO PREMIUM OUTLETS,7,5,7,0,71.43,0.00,5,100.00,2026-03-13
2018 CC EXPLANADA CULIACAN,9,2,3,6,66.67,75.00,2,100.00,2026-03-13
2021 CC CDMX PORTAL CENTRO,8,3,4,4,75.00,57.14,3,100.00,2026-03-13
2022 CC LEON NUEVO MULZA,13,5,11,2,45.45,28.57,5,100.00,2026-03-13
2023 CC OUTLET RIVIERA MAYA,6,1,6,0,16.67,0.00,1,100.00,2026-03-13
2024 CC OUTLET LEON,11,5,8,3,62.50,37.50,5,100.00,2026-03-13
2050 TC GUADALAJARA MFS VALLARTA,19,7,12,7,58.33,50.00,7,100.00,2026-03-13
