Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,12,4,10,2,40.00,33.33,2,50.00,2026-03-24
1002 AP PUERTO VALLARTA LOCAL,2,2,2,0,100.00,0.00,1,50.00,2026-03-24
1003 AP PUERTO VALLARTA ESCALA,2,2,2,0,100.00,0.00,1,50.00,2026-03-24
1004 AP MERIDA,3,0,3,0,0.00,0.00,0,0.00,2026-03-24
1010 AP CDMX BJ T2,8,2,7,1,28.57,33.33,2,100.00,2026-03-24
1015 CC GUADALAJARA PLAZA ANDARES,6,4,6,0,66.67,0.00,3,75.00,2026-03-24
1017 CC MORELIA AMERICAS,7,4,5,2,80.00,33.33,4,100.00,2026-03-24
1018 CC MERIDA ALTABRISA,4,1,1,3,100.00,75.00,1,100.00,2026-03-24
1020 AP GUADALAJARA ISLA,8,2,5,3,40.00,60.00,1,50.00,2026-03-24
1021 CC PUEBLA ANGELOPOLIS,10,7,7,3,100.00,30.00,6,85.71,2026-03-24
1023 CC SAN LUIS POTOSÍ,3,3,3,0,100.00,0.00,1,33.33,2026-03-24
1024 CC VILLAHERMOSA ALTABRISA,6,4,5,1,80.00,20.00,4,100.00,2026-03-24
1025 CC MERIDA GALERIAS,7,2,4,3,50.00,60.00,2,100.00,2026-03-24
1026 AP VILLAHERMOSA,6,2,2,4,100.00,66.67,2,100.00,2026-03-24
1030 AP CULIACÁN,7,4,5,2,80.00,33.33,2,50.00,2026-03-24
1031 CC CDMX FORUM BUENAVISTA,5,2,2,3,100.00,60.00,2,100.00,2026-03-24
1032 CC CAMPECHE GALERIAS,3,2,2,1,100.00,33.33,2,100.00,2026-03-24
1034 CC QUERETARO PLAZA ANTEA,2,2,2,0,100.00,0.00,2,100.00,2026-03-24
1036 CC CULIACÁN PLAZA FORUM,1,1,1,0,100.00,0.00,1,100.00,2026-03-24
1037 AP CANCÚN SALA AIRE,14,0,14,0,0.00,0.00,0,0.00,2026-03-24
1038 AP LOS CABOS,7,2,5,2,40.00,50.00,2,100.00,2026-03-24
1042 CC GUADALAJARA GALERIAS,3,2,2,1,100.00,33.33,0,0.00,2026-03-24
1044 CC MERIDA LA ISLA,2,0,0,2,0.00,100.00,0,0.00,2026-03-24
1045 CC TUXTLA FASHION MALL,5,3,4,1,75.00,25.00,3,100.00,2026-03-24
1046 CC CABOS PUERTO PARAISO,10,1,3,7,33.33,87.50,1,100.00,2026-03-24
1047 CC GUADALAJARA PLAZA PATRIA,5,4,5,0,80.00,0.00,4,100.00,2026-03-24
1048 AP DEL BAJIO,1,1,1,0,100.00,0.00,1,100.00,2026-03-24
1052 CC CDMX LAS ANTENAS,1,0,0,1,0.00,100.00,0,0.00,2026-03-24
1053 CC VERACRUZ ANDAMAR,1,0,1,0,0.00,0.00,0,0.00,2026-03-24
1054 CC CDMX PARQUE LINDAVISTA,5,4,5,0,80.00,0.00,4,100.00,2026-03-24
1055 CC CDMX PARQUE VIA VALLEJO,2,0,1,1,0.00,100.00,0,0.00,2026-03-24
1058 AP TIJUANA AMBULATORIO,7,4,7,0,57.14,0.00,2,50.00,2026-03-24
1064 CC CDMX SATÉLITE,3,2,2,1,100.00,33.33,2,100.00,2026-03-24
1065 CC CDMX PARQUE TEPEYAC,2,1,1,1,100.00,50.00,1,100.00,2026-03-24
1066 CC CANCUN AMERICAS,4,1,2,2,50.00,66.67,1,100.00,2026-03-24
1067 AP AERO DF AMBULATORIO T1,5,4,5,0,80.00,0.00,4,100.00,2026-03-24
1068 AP AERO MERIDA AMBULATORIO,9,5,8,1,62.50,16.67,5,100.00,2026-03-24
1069 AP TIJUANA ISLA,5,2,4,1,50.00,33.33,2,100.00,2026-03-24
2001 TC GUADALAJARA CAÑADAS,9,5,6,3,83.33,37.50,5,100.00,2026-03-24
2004 CC LEON MULZA,7,6,7,0,85.71,0.00,6,100.00,2026-03-24
2008 CC CDMX PUNTA NORTE,6,2,6,0,33.33,0.00,2,100.00,2026-03-24
2009 CC CANCÚN PASEOS,12,5,6,6,83.33,54.55,5,100.00,2026-03-24
2011 TC GUADALAJARA TESISTÁN,8,3,4,4,75.00,57.14,3,100.00,2026-03-24
2012 CC LERMA PLAZAS OUTLET,5,2,3,2,66.67,50.00,2,100.00,2026-03-24
2014 CC CUERNAVACA FORUM,5,1,1,4,100.00,80.00,1,100.00,2026-03-24
2015 EXPLANADA PACHUCA,13,7,8,5,87.50,41.67,7,100.00,2026-03-24
2016 CC QUERETARO PREMIUM OUTLETS,8,1,4,4,25.00,80.00,1,100.00,2026-03-24
2018 CC EXPLANADA CULIACAN,5,3,4,1,75.00,25.00,1,33.33,2026-03-24
2021 CC CDMX PORTAL CENTRO,10,4,5,5,80.00,55.56,4,100.00,2026-03-24
2022 CC LEON NUEVO MULZA,8,2,5,3,40.00,60.00,2,100.00,2026-03-24
2023 CC OUTLET RIVIERA MAYA,3,1,3,0,33.33,0.00,1,100.00,2026-03-24
2024 CC OUTLET LEON,3,1,1,2,100.00,66.67,1,100.00,2026-03-24
2050 TC GUADALAJARA MFS VALLARTA,7,1,7,0,14.29,0.00,1,100.00,2026-03-24
