Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,13,9,10,3,90.00,25.00,5,55.56,2026-02-05
1002 AP PUERTO VALLARTA LOCAL,3,1,2,1,50.00,50.00,0,0.00,2026-02-05
1003 AP PUERTO VALLARTA ESCALA,2,1,2,0,50.00,0.00,1,100.00,2026-02-05
1004 AP MERIDA,6,3,3,3,100.00,50.00,2,66.67,2026-02-05
1010 AP CDMX BJ T2,16,2,14,2,14.29,50.00,2,100.00,2026-02-05
1015 CC GUADALAJARA PLAZA ANDARES,3,2,3,0,66.67,0.00,2,100.00,2026-02-05
1017 CC MORELIA AMERICAS,5,3,4,1,75.00,25.00,3,100.00,2026-02-05
1018 CC MERIDA ALTABRISA,8,4,4,4,100.00,50.00,4,100.00,2026-02-05
1020 AP GUADALAJARA ISLA,8,0,8,0,0.00,0.00,0,0.00,2026-02-05
1021 CC PUEBLA ANGELOPOLIS,4,0,2,2,0.00,100.00,0,0.00,2026-02-05
1023 CC SAN LUIS POTOSÍ,2,2,2,0,100.00,0.00,0,0.00,2026-02-05
1024 CC VILLAHERMOSA ALTABRISA,4,2,3,1,66.67,33.33,2,100.00,2026-02-05
1025 CC MERIDA GALERIAS,6,2,4,2,50.00,50.00,2,100.00,2026-02-05
1026 AP VILLAHERMOSA,4,2,4,0,50.00,0.00,2,100.00,2026-02-05
1030 AP CULIACÁN,3,2,2,1,100.00,33.33,1,50.00,2026-02-05
1031 CC CDMX FORUM BUENAVISTA,5,3,4,1,75.00,25.00,3,100.00,2026-02-05
1032 CC CAMPECHE GALERIAS,2,0,0,2,0.00,100.00,0,0.00,2026-02-05
1034 CC QUERETARO PLAZA ANTEA,4,3,4,0,75.00,0.00,3,100.00,2026-02-05
1036 CC CULIACÁN PLAZA FORUM,7,4,6,1,66.67,20.00,4,100.00,2026-02-05
1037 AP CANCÚN SALA AIRE,15,0,14,1,0.00,100.00,0,0.00,2026-02-05
1038 AP LOS CABOS,2,1,2,0,50.00,0.00,1,100.00,2026-02-05
1042 CC GUADALAJARA GALERIAS,3,0,2,1,0.00,100.00,0,0.00,2026-02-05
1045 CC TUXTLA FASHION MALL,4,3,3,1,100.00,25.00,3,100.00,2026-02-05
1046 CC CABOS PUERTO PARAISO,11,6,8,3,75.00,33.33,6,100.00,2026-02-05
1048 AP DEL BAJIO,4,0,3,1,0.00,100.00,0,0.00,2026-02-05
1049 CC GUADALAJARA LA PERLA,3,1,1,2,100.00,66.67,0,0.00,2026-02-05
1053 CC VERACRUZ ANDAMAR,5,2,5,0,40.00,0.00,2,100.00,2026-02-05
1054 CC CDMX PARQUE LINDAVISTA,2,1,2,0,50.00,0.00,1,100.00,2026-02-05
1058 AP TIJUANA AMBULATORIO,3,2,3,0,66.67,0.00,2,100.00,2026-02-05
1065 CC CDMX PARQUE TEPEYAC,1,0,0,1,0.00,100.00,0,0.00,2026-02-05
1066 CC CANCUN AMERICAS,6,2,4,2,50.00,50.00,2,100.00,2026-02-05
1068 AP AERO MERIDA AMBULATORIO,8,2,6,2,33.33,50.00,2,100.00,2026-02-05
1069 AP TIJUANA ISLA,2,1,2,0,50.00,0.00,0,0.00,2026-02-05
2001 TC GUADALAJARA CAÑADAS,8,4,4,4,100.00,50.00,4,100.00,2026-02-05
2004 CC LEON MULZA,11,7,10,1,70.00,12.50,5,71.43,2026-02-05
2008 CC CDMX PUNTA NORTE,8,6,6,2,100.00,25.00,6,100.00,2026-02-05
2009 CC CANCÚN PASEOS,19,5,16,3,31.25,37.50,5,100.00,2026-02-05
2011 TC GUADALAJARA TESISTÁN,8,4,7,1,57.14,20.00,4,100.00,2026-02-05
2012 CC LERMA PLAZAS OUTLET,7,6,6,1,100.00,14.29,6,100.00,2026-02-05
2014 CC CUERNAVACA FORUM,9,2,6,3,33.33,60.00,2,100.00,2026-02-05
2015 EXPLANADA PACHUCA,9,3,7,2,42.86,40.00,3,100.00,2026-02-05
2016 CC QUERETARO PREMIUM OUTLETS,12,1,9,3,11.11,75.00,1,100.00,2026-02-05
2018 CC EXPLANADA CULIACAN,7,2,5,2,40.00,50.00,1,50.00,2026-02-05
2021 CC CDMX PORTAL CENTRO,8,2,6,2,33.33,50.00,2,100.00,2026-02-05
2022 CC LEON NUEVO MULZA,6,2,5,1,40.00,33.33,2,100.00,2026-02-05
2023 CC OUTLET RIVIERA MAYA,3,1,2,1,50.00,50.00,1,100.00,2026-02-05
2024 CC OUTLET LEON,6,2,4,2,50.00,50.00,2,100.00,2026-02-05
2050 TC GUADALAJARA MFS VALLARTA,9,3,5,4,60.00,57.14,3,100.00,2026-02-05
