Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,11,4,7,4,57.14,50.00,2,50.00,2026-03-07
1002 AP PUERTO VALLARTA LOCAL,3,2,2,1,100.00,33.33,0,0.00,2026-03-07
1003 AP PUERTO VALLARTA ESCALA,2,1,2,0,50.00,0.00,0,0.00,2026-03-07
1004 AP MERIDA,4,0,4,0,0.00,0.00,0,0.00,2026-03-07
1010 AP CDMX BJ T2,11,4,11,0,36.36,0.00,4,100.00,2026-03-07
1015 CC GUADALAJARA PLAZA ANDARES,3,1,2,1,50.00,50.00,1,100.00,2026-03-07
1017 CC MORELIA AMERICAS,8,6,6,2,100.00,25.00,6,100.00,2026-03-07
1018 CC MERIDA ALTABRISA,19,13,13,6,100.00,31.58,13,100.00,2026-03-07
1020 AP GUADALAJARA ISLA,12,3,8,4,37.50,57.14,3,100.00,2026-03-07
1021 CC PUEBLA ANGELOPOLIS,9,6,7,2,85.71,25.00,6,100.00,2026-03-07
1023 CC SAN LUIS POTOSÍ,6,5,5,1,100.00,16.67,1,20.00,2026-03-07
1024 CC VILLAHERMOSA ALTABRISA,9,7,7,2,100.00,22.22,6,85.71,2026-03-07
1025 CC MERIDA GALERIAS,11,5,9,2,55.56,28.57,5,100.00,2026-03-07
1026 AP VILLAHERMOSA,2,0,1,1,0.00,100.00,0,0.00,2026-03-07
1030 AP CULIACÁN,7,3,4,3,75.00,50.00,2,66.67,2026-03-07
1031 CC CDMX FORUM BUENAVISTA,15,10,11,4,90.91,28.57,10,100.00,2026-03-07
1032 CC CAMPECHE GALERIAS,10,6,6,4,100.00,40.00,6,100.00,2026-03-07
1034 CC QUERETARO PLAZA ANTEA,2,1,1,1,100.00,50.00,1,100.00,2026-03-07
1036 CC CULIACÁN PLAZA FORUM,5,3,3,2,100.00,40.00,3,100.00,2026-03-07
1037 AP CANCÚN SALA AIRE,12,3,11,1,27.27,25.00,3,100.00,2026-03-07
1038 AP LOS CABOS,10,1,8,2,12.50,66.67,1,100.00,2026-03-07
1042 CC GUADALAJARA GALERIAS,3,1,1,2,100.00,66.67,1,100.00,2026-03-07
1044 CC MERIDA LA ISLA,5,3,4,1,75.00,25.00,3,100.00,2026-03-07
1045 CC TUXTLA FASHION MALL,7,2,3,4,66.67,66.67,2,100.00,2026-03-07
1046 CC CABOS PUERTO PARAISO,20,7,12,8,58.33,53.33,7,100.00,2026-03-07
1047 CC GUADALAJARA PLAZA PATRIA,6,6,6,0,100.00,0.00,6,100.00,2026-03-07
1048 AP DEL BAJIO,2,0,1,1,0.00,100.00,0,0.00,2026-03-07
1049 CC GUADALAJARA LA PERLA,6,3,3,3,100.00,50.00,3,100.00,2026-03-07
1052 CC CDMX LAS ANTENAS,7,2,5,2,40.00,50.00,1,50.00,2026-03-07
1053 CC VERACRUZ ANDAMAR,6,5,6,0,83.33,0.00,5,100.00,2026-03-07
1054 CC CDMX PARQUE LINDAVISTA,6,4,5,1,80.00,20.00,4,100.00,2026-03-07
1055 CC CDMX PARQUE VIA VALLEJO,10,5,5,5,100.00,50.00,5,100.00,2026-03-07
1058 AP TIJUANA AMBULATORIO,4,3,3,1,100.00,25.00,2,66.67,2026-03-07
1064 CC CDMX SATÉLITE,12,8,9,3,88.89,27.27,7,87.50,2026-03-07
1065 CC CDMX PARQUE TEPEYAC,10,4,7,3,57.14,42.86,4,100.00,2026-03-07
1066 CC CANCUN AMERICAS,14,3,7,7,42.86,70.00,3,100.00,2026-03-07
1067 AP AERO DF AMBULATORIO T1,5,1,5,0,20.00,0.00,1,100.00,2026-03-07
1068 AP AERO MERIDA AMBULATORIO,6,2,4,2,50.00,50.00,2,100.00,2026-03-07
1069 AP TIJUANA ISLA,3,0,2,1,0.00,100.00,0,0.00,2026-03-07
2001 TC GUADALAJARA CAÑADAS,11,4,4,7,100.00,63.64,4,100.00,2026-03-07
2004 CC LEON MULZA,19,4,14,5,28.57,55.56,3,75.00,2026-03-07
2008 CC CDMX PUNTA NORTE,24,9,17,7,52.94,43.75,9,100.00,2026-03-07
2009 CC CANCÚN PASEOS,28,13,15,13,86.67,50.00,13,100.00,2026-03-07
2011 TC GUADALAJARA TESISTÁN,7,2,3,4,66.67,66.67,1,50.00,2026-03-07
2012 CC LERMA PLAZAS OUTLET,46,21,38,8,55.26,27.59,21,100.00,2026-03-07
2014 CC CUERNAVACA FORUM,28,17,20,8,85.00,32.00,16,94.12,2026-03-07
2015 EXPLANADA PACHUCA,25,15,17,8,88.24,34.78,15,100.00,2026-03-07
2016 CC QUERETARO PREMIUM OUTLETS,24,13,18,6,72.22,31.58,13,100.00,2026-03-07
2018 CC EXPLANADA CULIACAN,9,2,2,7,100.00,77.78,2,100.00,2026-03-07
2021 CC CDMX PORTAL CENTRO,18,2,16,2,12.50,50.00,2,100.00,2026-03-07
2022 CC LEON NUEVO MULZA,11,5,10,1,50.00,16.67,5,100.00,2026-03-07
2023 CC OUTLET RIVIERA MAYA,15,7,13,2,53.85,22.22,7,100.00,2026-03-07
2024 CC OUTLET LEON,12,7,9,3,77.78,30.00,7,100.00,2026-03-07
2050 TC GUADALAJARA MFS VALLARTA,20,5,12,8,41.67,61.54,5,100.00,2026-03-07
