Tienda,Orders,Registrados,Tickets Válidos,Recompras,Conversion (%),Tasa Recompras (%),Verificados,% Verificados,FechaBase
1001 AP GUADALAJARA,18,6,13,5,46.15,45.45,3,50.00,2026-03-30
1002 AP PUERTO VALLARTA LOCAL,2,1,1,1,100.00,50.00,1,100.00,2026-03-30
1003 AP PUERTO VALLARTA ESCALA,6,4,6,0,66.67,0.00,3,75.00,2026-03-30
1004 AP MERIDA,5,0,3,2,0.00,100.00,0,0.00,2026-03-30
1010 AP CDMX BJ T2,11,4,9,2,44.44,33.33,4,100.00,2026-03-30
1015 CC GUADALAJARA PLAZA ANDARES,4,1,4,0,25.00,0.00,1,100.00,2026-03-30
1017 CC MORELIA AMERICAS,2,1,1,1,100.00,50.00,1,100.00,2026-03-30
1018 CC MERIDA ALTABRISA,6,2,2,4,100.00,66.67,1,50.00,2026-03-30
1020 AP GUADALAJARA ISLA,10,3,10,0,30.00,0.00,2,66.67,2026-03-30
1021 CC PUEBLA ANGELOPOLIS,7,2,3,4,66.67,66.67,1,50.00,2026-03-30
1023 CC SAN LUIS POTOSÍ,2,0,0,2,0.00,100.00,0,0.00,2026-03-30
1024 CC VILLAHERMOSA ALTABRISA,2,1,1,1,100.00,50.00,1,100.00,2026-03-30
1025 CC MERIDA GALERIAS,2,2,2,0,100.00,0.00,2,100.00,2026-03-30
1026 AP VILLAHERMOSA,7,4,5,2,80.00,33.33,4,100.00,2026-03-30
1030 AP CULIACÁN,5,2,2,3,100.00,60.00,2,100.00,2026-03-30
1031 CC CDMX FORUM BUENAVISTA,10,2,2,8,100.00,80.00,2,100.00,2026-03-30
1032 CC CAMPECHE GALERIAS,2,1,1,1,100.00,50.00,1,100.00,2026-03-30
1034 CC QUERETARO PLAZA ANTEA,4,3,4,0,75.00,0.00,3,100.00,2026-03-30
1036 CC CULIACÁN PLAZA FORUM,2,1,1,1,100.00,50.00,1,100.00,2026-03-30
1037 AP CANCÚN SALA AIRE,10,2,10,0,20.00,0.00,2,100.00,2026-03-30
1038 AP LOS CABOS,7,0,7,0,0.00,0.00,0,0.00,2026-03-30
1042 CC GUADALAJARA GALERIAS,2,1,1,1,100.00,50.00,1,100.00,2026-03-30
1044 CC MERIDA LA ISLA,5,2,3,2,66.67,50.00,2,100.00,2026-03-30
1045 CC TUXTLA FASHION MALL,8,5,5,3,100.00,37.50,5,100.00,2026-03-30
1046 CC CABOS PUERTO PARAISO,16,4,7,9,57.14,69.23,4,100.00,2026-03-30
1047 CC GUADALAJARA PLAZA PATRIA,2,0,0,2,0.00,100.00,0,0.00,2026-03-30
1048 AP DEL BAJIO,2,1,1,1,100.00,50.00,1,100.00,2026-03-30
1049 CC GUADALAJARA LA PERLA,3,0,1,2,0.00,100.00,0,0.00,2026-03-30
1052 CC CDMX LAS ANTENAS,2,2,2,0,100.00,0.00,0,0.00,2026-03-30
1053 CC VERACRUZ ANDAMAR,5,2,3,2,66.67,50.00,1,50.00,2026-03-30
1054 CC CDMX PARQUE LINDAVISTA,3,2,2,1,100.00,33.33,2,100.00,2026-03-30
1055 CC CDMX PARQUE VIA VALLEJO,4,4,4,0,100.00,0.00,4,100.00,2026-03-30
1058 AP TIJUANA AMBULATORIO,4,2,2,2,100.00,50.00,2,100.00,2026-03-30
1064 CC CDMX SATÉLITE,3,1,1,2,100.00,66.67,1,100.00,2026-03-30
1065 CC CDMX PARQUE TEPEYAC,7,2,3,4,66.67,66.67,2,100.00,2026-03-30
1066 CC CANCUN AMERICAS,12,7,8,4,87.50,36.36,7,100.00,2026-03-30
1067 AP AERO DF AMBULATORIO T1,5,0,5,0,0.00,0.00,0,0.00,2026-03-30
1068 AP AERO MERIDA AMBULATORIO,6,1,3,3,33.33,75.00,1,100.00,2026-03-30
1069 AP TIJUANA ISLA,6,3,5,1,60.00,25.00,2,66.67,2026-03-30
2001 TC GUADALAJARA CAÑADAS,10,3,6,4,50.00,57.14,3,100.00,2026-03-30
2004 CC LEON MULZA,8,1,6,2,16.67,66.67,1,100.00,2026-03-30
2008 CC CDMX PUNTA NORTE,10,4,9,1,44.44,20.00,3,75.00,2026-03-30
2009 CC CANCÚN PASEOS,17,3,6,11,50.00,78.57,3,100.00,2026-03-30
2011 TC GUADALAJARA TESISTÁN,4,2,2,2,100.00,50.00,2,100.00,2026-03-30
2012 CC LERMA PLAZAS OUTLET,11,5,10,1,50.00,16.67,5,100.00,2026-03-30
2014 CC CUERNAVACA FORUM,12,7,11,1,63.64,12.50,7,100.00,2026-03-30
2015 EXPLANADA PACHUCA,13,3,9,4,33.33,57.14,2,66.67,2026-03-30
2016 CC QUERETARO PREMIUM OUTLETS,13,4,11,2,36.36,33.33,4,100.00,2026-03-30
2018 CC EXPLANADA CULIACAN,9,2,3,6,66.67,75.00,2,100.00,2026-03-30
2021 CC CDMX PORTAL CENTRO,8,1,2,6,50.00,85.71,1,100.00,2026-03-30
2022 CC LEON NUEVO MULZA,15,5,10,5,50.00,50.00,5,100.00,2026-03-30
2023 CC OUTLET RIVIERA MAYA,10,3,8,2,37.50,40.00,3,100.00,2026-03-30
2024 CC OUTLET LEON,7,3,4,3,75.00,50.00,3,100.00,2026-03-30
2050 TC GUADALAJARA MFS VALLARTA,12,2,8,4,25.00,66.67,2,100.00,2026-03-30
